x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
2.71429,-7,1.04331,-0.00179756,-0.074051,-0.00305398,1.01511,0.00596197,-0.0739929,0.00670208,1.20775
2.71429,-6.71429,1.04728,-0.00213016,-0.0783588,-0.0035488,1.01624,0.00668095,-0.078286,0.00755453,1.2119
2.71429,-6.42857,1.05175,-0.00253146,-0.0829739,-0.00413621,1.01749,0.00749415,-0.0828821,0.00852949,1.21601
2.71429,-6.14286,1.05678,-0.00301749,-0.0879107,-0.0048357,1.01889,0.00841412,-0.0877945,0.00964628,1.22002
2.71429,-5.85714,1.06245,-0.0036084,-0.0931799,-0.0056712,1.02047,0.00945469,-0.0930323,0.0109271,1.22389
2.71429,-5.57143,1.06887,-0.00432961,-0.0987865,-0.00667202,1.02223,0.0106307,-0.098598,0.0123975,1.22754
2.71429,-5.28571,1.07614,-0.00521321,-0.104726,-0.00787406,1.02423,0.0119576,-0.104484,0.0140861,1.23088
2.71429,-5,1.08439,-0.0062998,-0.11098,-0.00932113,1.0265,0.0134507,-0.110669,0.0160246,1.23379
2.71429,-4.71429,1.09376,-0.00764064,-0.117511,-0.0110664,1.02908,0.0151239,-0.117109,0.0182473,1.23615
2.71429,-4.42857,1.1044,-0.00930044,-0.124254,-0.0131738,1.03204,0.0169878,-0.123732,0.0207892,1.23778
2.71429,-4.14286,1.1165,-0.0113604,-0.131105,-0.0157194,1.03544,0.0190464,-0.130426,0.0236834,1.2385
2.71429,-3.85714,1.13023,-0.0139216,-0.13791,-0.0187917,1.03938,0.0212925,-0.137025,0.0269563,1.23808
2.71429,-3.57143,1.14576,-0.0171082,-0.144444,-0.0224909,1.04395,0.0237014,-0.14329,0.0306192,1.23629
2.71429,-3.28571,1.16325,-0.0210698,-0.150395,-0.0269252,1.04928,0.0262223,-0.148893,0.0346556,1.23285
2.71429,-3,1.18281,-0.0259803,-0.155342,-0.0322033,1.05552,0.0287665,-0.153396,0.0390023,1.22751
2.71429,-2.71429,1.20445,-0.0320314,-0.158731,-0.0384196,1.0628,0.0311947,-0.156232,0.0435223,1.22006
2.71429,-2.42857,1.22803,-0.0394155,-0.159875,-0.0456308,1.07131,0.0333042,-0.156707,0.0479693,1.21037
2.71429,-2.14286,1.25319,-0.04829,-0.157959,-0.0538216,1.08118,0.0348206,-0.154025,0.0519464,1.19851
2.71429,-1.85714,1.27927,-0.058717,-0.152108,-0.0628607,1.09246,0.0354024,-0.147366,0.0548709,1.18481
2.71429,-1.57143,1.30521,-0.0705719,-0.141505,-0.0724525,1.10506,0.0346697,-0.136027,0.0559602,1.16995
2.71429,-1.28571,1.32971,-0.083433,-0.125601,-0.0821218,1.11862,0.0322632,-0.119643,0.0543016,1.15503
2.71429,-1,1.35111,-0.0964421,-0.104271,-0.0911618,1.13235,0.0279491,-0.0983523,0.0489697,1.14126
2.71429,-0.714286,1.36844,-0.108459,-0.0782748,-0.0989748,1.14495,0.0216698,-0.0730883,0.0394307,1.13006
2.71429,-0.428571,1.37971,-0.117594,-0.0484554,-0.104478,1.15478,0.0137705,-0.0448312,0.0257691,1.12238
2.71429,-0.142857,1.38456,-0.122433,-0.016387,-0.107179,1.16022,0.00485899,-0.0151627,0.00905033,1.11842
2.71429,0.142857,1.38456,-0.122433,0.016387,-0.107179,1.16022,-0.00485899,0.0151627,-0.00905033,1.11842
2.71429,0.428571,1.37971,-0.117594,0.0484554,-0.104478,1.15478,-0.0137705,0.0448312,-0.0257691,1.12238
2.71429,0.714286,1.36844,-0.108459,0.0782748,-0.0989748,1.14495,-0.0216698,0.0730883,-0.0394307,1.13006
2.71429,1,1.35111,-0.0964421,0.104271,-0.0911618,1.13235,-0.0279491,0.0983523,-0.0489697,1.14126
2.71429,1.28571,1.32971,-0.083433,0.125601,-0.0821218,1.11862,-0.0322632,0.119643,-0.0543016,1.15503
2.71429,1.57143,1.30521,-0.0705719,0.141505,-0.0724525,1.10506,-0.0346697,0.136027,-0.0559602,1.16995
2.71429,1.85714,1.27927,-0.058717,0.152108,-0.0628607,1.09246,-0.0354024,0.147366,-0.0548709,1.18481
2.71429,2.14286,1.25319,-0.04829,0.157959,-0.0538216,1.08118,-0.0348206,0.154025,-0.0519464,1.19851
2.71429,2.42857,1.22803,-0.0394155,0.159875,-0.0456308,1.07131,-0.0333042,0.156707,-0.0479693,1.21037
2.71429,2.71429,1.20445,-0.0320314,0.158731,-0.0384196,1.0628,-0.0311947,0.156232,-0.0435223,1.22006
2.71429,3,1.18281,-0.0259803,0.155342,-0.0322033,1.05552,-0.0287665,0.153396,-0.0390023,1.22751
2.71429,3.28571,1.16325,-0.0210698,0.150395,-0.0269252,1.04928,-0.0262223,0.148893,-0.0346556,1.23285
2.71429,3.57143,1.14576,-0.0171082,0.144444,-0.0224909,1.04395,-0.0237014,0.14329,-0.0306192,1.23629
2.71429,3.85714,1.13023,-0.0139216,0.13791,-0.0187917,1.03938,-0.0212925,0.137025,-0.0269563,1.23808
2.71429,4.14286,1.1165,-0.0113604,0.131105,-0.0157194,1.03544,-0.0190464,0.130426,-0.0236834,1.2385
2.71429,4.42857,1.1044,-0.00930044,0.124254,-0.0131738,1.03204,-0.0169878,0.123732,-0.0207892,1.23778
2.71429,4.71429,1.09376,-0.00764064,0.117511,-0.0110664,1.02908,-0.0151239,0.117109,-0.0182473,1.23615
2.71429,5,1.08439,-0.0062998,0.11098,-0.00932113,1.0265,-0.0134507,0.110669,-0.0160246,1.23379
2.71429,5.28571,1.07614,-0.00521321,0.104726,-0.00787406,1.02423,-0.0119576,0.104484,-0.0140861,1.23088
2.71429,5.57143,1.06887,-0.00432961,0.0987865,-0.00667202,1.02223,-0.0106307,0.098598,-0.0123975,1.22754
2.71429,5.85714,1.06245,-0.0036084,0.0931799,-0.0056712,1.02047,-0.00945469,0.0930323,-0.0109271,1.22389
2.71429,6.14286,1.05678,-0.00301749,0.0879107,-0.0048357,1.01889,-0.00841412,0.0877945,-0.00964628,1.22002
2.71429,6.42857,1.05175,-0.00253146,0.0829739,-0.00413621,1.01749,-0.00749415,0.0828821,-0.00852949,1.21601
2.71429,6.71429,1.04728,-0.00213016,0.0783588,-0.0035488,1.01624,-0.00668095,0.078286,-0.00755453,1.2119
2.71429,7,1.04331,-0.00179756,0.074051,-0.00305398,1.01511,-0.00596197,0.0739929,-0.00670208,1.20775
2.71429,7.28571,1.03976,-0.0015209,0.0700335,-0.00263586,1.01409,-0.0053259,0.0699871,-0.00595545,1.20359
2.71429,7.57143,1.03659,-0.00128959,0.0662892,-0.00228118,1.01317,-0.00476267,0.0662519,-0.00530034,1.19946
2.71429,7.85714,1.03374,-0.00109599,0.0627993,-0.00197968,1.01234,-0.00426366,0.0627693,-0.00472457,1.19538
2.71429,8.14286,1.03118,-0.000930471,0.059486,-0.00172043,1.0116,-0.0038141,0.0594631,-0.00421095,1.19122
2.71429,8.42857,1.02896,-0.000822896,0.0562758,-0.00152087,1.01068,-0.00340303,0.0562479,-0.00374217,1.18621
2.71429,8.71429,1.02693,-0.000740056,0.0566308,-0.00135942,1.00966,-0.00335884,0.0566069,-0.00365101,1.18886
2.71429,9,1.02493,-0.00081392,0.0577187,-0.00128183,1.00736,-0.00338195,0.0577011,-0.0036024,1.1916
3,-9,1.02809,-0.00110069,-0.0619998,-0.00154131,1.0073,0.0038759,-0.0619809,0.00410757,1.18636
3,-8.71429,1.03001,-0.00102687,-0.0608431,-0.00161129,1.0096,0.00384593,-0.0608174,0.00415359,1.18381
3,-8.42857,1.03217,-0.0011442,-0.0604147,-0.00179589,1.01053,0.00388738,-0.060385,0.00424102,1.18113
3,-8.14286,1.03456,-0.00128795,-0.0637511,-0.002021,1.0114,0.00432815,-0.0637255,0.0047398,1.18559
3,-7.85714,1.03739,-0.00149959,-0.0671744,-0.0023153,1.01211,0.00480635,-0.0671418,0.00528235,1.18928
3,-7.57143,1.04051,-0.00174457,-0.0707635,-0.00265501,1.01291,0.00533351,-0.0707232,0.00588636,1.19285
3,-7.28571,1.04398,-0.0020347,-0.0745954,-0.0030524,1.01379,0.00592449,-0.0745456,0.00656874,1.19642
3,-7,1.04786,-0.0023786,-0.0786841,-0.00351802,1.01477,0.0065871,-0.0786226,0.00734053,1.19996
3,-6.71429,1.05218,-0.00278817,-0.083042,-0.00406551,1.01585,0.0073303,-0.0829656,0.00821451,1.20343
3,-6.42857,1.05703,-0.00327749,-0.087679,-0.00471095,1.01705,0.00816389,-0.0875838,0.00920523,1.2068
3,-6.14286,1.06246,-0.00386399,-0.0926015,-0.00547382,1.01838,0.00909847,-0.0924825,0.0103291,1.21
3,-5.85714,1.06856,-0.00456927,-0.0978108,-0.00637769,1.01987,0.0101452,-0.0976613,0.0116046,1.21297
3,-5.57143,1.07542,-0.00542007,-0.1033,-0.007451,1.02154,0.0113156,-0.103111,0.0130518,1.21564
3,-5.28571,1.08316,-0.00644951,-0.10905,-0.00872793,1.02342,0.0126206,-0.108812,0.0146926,1.21791
3,-5,1.09188,-0.00769855,-0.115026,-0.0102494,1.02554,0.0140701,-0.114725,0.0165495,1.21968
3,-4.71429,1.10171,-0.00921769,-0.121174,-0.0120639,1.02795,0.015671,-0.12079,0.0186448,1.2208
3,-4.42857,1.1128,-0.0110688,-0.127407,-0.0142283,1.03068,0.0174256,-0.126917,0.0209982,1.22113
3,-4.14286,1.12528,-0.0133273,-0.1336,-0.0168082,1.0338,0.019328,-0.132976,0.0236234,1.22049
3,-3.85714,1.1393,-0.0160832,-0.13958,-0.0198771,1.03738,0.0213604,-0.138784,0.026523,1.21869
3,-3.57143,1.15499,-0.0194426,-0.145107,-0.0235147,1.04149,0.0234872,-0.144094,0.0296805,1.21553
3,-3.28571,1.17246,-0.0235261,-0.149866,-0.0278017,1.04621,0.0256479,-0.148581,0.0330489,1.21079
3,-3,1.19172,-0.0284644,-0.15345,-0.0328124,1.05165,0.0277494,-0.151832,0.0365357,1.20431
3,-2.71429,1.21274,-0.0343878,-0.155352,-0.0386009,1.05789,0.0296571,-0.153338,0.0399839,1.19595
3,-2.42857,1.23532,-0.0414062,-0.154973,-0.0451817,1.06502,0.0311885,-0.152505,0.0431496,1.18569
3,-2.14286,1.25906,-0.0495768,-0.151645,-0.0525045,1.07307,0.0321126,-0.148689,0.0456824,1.17367
3,-1.85714,1.28333,-0.0588557,-0.144687,-0.060424,1.08201,0.0321592,-0.141259,0.0471166,1.16025
3,-1.57143,1.30725,-0.0690364,-0.133511,-0.0686738,1.09167,0.0310457,-0.129705,0.0468889,1.14606
3,-1.28571,1.32969,-0.0796848,-0.117749,-0.0768506,1.10168,0.0285254,-0.113771,0.0444005,1.13197
3,-1,1.34947,-0.0901033,-0.0974009,-0.0844417,1.11145,0.0244456,-0.09358,0.0391491,1.11906
3,-0.714286,1.36533,-0.0993246,-0.0728807,-0.090828,1.12011,0.018838,-0.0696626,0.0308949,1.10835
3,-0.428571,1.37649,-0.106336,-0.045121,-0.0955026,1.12669,0.0118964,-0.0429578,0.0198665,1.10071
3,-0.142857,1.38237,-0.110165,-0.0152803,-0.0980017,1.13025,0.00404503,-0.0144996,0.00685079,1.09677
3,0.142857,1.38237,-0.110165,0.0152803,-0.0980017,1.13025,-0.00404503,0.0144996,-0.00685079,1.09677
3,0.428571,1.37649,-0.106336,0.045121,-0.0955026,1.12669,-0.0118964,0.0429578,-0.0198665,1.10071
3,0.714286,1.36533,-0.0993246,0.0728807,-0.090828,1.12011,-0.018838,0.0696626,-0.0308949,1.10835
3,1,1.34947,-0.0901033,0.0974009,-0.0844417,1.11145,-0.0244456,0.09358,-0.0391491,1.11906
3,1.28571,1.32969,-0.0796848,0.117749,-0.0768506,1.10168,-0.0285254,0.113771,-0.0444005,1.13197
3,1.57143,1.30725,-0.0690364,0.133511,-0.0686738,1.09167,-0.0310457,0.129705,-0.0468889,1.14606
3,1.85714,1.28333,-0.0588557,0.144687,-0.060424,1.08201,-0.0321592,0.141259,-0.0471166,1.16025
3,2.14286,1.25906,-0.0495768,0.151645,-0.0525045,1.07307,-0.0321126,0.148689,-0.0456824,1.17367
3,2.42857,1.23532,-0.0414062,0.154973,-0.0451817,1.06502,-0.0311885,0.152505,-0.0431496,1.18569
3,2.71429,1.21274,-0.0343878,0.155352,-0.0386009,1.05789,-0.0296571,0.153338,-0.0399839,1.19595
3,3,1.19172,-0.0284644,0.15345,-0.0328124,1.05165,-0.0277494,0.151832,-0.0365357,1.20431
3,3.28571,1.17246,-0.0235261,0.149866,-0.0278017,1.04621,-0.0256479,0.148581,-0.0330489,1.21079
3,3.57143,1.15499,-0.0194426,0.145107,-0.0235147,1.04149,-0.0234872,0.144094,-0.0296805,1.21553
3,3.85714,1.1393,-0.0160832,0.13958,-0.0198771,1.03738,-0.0213604,0.138784,-0.026523,1.21869
3,4.14286,1.12528,-0.0133273,0.1336,-0.0168082,1.0338,-0.019328,0.132976,-0.0236234,1.22049
3,4.42857,1.1128,-0.0110688,0.127407,-0.0142283,1.03068,-0.0174256,0.126917,-0.0209982,1.22113
3,4.71429,1.10171,-0.00921769,0.121174,-0.0120639,1.02795,-0.015671,0.12079,-0.0186448,1.2208
3,5,1.09188,-0.00769855,0.115026,-0.0102494,1.02554,-0.0140701,0.114725,-0.0165495,1.21968
3,5.28571,1.08316,-0.00644951,0.10905,-0.00872793,1.02342,-0.0126206,0.108812,-0.0146926,1.21791
3,5.57143,1.07542,-0.00542007,0.1033,-0.007451,1.02154,-0.0113156,0.103111,-0.0130518,1.21564
3,5.85714,1.06856,-0.00456927,0.0978108,-0.00637769,1.01987,-0.0101452,0.0976613,-0.0116046,1.21297
3,6.14286,1.06246,-0.00386399,0.0926015,-0.00547382,1.01838,-0.00909847,0.0924825,-0.0103291,1.21
3,6.42857,1.05703,-0.00327749,0.087679,-0.00471095,1.01705,-0.00816389,0.0875838,-0.00920523,1.2068
3,6.71429,1.05218,-0.00278817,0.083042,-0.00406551,1.01585,-0.0073303,0.0829656,-0.00821451,1.20343
3,7,1.04786,-0.0023786,0.0786841,-0.00351802,1.01477,-0.0065871,0.0786226,-0.00734053,1.19996
3,7.28571,1.04398,-0.00203469,0.0745954,-0.0030524,1.01379,-0.00592449,0.0745456,-0.00656874,1.19642
3,7.57143,1.04051,-0.00174455,0.0707635,-0.002655,1.01291,-0.0053335,0.0707232,-0.00588636,1.19285
3,7.85714,1.03739,-0.00149959,0.0671745,-0.00231531,1.01211,-0.00480635,0.0671418,-0.00528235,1.18928
3,8.14286,1.03456,-0.00128849,0.063751,-0.0020213,1.01139,-0.00432824,0.0637254,-0.00473977,1.18558
3,8.42857,1.03217,-0.001147,0.0604141,-0.0017972,1.0105,-0.00388795,0.0603844,-0.00424083,1.1811
3,8.71429,1.03,-0.00103653,0.0608427,-0.00161552,1.00951,-0.00384892,0.0608173,-0.00415377,1.1837
3,9,1.0281,-0.00110676,0.0619999,-0.00154425,1.00725,-0.00387769,0.0619811,-0.00410773,1.1863
3.28571,-9,1.03136,-0.00140372,-0.0658557,-0.0018134,1.00718,0.00431501,-0.0658358,0.00455355,1.18079
3.28571,-8.71429,1.03317,-0.00133304,-0.0646398,-0.00187633,1.00944,0.00428025,-0.0646129,0.00459698,1.17838
3.28571,-8.42857,1.03547,-0.00147826,-0.0641324,-0.00208177,1.01033,0.00431505,-0.0641014,0.00467804,1.17577
3.28571,-8.14286,1.03804,-0.00165503,-0.0675518,-0.00233086,1.01118,0.00477699,-0.0675243,0.00519799,1.17971
3.28571,-7.85714,1.04112,-0.00191061,-0.071038,-0.00265868,1.01186,0.00527461,-0.0710034,0.00575936,1.18293
3.28571,-7.57143,1.04451,-0.00220437,-0.0746742,-0.00303458,1.01263,0.00581957,-0.0746319,0.00638,1.186
3.28571,-7.28571,1.04827,-0.00254966,-0.0785361,-0.0034719,1.01348,0.00642643,-0.0784844,0.00707626,1.18902
3.28571,-7,1.05245,-0.00295571,-0.0826328,-0.00398116,1.01441,0.00710196,-0.0825694,0.00785778,1.19195
3.28571,-6.71429,1.0571,-0.00343525,-0.0869706,-0.00457611,1.01544,0.00785379,-0.0868927,0.00873553,1.19476
3.28571,-6.42857,1.06229,-0.00400307,-0.0915528,-0.00527265,1.01658,0.00869002,-0.0914567,0.00972167,1.19741
3.28571,-6.14286,1.06808,-0.00467728,-0.0963777,-0.0060898,1.01785,0.00961906,-0.0962588,0.0108295,1.19983
3.28571,-5.85714,1.07455,-0.00547989,-0.101437,-0.00705021,1.01925,0.0106493,-0.101289,0.0120735,1.20196
3.28571,-5.57143,1.0818,-0.0064377,-0.106711,-0.00818077,1.02082,0.0117887,-0.106528,0.0134684,1.20372
3.28571,-5.28571,1.08991,-0.00758324,-0.112171,-0.00951322,1.02258,0.0130441,-0.111942,0.0150295,1.20502
3.28571,-5,1.09899,-0.00895584,-0.117766,-0.0110847,1.02455,0.01442,-0.11748,0.0167708,1.20575
3.28571,-4.71429,1.10916,-0.0106028,-0.123426,-0.0129384,1.02677,0.0159172,-0.123068,0.018704,1.20579
3.28571,-4.42857,1.12054,-0.0125803,-0.12905,-0.0151232,1.02928,0.017531,-0.128602,0.020836,1.205
3.28571,-4.14286,1.13323,-0.0149545,-0.134499,-0.0176939,1.03212,0.0192477,-0.133938,0.0231652,1.20323
3.28571,-3.85714,1.14735,-0.0178016,-0.139588,-0.0207094,1.03535,0.0210417,-0.138887,0.0256767,1.20031
3.28571,-3.57143,1.16298,-0.0212067,-0.144076,-0.0242302,1.039,0.0228707,-0.143203,0.0283356,1.19608
3.28571,-3.28571,1.18018,-0.0252607,-0.147655,-0.0283133,1.04315,0.0246704,-0.146575,0.0310779,1.19041
3.28571,-3,1.19892,-0.0300542,-0.149948,-0.0330046,1.04786,0.0263492,-0.148624,0.0337997,1.18316
3.28571,-2.71429,1.2191,-0.035665,-0.150503,-0.0383273,1.05316,0.0277834,-0.148901,0.0363448,1.17429
3.28571,-2.42857,1.24048,-0.0421409,-0.148813,-0.0442668,1.05908,0.0288151,-0.146908,0.0384936,1.16385
3.28571,-2.14286,1.26267,-0.0494719,-0.144335,-0.0507522,1.06562,0.0292554,-0.142126,0.0399564,1.15203
3.28571,-1.85714,1.28509,-0.057557,-0.13655,-0.057637,1.07268,0.0288956,-0.134071,0.0403787,1.1392
3.28571,-1.57143,1.30696,-0.0661651,-0.125036,-0.0646836,1.0801,0.0275311,-0.122374,0.0393676,1.1259
3.28571,-1.28571,1.32735,-0.0749042,-0.109562,-0.0715608,1.08756,0.0249957,-0.106868,0.0365467,1.11291
3.28571,-1,1.34525,-0.0832123,-0.0901757,-0.0778556,1.09462,0.0212072,-0.0876678,0.0316431,1.10106
3.28571,-0.714286,1.35967,-0.0903983,-0.0672693,-0.083122,1.10071,0.0162027,-0.0652027,0.0245959,1.09125
3.28571,-0.428571,1.36977,-0.0957216,-0.0415599,-0.0869187,1.10523,0.0101814,-0.0401912,0.0156475,1.08425
3.28571,-0.142857,1.37495,-0.0985599,-0.0140583,-0.0889063,1.10764,0.0034787,-0.0135813,0.00537621,1.08061
3.28571,0.142857,1.37495,-0.0985599,0.0140583,-0.0889063,1.10764,-0.0034787,0.0135813,-0.00537621,1.08061
3.28571,0.428571,1.36977,-0.0957216,0.0415599,-0.0869187,1.10523,-0.0101814,0.0401912,-0.0156475,1.08425
3.28571,0.714286,1.35967,-0.0903983,0.0672693,-0.083122,1.10071,-0.0162027,0.0652027,-0.0245959,1.09125
3.28571,1,1.34525,-0.0832123,0.0901757,-0.0778556,1.09462,-0.0212072,0.0876678,-0.0316431,1.10106
3.28571,1.28571,1.32735,-0.0749042,0.109562,-0.0715608,1.08756,-0.0249957,0.106868,-0.0365467,1.11291
3.28571,1.57143,1.30696,-0.0661651,0.125036,-0.0646836,1.0801,-0.0275311,0.122374,-0.0393676,1.1259
3.28571,1.85714,1.28509,-0.057557,0.13655,-0.057637,1.07268,-0.0288956,0.134071,-0.0403787,1.1392
3.28571,2.14286,1.26267,-0.0494719,0.144335,-0.0507522,1.06562,-0.0292554,0.142126,-0.0399564,1.15203
3.28571,2.42857,1.24048,-0.0421409,0.148813,-0.0442668,1.05908,-0.0288151,0.146908,-0.0384936,1.16385
3.28571,2.71429,1.2191,-0.035665,0.150503,-0.0383273,1.05316,-0.0277834,0.148901,-0.0363448,1.17429
3.28571,3,1.19892,-0.0300542,0.149948,-0.0330046,1.04786,-0.0263492,0.148624,-0.0337997,1.18316
3.28571,3.28571,1.18018,-0.0252607,0.147655,-0.0283133,1.04315,-0.0246704,0.146575,-0.0310779,1.19041
3.28571,3.57143,1.16298,-0.0212067,0.144076,-0.0242302,1.039,-0.0228707,0.143203,-0.0283356,1.19608
3.28571,3.85714,1.14735,-0.0178016,0.139588,-0.0207094,1.03535,-0.0210417,0.138887,-0.0256767,1.20031
3.28571,4.14286,1.13323,-0.0149545,0.134499,-0.0176939,1.03212,-0.0192477,0.133938,-0.0231652,1.20323
3.28571,4.42857,1.12054,-0.0125803,0.12905,-0.0151232,1.02928,-0.017531,0.128602,-0.020836,1.205
3.28571,4.71429,1.10916,-0.0106028,0.123426,-0.0129384,1.02677,-0.0159172,0.123068,-0.018704,1.20579
3.28571,5,1.09899,-0.00895584,0.117766,-0.0110847,1.02455,-0.01442,0.11748,-0.0167708,1.20575
3.28571,5.28571,1.08991,-0.00758324,0.112171,-0.00951322,1.02258,-0.0130441,0.111942,-0.0150295,1.20502
3.28571,5.57143,1.0818,-0.0064377,0.106711,-0.00818077,1.02082,-0.0117887,0.106528,-0.0134684,1.20372
3.28571,5.85714,1.07455,-0.00547989,0.101437,-0.00705021,1.01925,-0.0106493,0.101289,-0.0120735,1.20196
3.28571,6.14286,1.06808,-0.00467728,0.0963777,-0.0060898,1.01785,-0.00961906,0.0962588,-0.0108295,1.19983
3.28571,6.42857,1.06229,-0.00400307,0.0915528,-0.00527265,1.01658,-0.00869002,0.0914567,-0.00972167,1.19741
3.28571,6.71429,1.0571,-0.00343525,0.0869706,-0.00457611,1.01544,-0.00785379,0.0868927,-0.00873553,1.19476
3.28571,7,1.05245,-0.00295571,0.0826328,-0.00398116,1.01441,-0.00710196,0.0825694,-0.00785778,1.19195
3.28571,7.28571,1.04827,-0.00254966,0.0785361,-0.0034719,1.01348,-0.00642643,0.0784844,-0.00707626,1.18902
3.28571,7.57143,1.04451,-0.00220435,0.0746742,-0.00303457,1.01263,-0.00581956,0.0746319,-0.00638001,1.186
3.28571,7.85714,1.04112,-0.00191061,0.071038,-0.00265869,1.01186,-0.00527461,0.0710034,-0.00575936,1.18293
3.28571,8.14286,1.03804,-0.00165564,0.0675518,-0.00233124,1.01117,-0.00477709,0.0675243,-0.00519796,1.1797
3.28571,8.42857,1.03547,-0.00148137,0.064132,-0.00208349,1.01031,-0.00431566,0.064101,-0.00467787,1.17575
3.28571,8.71429,1.03318,-0.00134382,0.0646402,-0.00188201,1.00935,-0.00428342,0.0646136,-0.00459725,1.17829
3.28571,9,1.03137,-0.00141053,0.0658563,-0.00181728,1.00713,-0.00431692,0.0658366,-0.00455377,1.18075
3.57143,-9,1.0347,-0.00171205,-0.0692849,-0.00209092,1.00706,0.0046977,-0.0692644,0.00494046,1.17504
3.57143,-8.71429,1.0364,-0.00164438,-0.0680201,-0.00214671,1.00928,0.00465905,-0.0679925,0.00498134,1.17276
3.57143,-8.42857,1.03884,-0.0018163,-0.0674287,-0.00237205,1.01013,0.00468578,-0.067397,0.00505399,1.17023
3.57143,-8.14286,1.04157,-0.00202419,-0.0708901,-0.0026436,1.01095,0.00516129,-0.0708611,0.00558673,1.17364
3.57143,-7.85714,1.0449,-0.00232097,-0.0743947,-0.00300278,1.0116,0.00566989,-0.0743589,0.00615757,1.17641
3.57143,-7.57143,1.04854,-0.00265978,-0.0780303,-0.00341192,1.01234,0.00622318,-0.0779869,0.00678435,1.17898
3.57143,-7.28571,1.05256,-0.00305531,-0.08187,-0.00388533,1.01315,0.00683523,-0.0818174,0.00748256,1.18146
3.57143,-7,1.05702,-0.003517,-0.0859176,-0.00443325,1.01404,0.0075116,-0.0858537,0.00826029,1.18381
3.57143,-6.71429,1.06196,-0.00405798,-0.0901739,-0.00506925,1.01502,0.00825851,-0.090096,0.0091266,1.186
3.57143,-6.42857,1.06745,-0.00469324,-0.0946351,-0.00580871,1.0161,0.00908226,-0.0945401,0.0100912,1.18796
3.57143,-6.14286,1.07355,-0.00544082,-0.0992918,-0.00666979,1.01729,0.00998903,-0.0991755,0.0111642,1.18966
3.57143,-5.85714,1.08033,-0.00632235,-0.104126,-0.00767377,1.01861,0.0109845,-0.103984,0.0123561,1.19101
3.57143,-5.57143,1.08788,-0.0073636,-0.109111,-0.00884548,1.02008,0.0120733,-0.108935,0.013677,1.19195
3.57143,-5.28571,1.09628,-0.00859529,-0.114202,-0.0102137,1.02172,0.0132584,-0.113987,0.0151358,1.19238
3.57143,-5,1.10563,-0.0100536,-0.119341,-0.0118113,1.02354,0.0145397,-0.119076,0.0167394,1.1922
3.57143,-4.71429,1.11601,-0.0117811,-0.124445,-0.0136754,1.02558,0.015913,-0.124117,0.0184907,1.19131
3.57143,-4.42857,1.12753,-0.0138265,-0.129402,-0.0158472,1.02787,0.0173679,-0.128998,0.0203865,1.18958
3.57143,-4.14286,1.14028,-0.0162455,-0.134066,-0.0183708,1.03044,0.0188853,-0.13357,0.0224142,1.18688
3.57143,-3.85714,1.15432,-0.0190992,-0.138249,-0.0212916,1.03332,0.0204349,-0.137641,0.0245473,1.18309
3.57143,-3.57143,1.1697,-0.0224522,-0.141716,-0.0246533,1.03655,0.0219711,-0.140975,0.0267407,1.17809
3.57143,-3.28571,1.18644,-0.0263685,-0.144179,-0.0284929,1.04018,0.0234302,-0.143282,0.0289233,1.17177
3.57143,-3,1.20446,-0.0309046,-0.145295,-0.0328341,1.04421,0.0247265,-0.144222,0.0309918,1.16408
3.57143,-2.71429,1.22364,-0.0360983,-0.144673,-0.0376779,1.04869,0.0257507,-0.143408,0.0328031,1.15503
3.57143,-2.42857,1.24372,-0.0419541,-0.141889,-0.0429908,1.05359,0.0263702,-0.140426,0.0341705,1.1447
3.57143,-2.14286,1.2643,-0.0484226,-0.136513,-0.0486921,1.05889,0.0264344,-0.134862,0.0348646,1.13332
3.57143,-1.85714,1.28486,-0.0553784,-0.128151,-0.0546422,1.06448,0.0257859,-0.126352,0.0346244,1.12125
3.57143,-1.57143,1.30473,-0.0625983,-0.11651,-0.0606342,1.0702,0.0242793,-0.114631,0.0331821,1.10898
3.57143,-1.28571,1.3231,-0.0697488,-0.101457,-0.0663957,1.07582,0.0218076,-0.0996061,0.0303064,1.09715
3.57143,-1,1.33915,-0.0763923,-0.0830831,-0.0716034,1.08101,0.0183314,-0.0814001,0.0258596,1.08648
3.57143,-0.714286,1.35204,-0.0820222,-0.0617427,-0.0759117,1.08539,0.0139061,-0.0603848,0.0198592,1.0777
3.57143,-0.428571,1.36107,-0.0861327,-0.0380548,-0.0789989,1.08859,0.00869301,-0.0371687,0.0125243,1.07144
3.57143,-0.142857,1.36572,-0.0883067,-0.0128584,-0.0806125,1.09028,0.00295784,-0.0125496,0.00428198,1.06818
3.57143,0.142857,1.36572,-0.0883067,0.0128584,-0.0806125,1.09028,-0.00295784,0.0125496,-0.00428198,1.06818
3.57143,0.428571,1.36107,-0.0861327,0.0380548,-0.0789989,1.08859,-0.00869301,0.0371687,-0.0125243,1.07144
3.57143,0.714286,1.35204,-0.0820222,0.0617427,-0.0759117,1.08539,-0.0139061,0.0603848,-0.0198592,1.0777
