x,z,alpha
1.48819,7.15748,0.883616
1.48819,7.29921,0.885476
1.48819,7.44094,0.887278
1.48819,7.58268,0.889026
1.48819,7.72441,0.890721
1.48819,7.86614,0.892366
1.48819,8.00787,0.893963
1.48819,8.14961,0.895514
1.48819,8.29134,0.89702
1.48819,8.43307,0.898485
1.48819,8.5748,0.899911
1.48819,8.71654,0.901299
1.48819,8.85827,0.902574
1.48819,9,0.903166
1.62992,-9,0.903355
1.62992,-8.85827,0.902759
1.62992,-8.71654,0.901454
1.62992,-8.5748,0.900069
1.62992,-8.43307,0.89865
1.62992,-8.29134,0.897195
1.62992,-8.14961,0.895698
1.62992,-8.00787,0.894158
1.62992,-7.86614,0.892572
1.62992,-7.72441,0.890939
1.62992,-7.58268,0.889257
1.62992,-7.44094,0.887522
1.62992,-7.29921,0.885734
1.62992,-7.15748,0.88389
1.62992,-7.01575,0.881986
1.62992,-6.87402,0.88002
1.62992,-6.73228,0.87799
1.62992,-6.59055,0.875891
1.62992,-6.44882,0.873721
1.62992,-6.30709,0.871476
1.62992,-6.16535,0.869152
1.62992,-6.02362,0.866746
1.62992,-5.88189,0.864252
1.62992,-5.74016,0.861666
1.62992,-5.59843,0.858984
1.62992,-5.45669,0.856201
1.62992,-5.31496,0.85331
1.62992,-5.17323,0.850305
1.62992,-5.0315,0.847182
1.62992,-4.88976,0.843933
1.62992,-4.74803,0.84055
1.62992,-4.6063,0.837028
1.62992,-4.46457,0.833357
1.62992,-4.32283,0.82953
1.62992,-4.1811,0.825538
1.62992,-4.03937,0.821371
1.62992,-3.89764,0.817022
1.62992,-3.75591,0.812481
1.62992,-3.61417,0.807737
1.62992,-3.47244,0.802783
1.62992,-3.33071,0.797609
1.62992,-3.18898,0.792207
1.62992,-3.04724,0.78657
1.62992,-2.90551,0.780693
1.62992,-2.76378,0.774574
1.62992,-2.62205,0.768211
1.62992,-2.48031,0.761609
1.62992,-2.33858,0.754773
1.62992,-2.19685,0.747716
1.62992,-2.05512,0.740449
1.62992,-1.91339,0.732987
1.62992,-1.77165,0.725341
1.62992,-1.62992,0.717515
1.62992,-1.48819,0.709497
1.62992,-1.34646,0.701253
1.62992,-1.20472,0.692717
1.62992,-1.06299,0.683793
1.62992,-0.92126,0.674356
1.62992,-0.779528,0.664293
1.62992,-0.637795,0.653577
1.62992,-0.496063,0.642431
1.62992,-0.354331,0.631557
1.62992,-0.212598,0.622445
1.62992,-0.0708661,0.61695
1.62992,0.0708661,0.616947
1.62992,0.212598,0.622433
1.62992,0.354331,0.631536
1.62992,0.496063,0.6424
1.62992,0.637795,0.653534
1.62992,0.779528,0.664241
1.62992,0.92126,0.674299
1.62992,1.06299,0.683737
1.62992,1.20472,0.692669
1.62992,1.34646,0.70122
1.62992,1.48819,0.709485
1.62992,1.62992,0.717527
1.62992,1.77165,0.72538
1.62992,1.91339,0.733054
1.62992,2.05512,0.740542
1.62992,2.19685,0.747833
1.62992,2.33858,0.754912
1.62992,2.48031,0.761765
1.62992,2.62205,0.768382
1.62992,2.76378,0.774756
1.62992,2.90551,0.780885
1.62992,3.04724,0.786768
1.62992,3.18898,0.792409
1.62992,3.33071,0.797813
1.62992,3.47244,0.802989
1.62992,3.61417,0.807943
1.62992,3.75591,0.812685
1.62992,3.89764,0.817224
1.62992,4.03937,0.82157
1.62992,4.1811,0.825733
1.62992,4.32283,0.829721
1.62992,4.46457,0.833545
1.62992,4.6063,0.837211
1.62992,4.74803,0.84073
1.62992,4.88976,0.844108
1.62992,5.0315,0.847353
1.62992,5.17323,0.850472
1.62992,5.31496,0.853471
1.62992,5.45669,0.856358
1.62992,5.59843,0.859138
1.62992,5.74016,0.861816
1.62992,5.88189,0.864397
1.62992,6.02362,0.866887
1.62992,6.16535,0.86929
1.62992,6.30709,0.87161
1.62992,6.44882,0.873851
1.62992,6.59055,0.876018
1.62992,6.73228,0.878113
1.62992,6.87402,0.880141
1.62992,7.01575,0.882103
1.62992,7.15748,0.884004
1.62992,7.29921,0.885845
1.62992,7.44094,0.887631
1.62992,7.58268,0.889362
1.62992,7.72441,0.891042
1.62992,7.86614,0.892672
1.62992,8.00787,0.894255
1.62992,8.14961,0.895793
1.62992,8.29134,0.897288
1.62992,8.43307,0.89874
1.62992,8.5748,0.900156
1.62992,8.71654,0.901536
1.62992,8.85827,0.902802
1.62992,9,0.90339
1.77165,-9,0.903598
1.77165,-8.85827,0.903006
1.77165,-8.71654,0.901711
1.77165,-8.5748,0.900335
1.77165,-8.43307,0.898927
1.77165,-8.29134,0.897485
1.77165,-8.14961,0.896001
1.77165,-8.00787,0.894474
1.77165,-7.86614,0.892903
1.77165,-7.72441,0.891286
1.77165,-7.58268,0.88962
1.77165,-7.44094,0.887904
1.77165,-7.29921,0.886134
1.77165,-7.15748,0.88431
1.77165,-7.01575,0.882427
1.77165,-6.87402,0.880484
1.77165,-6.73228,0.878478
1.77165,-6.59055,0.876405
1.77165,-6.44882,0.874263
1.77165,-6.30709,0.872048
1.77165,-6.16535,0.869755
1.77165,-6.02362,0.867383
1.77165,-5.88189,0.864926
1.77165,-5.74016,0.86238
1.77165,-5.59843,0.85974
1.77165,-5.45669,0.857002
1.77165,-5.31496,0.85416
1.77165,-5.17323,0.851208
1.77165,-5.0315,0.848142
1.77165,-4.88976,0.844954
1.77165,-4.74803,0.841638
1.77165,-4.6063,0.838188
1.77165,-4.46457,0.834595
1.77165,-4.32283,0.830852
1.77165,-4.1811,0.826951
1.77165,-4.03937,0.822883
1.77165,-3.89764,0.81864
1.77165,-3.75591,0.814214
1.77165,-3.61417,0.809594
1.77165,-3.47244,0.804773
1.77165,-3.33071,0.799742
1.77165,-3.18898,0.794493
1.77165,-3.04724,0.789019
1.77165,-2.90551,0.783315
1.77165,-2.76378,0.777377
1.77165,-2.62205,0.771204
1.77165,-2.48031,0.764797
1.77165,-2.33858,0.758163
1.77165,-2.19685,0.75131
1.77165,-2.05512,0.74425
1.77165,-1.91339,0.736998
1.77165,-1.77165,0.729572
1.77165,-1.62992,0.721983
1.77165,-1.48819,0.714241
1.77165,-1.34646,0.706341
1.77165,-1.20472,0.698268
1.77165,-1.06299,0.689993
1.77165,-0.92126,0.681491
1.77165,-0.779528,0.672768
1.77165,-0.637795,0.663925
1.77165,-0.496063,0.655255
1.77165,-0.354331,0.64735
1.77165,-0.212598,0.641118
1.77165,-0.0708661,0.637668
1.77165,0.0708661,0.637663
1.77165,0.212598,0.641105
1.77165,0.354331,0.647328
1.77165,0.496063,0.655222
1.77165,0.637795,0.663883
1.77165,0.779528,0.67272
1.77165,0.92126,0.681441
1.77165,1.06299,0.689948
1.77165,1.20472,0.698233
1.77165,1.34646,0.706323
1.77165,1.48819,0.714244
1.77165,1.62992,0.722011
1.77165,1.77165,0.729625
1.77165,1.91339,0.737077
1.77165,2.05512,0.744353
1.77165,2.19685,0.751434
1.77165,2.33858,0.758307
1.77165,2.48031,0.764957
1.77165,2.62205,0.771377
1.77165,2.76378,0.77756
1.77165,2.90551,0.783506
1.77165,3.04724,0.789216
1.77165,3.18898,0.794693
1.77165,3.33071,0.799944
1.77165,3.47244,0.804976
1.77165,3.61417,0.809796
1.77165,3.75591,0.814414
1.77165,3.89764,0.818838
1.77165,4.03937,0.823078
1.77165,4.1811,0.827143
1.77165,4.32283,0.83104
1.77165,4.46457,0.834779
1.77165,4.6063,0.838368
1.77165,4.74803,0.841815
1.77165,4.88976,0.845126
1.77165,5.0315,0.84831
1.77165,5.17323,0.851372
1.77165,5.31496,0.854319
1.77165,5.45669,0.857157
1.77165,5.59843,0.859891
1.77165,5.74016,0.862527
1.77165,5.88189,0.865069
1.77165,6.02362,0.867522
1.77165,6.16535,0.869891
1.77165,6.30709,0.87218
1.77165,6.44882,0.874392
1.77165,6.59055,0.876531
1.77165,6.73228,0.8786
1.77165,6.87402,0.880603
1.77165,7.01575,0.882543
1.77165,7.15748,0.884423
1.77165,7.29921,0.886244
1.77165,7.44094,0.888011
1.77165,7.58268,0.889725
1.77165,7.72441,0.891388
1.77165,7.86614,0.893003
1.77165,8.00787,0.894571
1.77165,8.14961,0.896095
1.77165,8.29134,0.897577
1.77165,8.43307,0.899017
1.77165,8.5748,0.900421
1.77165,8.71654,0.901793
1.77165,8.85827,0.903049
1.77165,9,0.903632
1.91339,-9,0.903858
1.91339,-8.85827,0.903272
1.91339,-8.71654,0.901987
1.91339,-8.5748,0.90062
1.91339,-8.43307,0.899225
1.91339,-8.29134,0.897796
1.91339,-8.14961,0.896326
1.91339,-8.00787,0.894814
1.91339,-7.86614,0.893259
1.91339,-7.72441,0.891658
1.91339,-7.58268,0.89001
1.91339,-7.44094,0.888312
1.91339,-7.29921,0.886563
1.91339,-7.15748,0.88476
1.91339,-7.01575,0.8829
1.91339,-6.87402,0.880981
1.91339,-6.73228,0.879
1.91339,-6.59055,0.876955
1.91339,-6.44882,0.874842
1.91339,-6.30709,0.872658
1.91339,-6.16535,0.8704
1.91339,-6.02362,0.868063
1.91339,-5.88189,0.865645
1.91339,-5.74016,0.86314
1.91339,-5.59843,0.860545
1.91339,-5.45669,0.857855
1.91339,-5.31496,0.855065
1.91339,-5.17323,0.85217
1.91339,-5.0315,0.849164
1.91339,-4.88976,0.846041
1.91339,-4.74803,0.842795
1.91339,-4.6063,0.83942
1.91339,-4.46457,0.835909
1.91339,-4.32283,0.832255
1.91339,-4.1811,0.82845
1.91339,-4.03937,0.824486
1.91339,-3.89764,0.820356
1.91339,-3.75591,0.816051
1.91339,-3.61417,0.811563
1.91339,-3.47244,0.806883
1.91339,-3.33071,0.802005
1.91339,-3.18898,0.79692
1.91339,-3.04724,0.791622
1.91339,-2.90551,0.786105
1.91339,-2.76378,0.780366
1.91339,-2.62205,0.774404
1.91339,-2.48031,0.768219
1.91339,-2.33858,0.761816
1.91339,-2.19685,0.755203
1.91339,-2.05512,0.748394
1.91339,-1.91339,0.741404
1.91339,-1.77165,0.734254
1.91339,-1.62992,0.726966
1.91339,-1.48819,0.719563
1.91339,-1.34646,0.712067
1.91339,-1.20472,0.704498
1.91339,-1.06299,0.696881
1.91339,-0.92126,0.689252
1.91339,-0.779528,0.681684
1.91339,-0.637795,0.674327
1.91339,-0.496063,0.667452
1.91339,-0.354331,0.661489
1.91339,-0.212598,0.657005
1.91339,-0.0708661,0.654563
1.91339,0.0708661,0.654559
1.91339,0.212598,0.656991
1.91339,0.354331,0.661466
1.91339,0.496063,0.667421
1.91339,0.637795,0.674289
1.91339,0.779528,0.681643
1.91339,0.92126,0.689213
1.91339,1.06299,0.696849
1.91339,1.20472,0.704479
1.91339,1.34646,0.712065
1.91339,1.48819,0.719583
1.91339,1.62992,0.727009
1.91339,1.77165,0.734321
1.91339,1.91339,0.741495
1.91339,2.05512,0.748506
1.91339,2.19685,0.755335
1.91339,2.33858,0.761964
1.91339,2.48031,0.768382
1.91339,2.62205,0.774578
1.91339,2.76378,0.78055
1.91339,2.90551,0.786295
1.91339,3.04724,0.791816
1.91339,3.18898,0.797117
1.91339,3.33071,0.802204
1.91339,3.47244,0.807083
1.91339,3.61417,0.811761
1.91339,3.75591,0.816248
1.91339,3.89764,0.82055
1.91339,4.03937,0.824678
1.91339,4.1811,0.828638
1.91339,4.32283,0.83244
1.91339,4.46457,0.83609
1.91339,4.6063,0.839597
1.91339,4.74803,0.842968
1.91339,4.88976,0.84621
1.91339,5.0315,0.849328
1.91339,5.17323,0.852331
1.91339,5.31496,0.855222
1.91339,5.45669,0.858008
1.91339,5.59843,0.860694
1.91339,5.74016,0.863285
1.91339,5.88189,0.865786
1.91339,6.02362,0.868201
1.91339,6.16535,0.870534
1.91339,6.30709,0.872789
1.91339,6.44882,0.874969
1.91339,6.59055,0.877079
1.91339,6.73228,0.879121
1.91339,6.87402,0.881098
1.91339,7.01575,0.883014
1.91339,7.15748,0.884871
1.91339,7.29921,0.886672
1.91339,7.44094,0.888418
1.91339,7.58268,0.890113
1.91339,7.72441,0.891759
1.91339,7.86614,0.893357
1.91339,8.00787,0.89491
1.91339,8.14961,0.89642
1.91339,8.29134,0.897887
1.91339,8.43307,0.899314
1.91339,8.5748,0.900706
1.91339,8.71654,0.902069
1.91339,8.85827,0.903315
1.91339,9,0.903892
2.05512,-9,0.904136
2.05512,-8.85827,0.903554
2.05512,-8.71654,0.902282
2.05512,-8.5748,0.900924
2.05512,-8.43307,0.899542
2.05512,-8.29134,0.898127
2.05512,-8.14961,0.896672
2.05512,-8.00787,0.895176
2.05512,-7.86614,0.893637
2.05512,-7.72441,0.892054
2.05512,-7.58268,0.890424
2.05512,-7.44094,0.888746
2.05512,-7.29921,0.887018
2.05512,-7.15748,0.885237
2.05512,-7.01575,0.883401
2.05512,-6.87402,0.881508
2.05512,-6.73228,0.879554
2.05512,-6.59055,0.877538
2.05512,-6.44882,0.875456
2.05512,-6.30709,0.873305
2.05512,-6.16535,0.871082
2.05512,-6.02362,0.868783
2.05512,-5.88189,0.866406
2.05512,-5.74016,0.863945
2.05512,-5.59843,0.861396
2.05512,-5.45669,0.858757
2.05512,-5.31496,0.856021
2.05512,-5.17323,0.853184
2.05512,-5.0315,0.85024
2.05512,-4.88976,0.847185
2.05512,-4.74803,0.844013
2.05512,-4.6063,0.840718
2.05512,-4.46457,0.837292
2.05512,-4.32283,0.83373
2.05512,-4.1811,0.830026
2.05512,-4.03937,0.82617
2.05512,-3.89764,0.822157
2.05512,-3.75591,0.817979
2.05512,-3.61417,0.813629
2.05512,-3.47244,0.809098
2.05512,-3.33071,0.80438
2.05512,-3.18898,0.799468
2.05512,-3.04724,0.794356
2.05512,-2.90551,0.78904
2.05512,-2.76378,0.783515
2.05512,-2.62205,0.777781
2.05512,-2.48031,0.771838
2.05512,-2.33858,0.765693
2.05512,-2.19685,0.759352
2.05512,-2.05512,0.75283
2.05512,-1.91339,0.746143
2.05512,-1.77165,0.739316
2.05512,-1.62992,0.732378
2.05512,-1.48819,0.725361
2.05512,-1.34646,0.718306
2.05512,-1.20472,0.711258
2.05512,-1.06299,0.704271
2.05512,-0.92126,0.697417
2.05512,-0.779528,0.690802
2.05512,-0.637795,0.68458
2.05512,-0.496063,0.678977
2.05512,-0.354331,0.674296
2.05512,-0.212598,0.670889
2.05512,-0.0708661,0.669084
2.05512,0.0708661,0.669079
2.05512,0.212598,0.670876
2.05512,0.354331,0.674276
2.05512,0.496063,0.67895
2.05512,0.637795,0.68455
2.05512,0.779528,0.690772
2.05512,0.92126,0.697392
2.05512,1.06299,0.704254
2.05512,1.20472,0.711255
2.05512,1.34646,0.718322
2.05512,1.48819,0.725398
2.05512,1.62992,0.732436
2.05512,1.77165,0.739396
2.05512,1.91339,0.746244
2.05512,2.05512,0.75295
2.05512,2.19685,0.75949
2.05512,2.33858,0.765845
2.05512,2.48031,0.772003
2.05512,2.62205,0.777955
2.05512,2.76378,0.783697
2.05512,2.90551,0.789227
2.05512,3.04724,0.794548
2.05512,3.18898,0.799662
2.05512,3.33071,0.804575
2.05512,3.47244,0.809293
2.05512,3.61417,0.813823
2.05512,3.75591,0.818172
2.05512,3.89764,0.822348
2.05512,4.03937,0.826358
2.05512,4.1811,0.83021
2.05512,4.32283,0.833912
2.05512,4.46457,0.83747
2.05512,4.6063,0.840891
2.05512,4.74803,0.844183
2.05512,4.88976,0.847351
2.05512,5.0315,0.850402
2.05512,5.17323,0.853342
2.05512,5.31496,0.856175
2.05512,5.45669,0.858907
2.05512,5.59843,0.861543
2.05512,5.74016,0.864087
2.05512,5.88189,0.866545
2.05512,6.02362,0.868919
2.05512,6.16535,0.871214
2.05512,6.30709,0.873434
2.05512,6.44882,0.875581
2.05512,6.59055,0.87766
2.05512,6.73228,0.879673
2.05512,6.87402,0.881624
2.05512,7.01575,0.883514
2.05512,7.15748,0.885347
2.05512,7.29921,0.887126
2.05512,7.44094,0.888851
2.05512,7.58268,0.890526
2.05512,7.72441,0.892154
2.05512,7.86614,0.893734
2.05512,8.00787,0.895271
2.05512,8.14961,0.896765
2.05512,8.29134,0.898217
2.05512,8.43307,0.899631
2.05512,8.5748,0.901009
2.05512,8.71654,0.902362
2.05512,8.85827,0.903596
2.05512,9,0.904169
2.19685,-9,0.90442
2.19685,-8.85827,0.903842
2.19685,-8.71654,0.902585
2.19685,-8.5748,0.901238
2.19685,-8.43307,0.89987
2.19685,-8.29134,0.898469
2.19685,-8.14961,0.897029
2.19685,-8.00787,0.895549
2.19685,-7.86614,0.894028
2.19685,-7.72441,0.892462
2.19685,-7.58268,0.890852
2.19685,-7.44094,0.889194
2.19685,-7.29921,0.887488
2.19685,-7.15748,0.88573
2.19685,-7.01575,0.883918
2.19685,-6.87402,0.882051
2.19685,-6.73228,0.880125
2.19685,-6.59055,0.878139
2.19685,-6.44882,0.876088
2.19685,-6.30709,0.873971
2.19685,-6.16535,0.871784
2.19685,-6.02362,0.869525
2.19685,-5.88189,0.867188
2.19685,-5.74016,0.864772
2.19685,-5.59843,0.862272
2.19685,-5.45669,0.859683
2.19685,-5.31496,0.857003
2.19685,-5.17323,0.854225
2.19685,-5.0315,0.851346
2.19685,-4.88976,0.84836
2.19685,-4.74803,0.845263
2.19685,-4.6063,0.842048
2.19685,-4.46457,0.83871
2.19685,-4.32283,0.835243
2.19685,-4.1811,0.83164
2.19685,-4.03937,0.827895
2.19685,-3.89764,0.824002
2.19685,-3.75591,0.819954
2.19685,-3.61417,0.815744
2.19685,-3.47244,0.811366
2.19685,-3.33071,0.806813
2.19685,-3.18898,0.80208
2.19685,-3.04724,0.797162
2.19685,-2.90551,0.792054
2.19685,-2.76378,0.786754
2.19685,-2.62205,0.781262
2.19685,-2.48031,0.775579
2.19685,-2.33858,0.769711
2.19685,-2.19685,0.763667
2.19685,-2.05512,0.757462
2.19685,-1.91339,0.751114
2.19685,-1.77165,0.744649
2.19685,-1.62992,0.7381
2.19685,-1.48819,0.731509
2.19685,-1.34646,0.724922
2.19685,-1.20472,0.7184
2.19685,-1.06299,0.712012
2.19685,-0.92126,0.705847
2.19685,-0.779528,0.700017
2.19685,-0.637795,0.694665
2.19685,-0.496063,0.689973
2.19685,-0.354331,0.686157
2.19685,-0.212598,0.683443
2.19685,-0.0708661,0.682026
2.19685,0.0708661,0.682023
2.19685,0.212598,0.683433
2.19685,0.354331,0.686142
2.19685,0.496063,0.689954
2.19685,0.637795,0.694645
2.19685,0.779528,0.699999
2.19685,0.92126,0.705836
2.19685,1.06299,0.712012
2.19685,1.20472,0.718414
2.19685,1.34646,0.724954
2.19685,1.48819,0.731559
2.19685,1.62992,0.738171
2.19685,1.77165,0.744739
2.19685,1.91339,0.751222
2.19685,2.05512,0.757588
2.19685,2.19685,0.763808
2.19685,2.33858,0.769865
2.19685,2.48031,0.775744
2.19685,2.62205,0.781435
2.19685,2.76378,0.786934
2.19685,2.90551,0.792238
2.19685,3.04724,0.79735
2.19685,3.18898,0.80227
2.19685,3.33071,0.807004
2.19685,3.47244,0.811557
2.19685,3.61417,0.815934
2.19685,3.75591,0.820142
2.19685,3.89764,0.824188
2.19685,4.03937,0.828078
2.19685,4.1811,0.83182
2.19685,4.32283,0.835419
2.19685,4.46457,0.838883
2.19685,4.6063,0.842218
2.19685,4.74803,0.845429
2.19685,4.88976,0.848523
2.19685,5.0315,0.851505
2.19685,5.17323,0.85438
2.19685,5.31496,0.857154
2.19685,5.45669,0.859831
2.19685,5.59843,0.862415
2.19685,5.74016,0.864912
2.19685,5.88189,0.867325
2.19685,6.02362,0.869658
2.19685,6.16535,0.871914
2.19685,6.30709,0.874098
2.19685,6.44882,0.876212
2.19685,6.59055,0.878259
2.19685,6.73228,0.880243
2.19685,6.87402,0.882165
2.19685,7.01575,0.88403
2.19685,7.15748,0.885839
2.19685,7.29921,0.887594
2.19685,7.44094,0.889298
2.19685,7.58268,0.890953
2.19685,7.72441,0.892561
2.19685,7.86614,0.894124
2.19685,8.00787,0.895643
2.19685,8.14961,0.897121
2.19685,8.29134,0.898559
2.19685,8.43307,0.899958
2.19685,8.5748,0.901322
2.19685,8.71654,0.902664
2.19685,8.85827,0.903884
2.19685,9,0.904453
2.33858,-9,0.904732
2.33858,-8.85827,0.904161
2.33858,-8.71654,0.902916
2.33858,-8.5748,0.90158
2.33858,-8.43307,0.900227
2.33858,-8.29134,0.898842
2.33858,-8.14961,0.897418
2.33858,-8.00787,0.895955
2.33858,-7.86614,0.894452
2.33858,-7.72441,0.892906
2.33858,-7.58268,0.891316
2.33858,-7.44094,0.889681
2.33858,-7.29921,0.887997
2.33858,-7.15748,0.886264
2.33858,-7.01575,0.884479
2.33858,-6.87402,0.882639
2.33858,-6.73228,0.880743
2.33858,-6.59055,0.878788
2.33858,-6.44882,0.876772
2.33858,-6.30709,0.874691
2.33858,-6.16535,0.872543
2.33858,-6.02362,0.870324
2.33858,-5.88189,0.868032
2.33858,-5.74016,0.865663
2.33858,-5.59843,0.863214
2.33858,-5.45669,0.86068
2.33858,-5.31496,0.858058
2.33858,-5.17323,0.855343
2.33858,-5.0315,0.852532
2.33858,-4.88976,0.849619
2.33858,-4.74803,0.846601
2.33858,-4.6063,0.843471
2.33858,-4.46457,0.840224
2.33858,-4.32283,0.836856
2.33858,-4.1811,0.83336
2.33858,-4.03937,0.829732
2.33858,-3.89764,0.825964
2.33858,-3.75591,0.822052
2.33858,-3.61417,0.817989
2.33858,-3.47244,0.813769
2.33858,-3.33071,0.809389
2.33858,-3.18898,0.804842
2.33858,-3.04724,0.800124
2.33858,-2.90551,0.795234
2.33858,-2.76378,0.790168
2.33858,-2.62205,0.784928
2.33858,-2.48031,0.779516
2.33858,-2.33858,0.773939
2.33858,-2.19685,0.768206
2.33858,-2.05512,0.762333
2.33858,-1.91339,0.756339
2.33858,-1.77165,0.750252
2.33858,-1.62992,0.744107
2.33858,-1.48819,0.737948
2.33858,-1.34646,0.731827
2.33858,-1.20472,0.72581
2.33858,-1.06299,0.719974
2.33858,-0.92126,0.714408
2.33858,-0.779528,0.709223
2.33858,-0.637795,0.704546
2.33858,-0.496063,0.700522
2.33858,-0.354331,0.69731
2.33858,-0.212598,0.695061
2.33858,-0.0708661,0.6939
2.33858,0.0708661,0.693897
2.33858,0.212598,0.695054
2.33858,0.354331,0.6973
2.33858,0.496063,0.700512
2.33858,0.637795,0.704537
2.33858,0.779528,0.70922
2.33858,0.92126,0.714413
2.33858,1.06299,0.71999
2.33858,1.20472,0.725841
2.33858,1.34646,0.731875
2.33858,1.48819,0.738013
2.33858,1.62992,0.74419
2.33858,1.77165,0.750352
2.33858,1.91339,0.756455
2.33858,2.05512,0.762464
2.33858,2.19685,0.768351
2.33858,2.33858,0.774095
2.33858,2.48031,0.779681
2.33858,2.62205,0.7851
2.33858,2.76378,0.790346
2.33858,2.90551,0.795415
2.33858,3.04724,0.800309
2.33858,3.18898,0.805028
2.33858,3.33071,0.809575
2.33858,3.47244,0.813956
2.33858,3.61417,0.818174
2.33858,3.75591,0.822235
2.33858,3.89764,0.826145
2.33858,4.03937,0.82991
2.33858,4.1811,0.833536
2.33858,4.32283,0.837029
2.33858,4.46457,0.840394
2.33858,4.6063,0.843637
2.33858,4.74803,0.846763
2.33858,4.88976,0.849778
2.33858,5.0315,0.852687
2.33858,5.17323,0.855495
2.33858,5.31496,0.858206
2.33858,5.45669,0.860824
2.33858,5.59843,0.863355
2.33858,5.74016,0.865801
2.33858,5.88189,0.868166
2.33858,6.02362,0.870455
2.33858,6.16535,0.87267
2.33858,6.30709,0.874815
2.33858,6.44882,0.876893
2.33858,6.59055,0.878907
2.33858,6.73228,0.880859
2.33858,6.87402,0.882752
2.33858,7.01575,0.884589
2.33858,7.15748,0.886371
2.33858,7.29921,0.888102
2.33858,7.44094,0.889783
2.33858,7.58268,0.891416
2.33858,7.72441,0.893004
2.33858,7.86614,0.894547
2.33858,8.00787,0.896048
2.33858,8.14961,0.897509
2.33858,8.29134,0.89893
2.33858,8.43307,0.900314
2.33858,8.5748,0.901663
2.33858,8.71654,0.902994
2.33858,8.85827,0.904202
2.33858,9,0.904765
2.48031,-9,0.905071
2.48031,-8.85827,0.904507
2.48031,-8.71654,0.903274
2.48031,-8.5748,0.901947
2.48031,-8.43307,0.900611
2.48031,-8.29134,0.899242
2.48031,-8.14961,0.897835
2.48031,-8.00787,0.896391
2.48031,-7.86614,0.894907
2.48031,-7.72441,0.893382
2.48031,-7.58268,0.891814
2.48031,-7.44094,0.890202
2.48031,-7.29921,0.888543
2.48031,-7.15748,0.886836
2.48031,-7.01575,0.885078
2.48031,-6.87402,0.883268
2.48031,-6.73228,0.881404
2.48031,-6.59055,0.879482
2.48031,-6.44882,0.877502
2.48031,-6.30709,0.875459
2.48031,-6.16535,0.873351
2.48031,-6.02362,0.871176
2.48031,-5.88189,0.868931
2.48031,-5.74016,0.866611
2.48031,-5.59843,0.864215
2.48031,-5.45669,0.861738
2.48031,-5.31496,0.859178
2.48031,-5.17323,0.856529
2.48031,-5.0315,0.853789
2.48031,-4.88976,0.850952
2.48031,-4.74803,0.848015
2.48031,-4.6063,0.844974
2.48031,-4.46457,0.841823
2.48031,-4.32283,0.838557
2.48031,-4.1811,0.835173
2.48031,-4.03937,0.831664
2.48031,-3.89764,0.828026
2.48031,-3.75591,0.824253
2.48031,-3.61417,0.820342
2.48031,-3.47244,0.816286
2.48031,-3.33071,0.812082
2.48031,-3.18898,0.807727
2.48031,-3.04724,0.803216
2.48031,-2.90551,0.798549
2.48031,-2.76378,0.793724
2.48031,-2.62205,0.788743
2.48031,-2.48031,0.78361
2.48031,-2.33858,0.778332
2.48031,-2.19685,0.772919
2.48031,-2.05512,0.767388
2.48031,-1.91339,0.761758
2.48031,-1.77165,0.756059
2.48031,-1.62992,0.750324
2.48031,-1.48819,0.7446
2.48031,-1.34646,0.73894
2.48031,-1.20472,0.733409
2.48031,-1.06299,0.728082
2.48031,-0.92126,0.723049
2.48031,-0.779528,0.718408
2.48031,-0.637795,0.714272
2.48031,-0.496063,0.710759
2.48031,-0.354331,0.707988
2.48031,-0.212598,0.706069
2.48031,-0.0708661,0.705085
2.48031,0.0708661,0.705084
2.48031,0.212598,0.706067
2.48031,0.354331,0.707987
2.48031,0.496063,0.71076
2.48031,0.637795,0.714277
2.48031,0.779528,0.71842
2.48031,0.92126,0.72307
2.48031,1.06299,0.728115
2.48031,1.20472,0.733456
2.48031,1.34646,0.739002
2.48031,1.48819,0.744679
2.48031,1.62992,0.750419
2.48031,1.77165,0.756168
2.48031,1.91339,0.761882
2.48031,2.05512,0.767524
