x,z,T_00,T_01,T_02,T_03,T_10,T_11,T_12,T_13,T_20,T_21,T_22,T_23,T_30,T_31,T_32,T_33
52,7,-5.80541e-15,5.67036e-17,2.99249e-15,5.9517e-17,5.46081e-17,-1.0565e-15,-3.10717e-17,6.47404e-19,3.00039e-15,-2.10806e-17,-2.49469e-15,-3.09677e-17,5.79952e-17,1.2211e-18,-4.03852e-17,-9.71543e-16
52,8,-1.39982e-14,1.93115e-16,7.52854e-15,2.95845e-16,1.87419e-16,-2.50474e-15,-1.03908e-16,3.22348e-18,7.54894e-15,-7.78089e-17,-6.2358e-15,-1.52488e-16,2.92089e-16,5.16321e-18,-1.76647e-16,-2.26565e-15
52,9,-3.23006e-14,6.51218e-16,1.83263e-14,1.31275e-15,6.35956e-16,-5.63654e-15,-3.46917e-16,-6.89045e-18,1.83776e-14,-2.80424e-16,-1.50468e-14,-6.83545e-16,1.30398e-15,-4.00652e-19,-7.43548e-16,-5.05143e-15
52,10,-6.67741e-14,1.551e-15,4.08706e-14,1.8922e-15,1.51433e-15,-1.17573e-14,-8.12438e-16,3.14553e-16,4.09908e-14,-6.55564e-16,-3.36692e-14,-9.49115e-16,1.8748e-15,3.33812e-16,-1.08673e-15,-8.13384e-15
52,11,-6.58281e-13,6.08975e-14,3.75332e-13,4.4602e-13,6.03519e-14,-2.84175e-14,-3.31843e-14,-4.5999e-14,3.76268e-13,-3.17021e-14,-2.29963e-13,-2.4258e-13,4.45777e-13,-4.56967e-14,-2.4376e-13,-3.77206e-13
52,12,-7.57947e-12,9.10081e-13,4.06756e-12,6.18131e-12,9.03297e-13,-1.58888e-13,-4.7824e-13,-7.50991e-13,4.07728e-12,-4.61743e-13,-2.23069e-12,-3.27268e-12,6.17833e-12,-7.47188e-13,-3.28537e-12,-5.16611e-12
52,13,-2.06514e-11,-1.40925e-12,1.13551e-11,1.79855e-11,-1.42204e-12,1.28745e-12,6.24263e-13,9.92e-13,1.13843e-11,6.66197e-13,-6.34084e-12,-9.68866e-12,1.79802e-11,9.99509e-13,-9.72308e-12,-1.56273e-11
52,14,-4.82594e-12,-2.14356e-11,7.66e-12,7.4367e-12,-2.14074e-11,9.8218e-12,1.05607e-11,1.66712e-11,7.68465e-12,1.05571e-11,-6.4636e-12,-7.68853e-12,7.44744e-12,1.66537e-11,-7.70244e-12,-8.4653e-12
52,15,1.60735e-10,-7.38968e-11,-4.12617e-11,-1.38794e-10,-7.36529e-11,2.80783e-11,3.2871e-11,6.09487e-11,-4.14157e-11,3.2473e-11,5.40162e-12,3.62214e-11,-1.38726e-10,6.07727e-11,3.64433e-11,1.26097e-10
52,16,7.80388e-10,-2.00802e-10,-2.49647e-10,-7.08351e-10,-1.99826e-10,6.06252e-11,8.1453e-11,1.72584e-10,-2.50573e-10,7.95514e-11,6.91086e-11,2.34796e-10,-7.08093e-10,1.71867e-10,2.3598e-10,6.46731e-10
52,17,3.19651e-09,-6.77958e-10,-1.11635e-09,-2.85306e-09,-6.74148e-10,1.67481e-10,2.50337e-10,6.16403e-10,-1.12034e-09,2.42545e-10,3.7255e-10,1.01677e-09,-2.85199e-09,6.13667e-10,1.02183e-09,2.64464e-09
52,18,6.07322e-09,-1.18459e-09,-2.11146e-09,-5.65488e-09,-1.17726e-09,2.47845e-10,4.09063e-10,1.07262e-09,-2.11939e-09,3.93797e-10,6.92991e-10,2.05238e-09,-5.65291e-09,1.06726e-09,2.06229e-09,5.09597e-09
52,19,1.41155e-08,-2.82131e-09,-5.65199e-09,-1.27409e-08,-2.804e-09,6.31117e-10,1.12495e-09,2.456e-09,-5.67141e-09,1.08823e-09,2.27326e-09,5.2467e-09,-1.27352e-08,2.44439e-09,5.27181e-09,1.11078e-08
52,20,2.05411e-08,-6.8163e-09,-9.47871e-09,-1.73204e-08,-6.78628e-09,1.85939e-09,3.10922e-09,5.62774e-09,-9.50545e-09,3.05247e-09,4.57388e-09,8.18821e-09,-1.73076e-08,5.61056e-09,8.22779e-09,1.38278e-08
52,21,8.9832e-09,-8.86626e-09,-8.7323e-09,-3.9285e-09,-8.84485e-09,2.97212e-09,5.01394e-09,6.49097e-09,-8.73997e-09,4.98486e-09,6.70634e-09,6.01112e-09,-3.91041e-09,6.48765e-09,6.03688e-09,-1.41594e-09
52,22,8.91087e-08,-3.77488e-08,-3.99204e-08,-7.19055e-08,-3.75983e-08,1.25833e-08,1.63072e-08,3.08082e-08,-4.00344e-08,1.60427e-08,2.02855e-08,3.2803e-08,-7.18391e-08,3.0724e-08,3.29834e-08,5.44793e-08
52,23,-1.18169e-07,2.18897e-08,6.55192e-08,9.73616e-08,2.17255e-08,-3.53835e-09,-1.55469e-08,-1.7286e-08,6.57252e-08,-1.51767e-08,-3.22635e-08,-5.34878e-08,9.7285e-08,-1.71984e-08,-5.37704e-08,-8.66804e-08
52,24,-9.56456e-07,2.50661e-07,4.72202e-07,8.10044e-07,2.49254e-07,-6.13134e-08,-1.37934e-07,-2.03505e-07,4.73736e-07,-1.34994e-07,-2.17402e-07,-4.11132e-07,8.09453e-07,-2.02689e-07,-4.13255e-07,-6.88051e-07
52,25,-2.18051e-06,6.50961e-07,1.04522e-06,1.88927e-06,6.47623e-07,-1.67456e-07,-3.62174e-07,-5.26764e-07,1.04872e-06,-3.55341e-07,-4.31316e-07,-9.64885e-07,1.88796e-06,-5.2474e-07,-9.69695e-07,-1.60499e-06
52,26,-1.35974e-06,7.55431e-07,4.86227e-07,1.36547e-06,7.52845e-07,-2.22341e-07,-4.487e-07,-6.04142e-07,4.88072e-07,-4.44268e-07,5.39482e-08,-6.66896e-07,1.36498e-06,-6.02049e-07,-6.69235e-07,-1.24058e-06
52,27,9.55575e-06,-1.70552e-06,-5.73071e-06,-7.06295e-06,-1.69137e-06,4.15073e-07,9.11151e-07,1.30965e-06,-5.74848e-06,8.79234e-07,3.77316e-06,4.10493e-06,-7.05367e-06,1.30477e-06,4.13196e-06,5.26799e-06
52,28,2.43379e-05,-5.06488e-06,-1.36874e-05,-1.89549e-05,-5.02845e-06,1.28101e-06,2.70317e-06,3.98041e-06,-1.3732e-05,2.62212e-06,8.18324e-06,1.06192e-05,-1.89338e-05,3.96509e-06,1.06849e-05,1.46643e-05
52,29,0.000251243,-4.11123e-05,-0.000222016,-0.000100161,-4.05727e-05,6.98817e-06,3.5732e-05,1.79828e-05,-0.000222535,3.4673e-05,0.000202183,8.6331e-05,-9.95219e-05,1.80822e-05,8.74893e-05,4.19008e-05
52,30,0.00315836,-0.000471101,-0.00287954,-0.00116558,-0.000464241,6.99314e-05,0.00044267,0.000173582,-0.00288617,0.000429182,0.00266767,0.00106711,-0.00115716,0.000175143,0.00108216,0.000423773
52,31,0.0186872,-0.00278152,-0.0169982,-0.00696638,-0.00274109,0.000412673,0.00261557,0.00102823,-0.0170375,0.00253589,0.0157126,0.00635102,-0.00691685,0.00103733,0.0064398,0.00258354
52,32,0.0644139,-0.00958102,-0.0585774,-0.0240347,-0.00944174,0.00142448,0.00901225,0.00353799,-0.0587127,0.00873769,0.0541343,0.0219008,-0.0238642,0.00356928,0.0222066,0.00893242
52,33,0.149659,-0.0222758,-0.136103,-0.0557964,-0.0219521,0.00332948,0.0209433,0.0082264,-0.136417,0.0203053,0.125792,0.0508386,-0.0554,0.00829907,0.0515493,0.0207176
52,34,0.256316,-0.038133,-0.23264,-0.0960976,-0.0375793,0.00568921,0.0357536,0.0141945,-0.233179,0.0346614,0.21478,0.0871668,-0.0954208,0.0143176,0.0883822,0.0361558
52,35,0.335679,-0.0494078,-0.305691,-0.124526,-0.0486822,0.00724307,0.0466098,0.01805,-0.306396,0.0451793,0.282894,0.113661,-0.123635,0.0182153,0.115257,0.045942
52,36,0.358144,-0.0523512,-0.326678,-0.132078,-0.051577,0.0076029,0.0495313,0.0189382,-0.32743,0.048005,0.302697,0.1209,-0.131125,0.0191169,0.122605,0.0482563
52,37,0.315732,-0.0455573,-0.288851,-0.114963,-0.0448752,0.00644467,0.0433188,0.0161962,-0.289512,0.0419762,0.268354,0.105697,-0.114121,0.0163562,0.107199,0.0412647
52,38,0.580288,-0.149724,-0.476034,-0.275931,-0.148233,0.0433695,0.121362,0.0758908,-0.477375,0.11853,0.401488,0.222705,-0.274358,0.0759727,0.225619,0.135784
52,39,0.568793,-0.160463,-0.454867,-0.284223,-0.158952,0.0490119,0.127589,0.0840132,-0.456211,0.124734,0.373959,0.224286,-0.282675,0.0840502,0.227178,0.146034
52,40,0.322849,-0.0895559,-0.258616,-0.160514,-0.0887078,0.0270203,0.0712369,0.0468687,-0.259376,0.0696285,0.213154,0.126685,-0.159646,0.046889,0.128314,0.0825918
52,41,0.130896,-0.0338157,-0.10526,-0.0642035,-0.0334933,0.00969673,0.0267703,0.0178686,-0.105561,0.0261472,0.0874184,0.0505663,-0.0638801,0.0178695,0.0511903,0.0333762
52,42,0.0354718,-0.00672958,-0.0275903,-0.0181631,-0.00667368,0.00147152,0.00474723,0.00427694,-0.0276642,0.00461747,0.0226042,0.0135962,-0.0181252,0.00425894,0.013708,0.0106374
52,43,-0.0234889,0.00870004,0.02098,0.0108405,0.00858833,-0.002587,-0.00815732,-0.00339053,0.0210544,-0.00797115,-0.0182428,-0.0100425,0.0106804,-0.00343894,-0.0102771,-0.00388877
52,44,-0.0221602,0.00776959,0.0218629,0.00742738,0.00765338,-0.00187327,-0.00785706,-0.00241678,0.0219273,-0.00767639,-0.0206638,-0.00769557,0.00723858,-0.00248936,-0.00794882,-0.00146813
52,45,-0.0517283,0.0114438,0.051177,0.014903,0.0112241,-0.00182601,-0.0121096,-0.00320303,0.0513472,-0.0117197,-0.0499405,-0.0152107,0.014466,-0.00342031,-0.0158179,-0.00270434
52,46,-0.161559,0.0325962,0.153352,0.0479175,0.0319589,-0.00644997,-0.0329353,-0.00937935,0.153928,-0.0317216,-0.147468,-0.0454202,0.0465705,-0.010089,-0.0473436,-0.0115898
52,47,-0.234134,0.0431486,0.223549,0.0658997,0.0422472,-0.00799728,-0.044371,-0.0119083,0.224427,-0.0425915,-0.217059,-0.0622136,0.0637204,-0.0131862,-0.0652711,-0.0145591
52,48,-0.229107,0.0408842,0.223253,0.0551412,0.0399691,-0.00786435,-0.0432801,-0.00971145,0.224168,-0.0414498,-0.22118,-0.0526625,0.052512,-0.0114255,-0.0562068,-0.00738848
52,49,-0.206227,0.0386446,0.207255,0.037654,0.0377211,-0.00684443,-0.0424669,-0.00677054,0.208118,-0.0406805,-0.211342,-0.0368444,0.0345504,-0.00895063,-0.0408109,0.00246081
52,50,-0.197865,0.0420893,0.204733,0.027071,0.0410485,-0.00574409,-0.0472274,-0.0053366,0.205545,-0.0453748,-0.214464,-0.0273444,0.0234413,-0.00792557,-0.031786,0.0102275
52,51,-0.196514,0.0469614,0.208829,0.0223096,0.0457488,-0.00410545,-0.0535087,-0.00475445,0.209569,-0.0515564,-0.224089,-0.0232006,0.0182678,-0.00758362,-0.027982,0.0164582
52,52,-0.199255,0.0503389,0.217356,0.0228825,0.0489291,-0.000819825,-0.058873,-0.00463676,0.217997,-0.0568214,-0.238688,-0.023856,0.0185766,-0.00753278,-0.0288036,0.0214908
52,53,-0.190573,0.0489965,0.216551,0.0231961,0.0474186,0.00578985,-0.0603777,-0.0041531,0.216985,-0.0583662,-0.245732,-0.0241632,0.0189681,-0.00680321,-0.0288248,0.0267738
52,54,-0.16574,0.0439375,0.201787,0.0193986,0.0421989,0.0152779,-0.0586611,-0.00310143,0.201883,-0.0568268,-0.240873,-0.0203783,0.0156705,-0.00509088,-0.024202,0.0333286
52,55,-0.134605,0.0378123,0.181801,0.0122028,0.0359052,0.0264289,-0.0559991,-0.00153086,0.181504,-0.0543897,-0.232432,-0.0124865,0.00913143,-0.00269513,-0.0152602,0.0412115
52,56,-0.109643,0.033044,0.167351,0.00416928,0.0307199,0.0380718,-0.0544305,0.000222423,0.166691,-0.0527659,-0.230681,-0.00237503,0.00153278,-8.99454e-05,-0.00435195,0.0497928
52,57,-0.0939352,0.0295418,0.161466,-0.00317765,0.0272614,0.0495136,-0.0534401,0.00199749,0.1607,-0.0519253,-0.237696,0.00874596,-0.00535832,0.00209721,0.00733082,0.0586166
52,58,-0.0859209,0.026871,0.1612,-0.0105027,0.0237585,0.0612675,-0.0518584,0.00272337,0.160052,-0.0498934,-0.250741,0.0197712,-0.0121442,0.00419444,0.0192773,0.0662983
52,59,-0.0827013,0.0243327,0.164451,-0.0155096,0.0205806,0.0726506,-0.0495538,0.00263298,0.163534,-0.0467183,-0.267861,0.0277881,-0.0165858,0.00530891,0.0276285,0.073935
52,60,-0.0809242,0.0211067,0.169737,-0.0162697,0.0181536,0.0826722,-0.0453755,0.00378296,0.169024,-0.0431353,-0.284763,0.033892,-0.0180267,0.00497903,0.0328479,0.0833723
52,61,-0.0778125,0.0136775,0.170181,-0.0153247,0.00992389,0.0933608,-0.0304362,0.00390783,0.169014,-0.0278487,-0.298225,0.0384308,-0.019172,0.00381414,0.0357497,0.0920667
52,62,-0.0780852,0.00960169,0.172551,-0.0125464,0.004916,0.100398,-0.0221515,0.00163798,0.171817,-0.0182,-0.312066,0.0298444,-0.0161293,0.00274075,0.0269958,0.0982494
52,63,-0.0776582,0.00635347,0.173579,-0.00873598,0.00232815,0.103799,-0.0168441,-0.00240719,0.174173,-0.0122244,-0.321249,0.0110018,-0.00902241,0.00133171,0.0101209,0.10017
52,64,-0.0771665,0.00510839,0.17336,-0.00557553,0.00230968,0.103933,-0.0162559,-0.00790576,0.175341,-0.0114766,-0.323879,-0.0128883,-0.000405313,6.31702e-05,-0.00969863,0.0963391
52,65,-0.0769508,0.00642127,0.172521,-0.00370846,0.00498075,0.100924,-0.0206842,-0.0145432,0.175213,-0.0165508,-0.319197,-0.036591,0.00796661,-0.0014276,-0.0276088,0.0873269
52,66,-0.0751953,0.00840608,0.169192,-0.00433733,0.00952879,0.0947262,-0.0273692,-0.0217697,0.17317,-0.0245144,-0.30813,-0.0547054,0.0148585,-0.00369654,-0.0394871,0.0750304
52,67,-0.0772491,0.015376,0.169167,0.00331464,0.0179288,0.0847665,-0.0422453,-0.0166903,0.173076,-0.0408895,-0.295004,-0.0485594,0.0165474,-0.00601044,-0.0392354,0.0750098
52,68,-0.07842,0.0202476,0.165682,0.021568,0.0208017,0.0759124,-0.0474825,0.0021255,0.166569,-0.0471496,-0.276239,-0.0258259,0.0143717,-0.00562492,-0.0339093,0.0864814
52,69,-0.0802311,0.0233567,0.161986,0.0225494,0.0227091,0.06672,-0.0493989,0.00659768,0.160991,-0.0497472,-0.257854,-0.0146451,0.0108039,-0.00450021,-0.0253947,0.0821224
52,70,-0.0909719,0.0250599,0.166155,0.00951263,0.0252092,0.0568136,-0.0510293,0.00117988,0.165929,-0.0514044,-0.250102,-0.00967632,0.00519054,-0.00329152,-0.0137726,0.0666147
52,71,-0.120829,0.0278032,0.187852,0.00057051,0.0282796,0.046825,-0.052213,0.00287101,0.188188,-0.0523537,-0.259423,0.00384236,-0.00311704,-0.00129297,-0.000180928,0.0570723
52,72,-0.17471,0.0349827,0.231016,-0.00958816,0.0349936,0.0351744,-0.0556526,0.00617396,0.231477,-0.0552021,-0.288899,0.0194886,-0.0140757,0.00167543,0.0145396,0.0481955
52,73,-0.242296,0.0478378,0.285191,-0.0222096,0.0473424,0.0207409,-0.0634421,0.00893285,0.286046,-0.0620917,-0.328644,0.0338698,-0.0263733,0.00526452,0.0288511,0.038118
52,74,-0.282615,0.060738,0.312663,-0.0295223,0.0598185,0.00704314,-0.0710614,0.0116749,0.313765,-0.0690393,-0.342759,0.0421098,-0.0335229,0.00859381,0.0370066,0.0296178
52,75,-0.264116,0.0628568,0.285768,-0.0268184,0.0618857,-0.000938508,-0.0695769,0.0118919,0.286871,-0.0675021,-0.306511,0.0389688,-0.0301504,0.00953099,0.0345331,0.0234254
52,76,-0.229188,0.0567715,0.24513,-0.0244052,0.0559681,-0.00404697,-0.0614474,0.0108733,0.246111,-0.0596633,-0.259106,0.0353674,-0.0270324,0.00904944,0.0317596,0.017428
52,77,-0.181403,0.0459105,0.19371,-0.0191027,0.0453387,-0.0050829,-0.0493775,0.00890536,0.194499,-0.0480161,-0.203185,0.0285184,-0.0210411,0.00753875,0.0257904,0.0134033
52,78,-0.141011,0.0328185,0.150627,-0.0166752,0.0324523,-0.00401174,-0.0357797,0.00661306,0.151234,-0.0348065,-0.1569,0.0243626,-0.0180571,0.00559749,0.0223738,0.00921555
52,79,-0.200511,0.0460065,0.19851,-0.0453376,0.0457014,-0.00988699,-0.045836,0.0127896,0.199242,-0.0447993,-0.194563,0.0491715,-0.0465975,0.0118349,0.04718,-0.00402281
52,80,-0.223714,0.0516642,0.214555,-0.0612217,0.0514216,-0.0124065,-0.0495949,0.0161642,0.215309,-0.0485979,-0.204458,0.0622214,-0.0623167,0.0153119,0.060372,-0.0126297
52,81,-0.18144,0.0415241,0.172233,-0.0545769,0.0413764,-0.00988705,-0.0394925,0.0139159,0.17282,-0.0387579,-0.16222,0.0544384,-0.0553527,0.0132878,0.0530757,-0.0135514
52,82,-0.087937,0.0208468,0.0854144,-0.0252028,0.0207876,-0.00493806,-0.0203057,0.00686056,0.0857174,-0.0199435,-0.0813644,0.0263698,-0.0256045,0.00651806,0.0256652,-0.00476312
52,83,-0.0358364,0.0098188,0.0360248,-0.0100113,0.00980712,-0.00239498,-0.00980684,0.00332251,0.0361597,-0.00966024,-0.0346553,0.0112657,-0.0101891,0.00315636,0.0109529,-0.0010431
52,84,-0.0501118,0.0149467,0.0442342,-0.0227087,0.0149349,-0.00388826,-0.0132921,0.00684527,0.0443645,-0.0131502,-0.0382711,0.0205522,-0.0228434,0.00672232,0.0202873,-0.00944102
52,85,0.0393928,-0.00225681,-0.0355236,0.0141648,-0.00228281,-0.000400156,0.00199927,-0.00062511,-0.0355747,0.00197423,0.0329478,-0.012449,0.0141369,-0.000627065,-0.0124259,0.00584844
52,86,0.149176,-0.0212809,-0.135006,0.0566963,-0.0213493,0.00306953,0.019235,-0.00839224,-0.135276,0.0190334,0.123277,-0.0512737,0.0567577,-0.00826238,-0.0509423,0.0222146
52,87,0.590774,-0.152189,-0.487,0.281988,-0.152237,0.0440476,0.121124,-0.0786316,-0.487872,0.120299,0.406314,-0.229452,0.282288,-0.0782845,-0.22828,0.139737
52,88,0.723767,-0.182573,-0.600961,0.340343,-0.182653,0.0520693,0.146235,-0.0933212,-0.602055,0.145221,0.504941,-0.278888,0.340716,-0.0928691,-0.277422,0.166233
52,89,0.567905,-0.12494,-0.486943,0.248846,-0.125075,0.0320803,0.103316,-0.0603194,-0.487877,0.102517,0.422169,-0.210806,0.249141,-0.0598891,-0.209576,0.113448
52,90,0.401401,-0.0751002,-0.355132,0.162976,-0.0752472,0.016355,0.0647517,-0.0333618,-0.355846,0.0641845,0.316876,-0.143326,0.163186,-0.0330044,-0.142402,0.0681527
52,91,0.273079,-0.0453269,-0.246344,0.105327,-0.0454493,0.00836837,0.0404398,-0.0186535,-0.246853,0.0400533,0.223567,-0.0950935,0.105471,-0.0183873,-0.0944407,0.0411897
52,92,0.17594,-0.0274944,-0.159999,0.0663931,-0.0275795,0.00456812,0.0249571,-0.010855,-0.160333,0.0247085,0.146219,-0.0606197,0.0664857,-0.0106774,-0.0601934,0.0251996
52,93,0.107508,-0.0166523,-0.0971977,0.0413291,-0.016702,0.00269105,0.0150057,-0.00671509,-0.0973969,0.0148563,0.0885178,-0.0372359,0.0413844,-0.00661,-0.0369813,0.016326
52,94,0.0584884,-0.00894957,-0.0530032,0.0223452,-0.00897719,0.00141219,0.00810393,-0.00356673,-0.0531122,0.00802253,0.0483552,-0.0202124,0.0223754,-0.00350892,-0.0200732,0.0087368
52,95,0.029141,-0.00441569,-0.0265088,0.01101,-0.00442989,0.000684454,0.00402475,-0.00172999,-0.0265638,0.00398398,0.024249,-0.0100326,0.0110252,-0.00170064,-0.0099625,0.00421585
52,96,0.0135151,-0.0020376,-0.0123274,0.005064,-0.00204433,0.00031271,0.00186484,-0.000789319,-0.0123531,0.00184585,0.0112982,-0.00463895,0.00507106,-0.000775522,-0.00460616,0.00190794
52,97,0.00590566,-0.000890651,-0.00538664,0.00221117,-0.000893599,0.000136573,0.000814622,-0.000345286,-0.00539789,0.000806326,0.0049381,-0.002025,0.00221426,-0.00033925,-0.00201067,0.000832397
52,98,0.0024202,-0.000367497,-0.00221225,0.00089955,-0.000368726,5.65994e-05,0.000335763,-0.00014275,-0.0022169,0.000332346,0.00203099,-0.000827861,0.000900818,-0.000140253,-0.000821948,0.000333071
52,99,0.000937233,-0.000143659,-0.000859708,0.00034428,-0.000144146,2.22595e-05,0.000131126,-5.58694e-05,-0.000861529,0.000129793,0.000791096,-0.000319434,0.000344773,-5.4888e-05,-0.000317119,0.000123993
52,100,0.000345255,-5.31756e-05,-0.000318123,0.000124998,-5.33607e-05,8.24416e-06,4.86264e-05,-2.0557e-05,-0.000318805,4.81304e-05,0.000293575,-0.000117213,0.000125181,-2.01888e-05,-0.000116348,4.34418e-05
52,101,0.000121603,-1.86798e-05,-0.000112662,4.32849e-05,-1.87472e-05,2.87838e-06,1.71813e-05,-7.10381e-06,-0.000112905,1.70048e-05,0.000104316,-4.11285e-05,4.33499e-05,-6.97137e-06,-4.08195e-05,1.43902e-05
52,102,4.10053e-05,-6.22677e-06,-3.82987e-05,1.42493e-05,-6.25054e-06,9.45396e-07,5.79784e-06,-2.28966e-06,-3.83828e-05,5.73749e-06,3.5623e-05,-1.38176e-05,1.42715e-05,-2.24368e-06,-1.37113e-05,4.4209e-06
52,103,1.327e-05,-1.97548e-06,-1.25367e-05,4.45684e-06,-1.98364e-06,2.92314e-07,1.87528e-06,-6.87655e-07,-1.25647e-05,1.85539e-06,1.17316e-05,-4.4548e-06,4.46414e-06,-6.72192e-07,-4.41944e-06,1.23594e-06
52,104,4.1228e-06,-5.99432e-07,-3.95935e-06,1.31565e-06,-6.02171e-07,8.55972e-08,5.83903e-07,-1.92773e-07,-3.96843e-06,5.77556e-07,3.73596e-06,-1.37789e-06,1.31797e-06,-1.87713e-07,-1.36649e-06,2.95775e-07
52,105,1.32181e-06,-2.04598e-07,-1.24138e-06,4.4361e-07,-2.05399e-07,3.32557e-08,1.86429e-07,-7.62924e-08,-1.24416e-06,1.84452e-07,1.16472e-06,-4.37302e-07,4.4433e-07,-7.47714e-08,-4.33804e-07,1.20907e-07
52,106,4.36507e-07,-7.73215e-08,-3.87201e-07,1.65783e-07,-7.75214e-08,1.5324e-08,6.14727e-08,-3.65821e-08,-3.88004e-07,6.08692e-08,3.56327e-07,-1.42291e-07,1.66001e-07,-3.61642e-08,-1.41269e-07,6.33915e-08
52,107,1.42878e-07,-2.92739e-08,-1.18783e-07,6.09633e-08,-2.93169e-08,6.71815e-09,2.03637e-08,-1.64007e-08,-1.19006e-07,2.01832e-08,1.06683e-07,-4.58611e-08,6.10276e-08,-1.62933e-08,-4.55733e-08,2.88046e-08
52,108,4.60651e-08,-1.07583e-08,-3.58247e-08,2.17407e-08,-1.07655e-08,2.70932e-09,6.69755e-09,-6.7313e-09,-3.58847e-08,6.64476e-09,3.12934e-08,-1.45805e-08,2.17593e-08,-6.70561e-09,-1.4502e-08,1.1772e-08
52,109,1.51632e-08,-3.93922e-09,-1.08125e-08,8.03912e-09,-3.93904e-09,1.04911e-09,2.21885e-09,-2.67716e-09,-1.08275e-08,2.20373e-09,9.06245e-09,-4.74366e-09,8.0444e-09,-2.67205e-09,-4.72343e-09,4.93078e-09
52,110,5.58801e-09,-1.5041e-09,-3.48724e-09,3.36344e-09,-1.50279e-09,4.13813e-10,7.69159e-10,-1.11542e-09,-3.49015e-09,7.64947e-10,2.6872e-09,-1.70901e-09,3.365e-09,-1.11515e-09,-1.70454e-09,2.43758e-09
52,111,2.11462e-09,-5.74049e-10,-1.14827e-09,1.43092e-09,-5.7313e-10,1.59972e-10,2.70495e-10,-4.49999e-10,-1.1485e-09,2.69348e-10,7.96725e-10,-6.37762e-10,1.43139e-09,-4.50441e-10,-6.37058e-10,1.1383e-09
52,112,8.08359e-10,-2.16633e-10,-3.85572e-10,5.98357e-10,-2.16151e-10,6.05491e-11,9.57796e-11,-1.76112e-10,-3.85393e-10,9.54766e-11,2.37065e-10,-2.40788e-10,5.98507e-10,-1.76445e-10,-2.40817e-10,5.03187e-10
52,113,3.01873e-10,-7.93574e-11,-1.29004e-10,2.37766e-10,-7.91414e-11,2.21708e-11,3.35233e-11,-6.60513e-11,-1.28865e-10,3.34463e-11,6.99923e-11,-8.86112e-11,2.37815e-10,-6.62191e-11,-8.8702e-11,2.06905e-10
52,114,1.07517e-10,-2.7874e-11,-4.18714e-11,8.83671e-11,-2.77875e-11,7.78272e-12,1.14136e-11,-2.35596e-11,-4.18035e-11,1.13951e-11,2.00656e-11,-3.09443e-11,8.83827e-11,-2.36304e-11,-3.09965e-11,7.86712e-11
52,115,3.60723e-11,-9.33856e-12,-1.28893e-11,3.05865e-11,-9.30701e-12,2.60792e-12,3.74288e-12,-7.97666e-12,-1.28619e-11,3.73874e-12,5.42125e-12,-1.00965e-11,3.05915e-11,-8.00326e-12,-1.0119e-11,2.77054e-11
52,116,1.13291e-11,-2.98152e-12,-3.68678e-12,9.8609e-12,-2.97086e-12,8.32978e-13,1.17642e-12,-2.56707e-12,-3.67694e-12,1.1756e-12,1.31853e-12,-3.04497e-12,9.86241e-12,-2.57621e-12,-3.0533e-12,9.06986e-12
52,117,3.31334e-12,-9.08112e-13,-9.53892e-13,2.96194e-12,-9.04757e-13,2.53393e-13,3.53698e-13,-7.87367e-13,-9.50656e-13,3.53578e-13,2.60389e-13,-8.37625e-13,2.96238e-12,-7.90281e-13,-8.4042e-13,2.76775e-12
52,118,8.94454e-13,-2.64309e-13,-2.11299e-13,8.27242e-13,-2.63319e-13,7.3261e-14,1.01662e-13,-2.30835e-13,-2.1031e-13,1.01661e-13,2.53408e-14,-2.048e-13,8.27363e-13,-2.31705e-13,-2.05668e-13,7.87539e-13
52,119,2.18618e-13,-7.36221e-14,-3.34696e-14,2.13326e-13,-7.33478e-14,2.00161e-14,2.79262e-14,-6.48583e-14,-3.31869e-14,2.79346e-14,-1.12153e-14,-4.1657e-14,2.13358e-13,-6.51014e-14,-4.19086e-14,2.08127e-13
52,120,4.6075e-14,-1.96422e-14,5.28263e-16,4.9923e-14,-1.95712e-14,5.09608e-15,7.32572e-15,-1.75027e-14,6.03958e-16,7.33044e-15,-9.60917e-15,-5.4348e-15,4.99303e-14,-1.75664e-14,-5.50316e-15,5.0493e-14
52,121,7.09189e-15,-5.01814e-15,3.58479e-15,1.01572e-14,-5.00121e-15,1.16804e-15,1.8316e-15,-4.54359e-15,3.60362e-15,1.8335e-15,-4.84136e-15,6.07652e-16,1.01587e-14,-4.55901e-15,5.90333e-16,1.09258e-14
52,122,-8.1431e-18,-1.22525e-15,2.11801e-15,1.57022e-15,-1.22165e-15,2.1747e-16,4.34715e-16,-1.13559e-15,2.12227e-15,4.35372e-16,-2.04155e-15,8.26074e-16,1.57046e-15,-1.13895e-15,8.22053e-16,1.94557e-15
52,123,-6.42381e-16,-2.8459e-16,9.3841e-16,5.70998e-17,-2.83973e-16,1.80653e-17,9.71993e-17,-2.73266e-16,9.3923e-16,9.74029e-17,-7.85069e-16,4.16973e-16,5.71048e-17,-2.73878e-16,4.16157e-16,1.97113e-16
52,124,-3.76958e-16,-6.22886e-17,3.66819e-16,-8.97726e-17,-6.22413e-17,-1.09411e-17,2.01828e-17,-6.32544e-17,3.66921e-16,2.02381e-17,-2.85428e-16,1.65399e-16,-8.97871e-17,-6.33162e-17,1.65281e-16,-4.55456e-17
