x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
2.95238,5.04762,0.0148495,0.00318402,-0.0183719,0.00289451,0.0268417,0.00542878,-0.0183753,0.00537723,0.00127761,-0.00621598,-0.00156813,-0.000990337,-0.00158117,-0.00225923,-0.00332643,-0.00116197,-0.00331767,0.00664328,0.031335,-0.000590285,-0.0287428,-0.000746337,0.0474722,-0.00116618,-0.0287745,-0.00144875,-0.00487214
2.95238,5.2381,0.014282,0.00288467,-0.0171814,0.00263173,0.024962,0.00513808,-0.0171829,0.00510212,0.000344919,-0.0057336,-0.0014061,-0.00114514,-0.0014173,-0.00202029,-0.00291619,-0.00129647,-0.00290828,0.0061744,0.0311967,-0.00057194,-0.027186,-0.000716846,0.0455523,-0.00110282,-0.0272157,-0.00134749,-0.00566423
2.95238,5.42857,0.013777,0.00259637,-0.0147203,0.00237686,0.0231472,0.00465611,-0.0147214,0.00463357,-0.00464161,-0.00528011,-0.00126124,-0.0014384,-0.00127103,-0.00180134,-0.00322897,-0.00157202,-0.00322212,0.00619198,0.0297401,-0.000375638,-0.0258158,-0.000529668,0.0442658,-0.00101503,-0.0258206,-0.00124148,-0.0085367
2.95238,5.61905,0.0135359,0.00238934,-0.0123837,0.00219957,0.0218913,0.00423137,-0.0123864,0.00421757,0.0154281,-0.00496112,-0.00110842,-0.00166201,-0.00111671,-0.00164735,-0.00345075,-0.00177883,-0.00344433,0.00334797,0.0281429,-0.000232648,-0.0240648,-0.000373124,0.0428209,-0.000938468,-0.0240713,-0.00113257,-0.000577504
2.95238,5.80952,0.013473,0.00216928,-0.00802002,0.00201552,0.0204383,0.00341983,-0.00801976,0.00341942,0.0385024,-0.00469131,-0.000920585,-0.00247083,-0.000928719,-0.00149182,-0.0070878,-0.00257341,-0.00708283,0.000846301,0.025063,0.000521368,-0.0248234,0.000250605,0.0466724,-0.000831902,-0.0248485,-0.00109424,0.00619213
3.14286,-5.80952,0.0132131,0.00216039,0.00798288,0.00201238,0.0209138,-0.00312182,0.00798381,-0.00311129,0.0389021,-0.00457628,-0.000951316,0.00209298,-0.000958758,-0.00153186,0.00681154,0.00218887,0.00680723,0.000746061,-0.0220866,-0.000553965,-0.0249606,-0.000314113,-0.0450188,-0.000779631,-0.024984,-0.00103358,-0.00562146
3.14286,-5.61905,0.013218,0.00238953,0.0129412,0.00220878,0.0224463,-0.00400229,0.0129455,-0.0039763,0.0161147,-0.00483394,-0.00113173,0.00121353,-0.0011391,-0.00169338,0.00298329,0.00132135,0.00297772,0.00321914,-0.0257579,0.000270409,-0.0240847,0.000377125,-0.0409728,-0.000899958,-0.0240904,-0.00107452,-0.000329977
3.14286,-5.42857,0.0134072,0.00258991,0.0153003,0.00238345,0.0236972,-0.00436853,0.0153029,-0.00433313,-0.00404261,-0.0051258,-0.00128145,0.000969914,-0.00129016,-0.0018459,0.00304438,0.00109248,0.00303859,0.00602531,-0.0272013,0.000390845,-0.0257177,0.000516792,-0.0425296,-0.000960512,-0.0257226,-0.00117281,0.00664315
3.14286,-5.2381,0.0138161,0.00286934,0.0178504,0.00263331,0.0255083,-0.00481981,0.0178538,-0.00476983,0.00107978,-0.00553552,-0.0014251,0.000632635,-0.00143498,-0.0020626,0.00275971,0.000770744,0.00275309,0.00595176,-0.0285714,0.000591702,-0.0269768,0.000707449,-0.0436964,-0.00104129,-0.0270042,-0.00126944,0.00413367
3.14286,-5.04762,0.0142854,0.0031554,0.0189843,0.00288727,0.0273735,-0.00506804,0.0189896,-0.00500124,0.00208361,-0.00596557,-0.00158576,0.000445049,-0.00159717,-0.00229726,0.00315014,0.000600911,0.00314289,0.00636607,-0.0284801,0.000604979,-0.0284232,0.000727821,-0.0454485,-0.0010968,-0.0284528,-0.0013588,0.00323659
3.14286,-4.85714,0.0146956,0.00347939,0.0206106,0.00317435,0.0294238,-0.00538767,0.0206185,-0.00529923,0.00297423,-0.00641939,-0.00177116,0.000155515,-0.00178429,-0.0025635,0.00339815,0.000331591,0.00339022,0.00684278,-0.028638,0.000672718,-0.0298814,0.000796127,-0.0471016,-0.00116194,-0.0299154,-0.00145814,0.00240861
3.14286,-4.66667,0.0150567,0.00383878,0.0223247,0.00349199,0.0316488,-0.00571864,0.0223359,-0.00560305,0.00411063,-0.00689345,-0.00198339,-0.000191129,-0.00199849,-0.00286307,0.00368733,7.99633e-06,0.00367872,0.00732924,-0.028653,0.00074192,-0.031387,0.000863797,-0.0488072,-0.00122899,-0.031427,-0.00156411,0.00139304
3.14286,-4.47619,0.0153492,0.00423895,0.0241988,0.00384512,0.0340721,-0.00607046,0.0242144,-0.00592086,0.00546589,-0.00738454,-0.00222706,-0.000613312,-0.00224442,-0.00320109,0.00399629,-0.000387955,0.00398702,0.00783007,-0.0285708,0.000822161,-0.0329199,0.000938505,-0.0505363,-0.00129907,-0.0329668,-0.00167725,0.000248503
3.14286,-4.28571,0.0155538,0.00468361,0.0262083,0.00423715,0.0367094,-0.00643869,0.0262296,-0.00624664,0.00707869,-0.00788643,-0.00250752,-0.00111831,-0.00252743,-0.00358234,0.00433706,-0.000863146,0.00432721,0.00833664,-0.0283483,0.000910812,-0.034469,0.00101667,-0.0522862,-0.00137137,-0.034524,-0.00179711,-0.00105303
3.14286,-4.09524,0.0156452,0.00517713,0.028358,0.00467225,0.039579,-0.00682277,0.0283866,-0.00657799,0.00899104,-0.00839027,-0.00283117,-0.00171807,-0.00285397,-0.00401227,0.00471007,-0.00142911,0.00469977,0.00883844,-0.0279721,0.00100929,-0.0360157,0.00109809,-0.0540414,-0.00144565,-0.0360801,-0.00192323,-0.00251838
3.14286,-3.90476,0.0155941,0.00572379,0.0306424,0.00515476,0.0426994,-0.00722064,0.0306807,-0.00691063,0.0112508,-0.00888401,-0.00320562,-0.00242404,-0.0032316,-0.00449678,0.00511764,-0.00209687,0.00510711,0.009321,-0.027423,0.00111823,-0.0375374,0.00118148,-0.0557839,-0.00152148,-0.0376124,-0.00205473,-0.00415543
3.14286,-3.71429,0.0153668,0.00632777,0.0330508,0.00568932,0.0460896,-0.00762939,0.0331014,-0.00723914,0.0139112,-0.00935176,-0.00363977,-0.00324732,-0.00366925,-0.00504219,0.0055615,-0.00287714,0.00555105,0.00976543,-0.0266832,0.00123818,-0.0390061,0.00126508,-0.0574911,-0.00159844,-0.039093,-0.00219021,-0.00596792
3.14286,-3.52381,0.0149251,0.00699286,0.0355643,0.0062807,0.0497681,-0.00804491,0.0356307,-0.00755662,0.0170302,-0.00977302,-0.0041441,-0.00419763,-0.00417731,-0.00565519,0.00604262,-0.0037793,0.00603273,0.0101475,-0.025736,0.00136941,-0.0403882,0.00134649,-0.0591349,-0.00167616,-0.0404883,-0.00232765,-0.00795428
3.14286,-3.33333,0.0142266,0.00772218,0.0381538,0.00693379,0.0537527,-0.0084617,0.0382402,-0.00785456,0.0206696,-0.0101221,-0.00473076,-0.00528205,-0.00476781,-0.0063426,0.00656083,-0.00481021,0.00655214,0.0104369,-0.0245685,0.00151181,-0.0416443,0.00142257,-0.0606804,-0.00175438,-0.0417585,-0.00246424,-0.0101054
3.14286,-3.14286,0.0132257,0.00851776,0.0407778,0.00765341,0.058059,-0.00887255,0.0408892,-0.00812273,0.0248933,-0.0103676,-0.00541367,-0.00650318,-0.0054545,-0.00711115,0.00711411,-0.00597243,0.00710751,0.0105968,-0.0231721,0.00166468,-0.0427294,0.00148935,-0.0620853,-0.00183312,-0.0428584,-0.00259626,-0.0124023
3.14286,-2.95238,0.0118752,0.00938009,0.0433792,0.00844417,0.0626998,-0.00926822,0.0435216,-0.00834913,0.0297644,-0.0104723,-0.0062085,-0.00785685,-0.00625275,-0.0079671,0.00769788,-0.00726204,0.00769449,0.0105834,-0.0215458,0.00182651,-0.0435941,0.00154204,-0.0632984,-0.00191285,-0.0437376,-0.00271888,-0.0148131
3.14286,-2.7619,0.0101284,0.0103075,0.0458829,0.00931019,0.0676826,-0.00963711,0.0460631,-0.00852021,0.0353408,-0.0103936,-0.0071324,-0.0093293,-0.00717928,-0.00891567,0.00830392,-0.00866591,0.00830515,0.0103467,-0.019698,0.00199471,-0.0441856,0.00157511,-0.0642588,-0.00199469,-0.0443422,-0.00282617,-0.0172902
3.14286,-2.57143,0.00794323,0.0112956,0.0481941,0.0102547,0.0730081,-0.00996491,0.0484195,-0.00862112,0.0416694,-0.0100847,-0.00820342,-0.0108939,-0.00825157,-0.00996042,0.0089192,-0.0101586,0.00892673,0.0098318,-0.0176493,0.00216527,-0.0444512,0.00158257,-0.0648948,-0.00208066,-0.0446179,-0.00291103,-0.0197674
3.14286,-2.38095,0.00528696,0.0123367,0.0501963,0.0112797,0.078667,-0.0102344,0.0504746,-0.00863642,0.0487784,-0.00949733,-0.00943938,-0.0125075,-0.00948667,-0.0111023,0.00952442,-0.011699,0.00954016,0.00898188,-0.0154348,0.00233248,-0.0443421,0.00155849,-0.0651234,-0.00217392,-0.0445136,-0.0029654,-0.0221574
3.14286,-2.19048,0.00214223,0.0134191,0.0517523,0.0123851,0.0846371,-0.0104249,0.0520906,-0.00855104,0.0566676,-0.00858546,-0.0108561,-0.0141076,-0.0108995,-0.0123385,0.0100926,-0.0132274,0.0101186,0.00774291,-0.0131057,0.00248863,-0.0438191,0.00149768,-0.0648505,-0.00227883,-0.0439872,-0.00298064,-0.0243516
3.14286,-2,-0.00148561,0.014527,0.0527071,0.0135676,0.0908788,-0.010513,0.053111,-0.00835154,0.065298,-0.00731139,-0.0124647,-0.0156097,-0.0125,-0.0136615,0.010588,-0.0146633,0.0106261,0.00607057,-0.010729,0.00262381,-0.0428589,0.00139683,-0.0639722,-0.0024009,-0.043012,-0.00294826,-0.0262205
3.14286,-1.80952,-0.00556104,0.0156403,0.0528944,0.0148202,0.0973312,-0.010472,0.0533661,-0.00802766,0.0745798,-0.00565313,-0.0142679,-0.0169073,-0.0142898,-0.0150575,0.0109652,-0.0159051,0.0110169,0.00393925,-0.00838618,0.00272594,-0.041462,0.00125572,-0.0623772,-0.00254628,-0.0415849,-0.00286098,-0.027619
3.14286,-1.61905,-0.0100115,0.0167353,0.0521467,0.0161296,0.103907,-0.0102734,0.0526836,-0.00757399,0.0843627,-0.00361322,-0.0162553,-0.017875,-0.0162576,-0.0165054,0.0111699,-0.0168337,0.0112358,0.00135266,-0.00616787,0.00278114,-0.0396592,0.00107847,-0.0599526,-0.00272084,-0.0397334,-0.00271414,-0.0283942
3.14286,-1.42857,-0.014723,0.0177859,0.0503102,0.0174754,0.110491,-0.00988798,0.0509027,-0.00699127,0.0944285,-0.0012277,-0.0183983,-0.0183757,-0.0183741,-0.0179757,0.0111414,-0.0173189,0.0112209,-0.00164514,-0.00416643,0.00277442,-0.037517,0.000874435,-0.0565914,-0.0029286,-0.0375215,-0.00250751,-0.0283983
3.14286,-1.2381,-0.0195392,0.0187648,0.0472627,0.0188278,0.116932,-0.00928875,0.0478922,-0.00628723,0.10449,0.00142653,-0.0206452,-0.0182736,-0.0205876,-0.0194306,0.0108172,-0.0172321,0.0109078,-0.00496059,-0.00246568,0.0026911,-0.0351385,0.000658257,-0.0522034,-0.00316973,-0.0350523,-0.00224689,-0.0275053
3.14286,-1.04762,-0.0242671,0.0196464,0.0429321,0.0201469,0.123051,-0.00845421,0.0435707,-0.00547624,0.114199,0.00422824,-0.0229176,-0.0174513,-0.022821,-0.0208241,0.0101414,-0.0164626,0.0102384,-0.00844617,-0.00112965,0.00251858,-0.03266,0.000448567,-0.0467297,-0.00343844,-0.0324645,-0.00194553,-0.025629
3.14286,-0.857143,-0.0286878,0.0204079,0.0373144,0.0213824,0.128641,-0.00737297,0.0379253,-0.00457784,0.123163,0.00701488,-0.025111,-0.0158312,-0.024972,-0.0221043,0.00907396,-0.0149375,0.00917076,-0.0119037,-0.000192391,0.00224868,-0.0302406,0.000265115,-0.0401578,-0.00372144,-0.0299244,-0.00162448,-0.0227407
3.14286,-0.666667,-0.0325738,0.021032,0.0304853,0.0224764,0.133479,-0.00604844,0.0310257,-0.00361406,0.130973,0.00959375,-0.0271,-0.0133957,-0.0269189,-0.0232166,0.00760268,-0.012641,0.00769108,-0.0150978,0.000348748,0.00187995,-0.0280483,0.000124573,-0.0325368,-0.00399782,-0.0276104,-0.00131144,-0.0188816
3.14286,-0.47619,-0.0357095,0.0215068,0.022604,0.0233678,0.137348,-0.00450293,0.02303,-0.00260624,0.137238,0.0117616,-0.0287502,-0.0102032,-0.0285316,-0.0241075,0.00575232,-0.00962876,0.00582363,-0.0177798,0.000534587,0.00141967,-0.0262426,3.59788e-05,-0.0239879,-0.00424105,-0.0256952,-0.00103789,-0.0141677
3.14286,-0.285714,-0.0379118,0.0218256,0.0139074,0.0239998,0.140051,-0.00277938,0.0141807,-0.00157227,0.141622,0.0133302,-0.0299349,-0.00639306,-0.029688,-0.0247308,0.00358962,-0.00603322,0.00363605,-0.0197191,0.000440303,0.000884654,-0.0249578,-2.70037e-06,-0.0147071,-0.00442328,-0.0243273,-0.000834539,-0.00878523
3.14286,-0.0952381,-0.0390478,0.0219854,0.00469467,0.024328,0.141443,-0.000939877,0.0047889,-0.000525355,0.143879,0.0141542,-0.0305547,-0.00217806,-0.0302926,-0.0250516,0.0012206,-0.00205547,0.00123673,-0.0207374,0.000167246,0.000300587,-0.0242903,-5.29093e-06,-0.00495639,-0.00452111,-0.0236149,-0.000725993,-0.0029771
3.14286,0.0952381,-0.0390478,0.0219854,-0.00469467,0.024328,0.141443,0.000939877,-0.0047889,0.000525355,0.143879,0.0141542,-0.0305547,0.00217806,-0.0302926,-0.0250516,-0.0012206,0.00205547,-0.00123673,-0.0207374,-0.000167246,-0.000300587,-0.0242903,5.29093e-06,0.00495639,-0.00452111,-0.0236149,-0.000725993,0.0029771
3.14286,0.285714,-0.0379118,0.0218256,-0.0139074,0.0239998,0.140051,0.00277938,-0.0141807,0.00157227,0.141622,0.0133302,-0.0299349,0.00639306,-0.029688,-0.0247308,-0.00358962,0.00603322,-0.00363605,-0.0197191,-0.000440303,-0.000884654,-0.0249578,2.70037e-06,0.0147071,-0.00442328,-0.0243273,-0.000834539,0.00878523
3.14286,0.47619,-0.0357095,0.0215068,-0.022604,0.0233678,0.137348,0.00450293,-0.02303,0.00260624,0.137238,0.0117616,-0.0287502,0.0102032,-0.0285316,-0.0241075,-0.00575232,0.00962876,-0.00582363,-0.0177798,-0.000534587,-0.00141967,-0.0262426,-3.59788e-05,0.0239879,-0.00424105,-0.0256952,-0.00103789,0.0141677
3.14286,0.666667,-0.0325738,0.021032,-0.0304853,0.0224764,0.133479,0.00604844,-0.0310257,0.00361406,0.130973,0.00959375,-0.0271,0.0133957,-0.0269189,-0.0232166,-0.00760268,0.012641,-0.00769108,-0.0150978,-0.000348748,-0.00187995,-0.0280483,-0.000124573,0.0325368,-0.00399782,-0.0276104,-0.00131144,0.0188816
3.14286,0.857143,-0.0286878,0.0204079,-0.0373144,0.0213824,0.128641,0.00737297,-0.0379253,0.00457784,0.123163,0.00701488,-0.025111,0.0158312,-0.024972,-0.0221043,-0.00907396,0.0149375,-0.00917076,-0.0119037,0.000192391,-0.00224868,-0.0302406,-0.000265115,0.0401578,-0.00372144,-0.0299244,-0.00162448,0.0227407
3.14286,1.04762,-0.0242671,0.0196464,-0.0429321,0.0201469,0.123051,0.00845421,-0.0435707,0.00547624,0.114199,0.00422824,-0.0229176,0.0174513,-0.022821,-0.0208241,-0.0101414,0.0164626,-0.0102384,-0.00844617,0.00112965,-0.00251858,-0.03266,-0.000448567,0.0467297,-0.00343844,-0.0324645,-0.00194553,0.025629
3.14286,1.2381,-0.0195392,0.0187648,-0.0472627,0.0188278,0.116932,0.00928875,-0.0478922,0.00628723,0.10449,0.00142653,-0.0206452,0.0182736,-0.0205876,-0.0194306,-0.0108172,0.0172321,-0.0109078,-0.00496059,0.00246568,-0.0026911,-0.0351385,-0.000658257,0.0522034,-0.00316973,-0.0350523,-0.00224689,0.0275053
3.14286,1.42857,-0.014723,0.0177859,-0.0503102,0.0174754,0.110491,0.00988798,-0.0509027,0.00699127,0.0944285,-0.0012277,-0.0183983,0.0183757,-0.0183741,-0.0179757,-0.0111414,0.0173189,-0.0112209,-0.00164514,0.00416643,-0.00277442,-0.037517,-0.000874435,0.0565914,-0.0029286,-0.0375215,-0.00250751,0.0283983
3.14286,1.61905,-0.0100115,0.0167353,-0.0521467,0.0161296,0.103907,0.0102734,-0.0526836,0.00757399,0.0843627,-0.00361322,-0.0162553,0.017875,-0.0162576,-0.0165054,-0.0111699,0.0168337,-0.0112358,0.00135266,0.00616787,-0.00278114,-0.0396592,-0.00107847,0.0599526,-0.00272084,-0.0397334,-0.00271414,0.0283942
3.14286,1.80952,-0.00556104,0.0156403,-0.0528944,0.0148202,0.0973312,0.010472,-0.0533661,0.00802766,0.0745798,-0.00565313,-0.0142679,0.0169073,-0.0142898,-0.0150575,-0.0109652,0.0159051,-0.0110169,0.00393925,0.00838618,-0.00272594,-0.041462,-0.00125572,0.0623772,-0.00254628,-0.0415849,-0.00286098,0.027619
3.14286,2,-0.00148561,0.014527,-0.0527071,0.0135676,0.0908788,0.010513,-0.053111,0.00835154,0.065298,-0.00731139,-0.0124647,0.0156097,-0.0125,-0.0136615,-0.010588,0.0146633,-0.0106261,0.00607057,0.010729,-0.00262381,-0.0428589,-0.00139683,0.0639722,-0.0024009,-0.043012,-0.00294826,0.0262205
3.14286,2.19048,0.00214223,0.0134191,-0.0517523,0.0123851,0.0846371,0.0104249,-0.0520906,0.00855104,0.0566676,-0.00858546,-0.0108561,0.0141076,-0.0108995,-0.0123385,-0.0100926,0.0132274,-0.0101186,0.00774291,0.0131057,-0.00248863,-0.0438191,-0.00149768,0.0648505,-0.00227883,-0.0439872,-0.00298064,0.0243516
3.14286,2.38095,0.00528696,0.0123367,-0.0501963,0.0112797,0.078667,0.0102344,-0.0504746,0.00863642,0.0487784,-0.00949733,-0.00943938,0.0125075,-0.00948667,-0.0111023,-0.00952442,0.011699,-0.00954016,0.00898188,0.0154348,-0.00233248,-0.0443421,-0.00155849,0.0651234,-0.00217392,-0.0445136,-0.0029654,0.0221574
3.14286,2.57143,0.00794323,0.0112956,-0.0481941,0.0102547,0.0730081,0.00996491,-0.0484195,0.00862112,0.0416694,-0.0100847,-0.00820342,0.0108939,-0.00825157,-0.00996042,-0.0089192,0.0101586,-0.00892673,0.0098318,0.0176493,-0.00216527,-0.0444512,-0.00158257,0.0648948,-0.00208066,-0.0446179,-0.00291103,0.0197674
3.14286,2.7619,0.0101284,0.0103075,-0.0458829,0.00931019,0.0676826,0.00963711,-0.0460631,0.00852021,0.0353408,-0.0103936,-0.0071324,0.0093293,-0.00717928,-0.00891567,-0.00830392,0.00866591,-0.00830515,0.0103467,0.019698,-0.00199471,-0.0441856,-0.00157511,0.0642588,-0.00199469,-0.0443422,-0.00282617,0.0172902
3.14286,2.95238,0.0118752,0.00938009,-0.0433792,0.00844417,0.0626998,0.00926822,-0.0435216,0.00834913,0.0297644,-0.0104723,-0.0062085,0.00785685,-0.00625275,-0.0079671,-0.00769788,0.00726204,-0.00769449,0.0105834,0.0215458,-0.00182651,-0.0435941,-0.00154204,0.0632984,-0.00191285,-0.0437376,-0.00271888,0.0148131
3.14286,3.14286,0.0132257,0.00851776,-0.0407778,0.00765341,0.058059,0.00887255,-0.0408892,0.00812273,0.0248933,-0.0103676,-0.00541367,0.00650318,-0.0054545,-0.00711115,-0.00711411,0.00597243,-0.00710751,0.0105968,0.0231721,-0.00166468,-0.0427294,-0.00148935,0.0620853,-0.00183312,-0.0428584,-0.00259626,0.0124023
3.14286,3.33333,0.0142266,0.00772218,-0.0381538,0.00693379,0.0537527,0.0084617,-0.0382402,0.00785456,0.0206696,-0.0101221,-0.00473076,0.00528205,-0.00476781,-0.0063426,-0.00656083,0.00481021,-0.00655214,0.0104369,0.0245685,-0.00151181,-0.0416443,-0.00142257,0.0606804,-0.00175438,-0.0417585,-0.00246424,0.0101054
3.14286,3.52381,0.0149251,0.00699286,-0.0355643,0.0062807,0.0497681,0.00804491,-0.0356307,0.00755662,0.0170302,-0.00977302,-0.0041441,0.00419763,-0.00417731,-0.00565519,-0.00604262,0.0037793,-0.00603273,0.0101475,0.025736,-0.00136941,-0.0403882,-0.00134649,0.0591349,-0.00167616,-0.0404883,-0.00232765,0.00795428
3.14286,3.71429,0.0153668,0.00632777,-0.0330508,0.00568932,0.0460896,0.00762939,-0.0331014,0.00723914,0.0139112,-0.00935176,-0.00363977,0.00324732,-0.00366925,-0.00504219,-0.0055615,0.00287714,-0.00555105,0.00976543,0.0266832,-0.00123818,-0.0390061,-0.00126508,0.0574911,-0.00159844,-0.039093,-0.00219021,0.00596792
3.14286,3.90476,0.0155941,0.00572379,-0.0306424,0.00515476,0.0426994,0.00722064,-0.0306807,0.00691063,0.0112508,-0.00888401,-0.00320562,0.00242404,-0.0032316,-0.00449678,-0.00511764,0.00209687,-0.00510711,0.009321,0.027423,-0.00111823,-0.0375374,-0.00118148,0.0557839,-0.00152148,-0.0376124,-0.00205473,0.00415543
3.14286,4.09524,0.0156452,0.00517713,-0.028358,0.00467225,0.039579,0.00682277,-0.0283866,0.00657799,0.00899104,-0.00839027,-0.00283117,0.00171807,-0.00285397,-0.00401227,-0.00471007,0.00142911,-0.00469977,0.00883844,0.0279721,-0.00100929,-0.0360157,-0.00109809,0.0540414,-0.00144565,-0.0360801,-0.00192323,0.00251838
3.14286,4.28571,0.0155538,0.00468361,-0.0262083,0.00423715,0.0367094,0.00643869,-0.0262296,0.00624664,0.00707869,-0.00788643,-0.00250751,0.00111831,-0.00252743,-0.00358234,-0.00433706,0.000863146,-0.00432721,0.00833664,0.0283483,-0.000910811,-0.034469,-0.00101667,0.0522862,-0.00137137,-0.034524,-0.00179711,0.00105303
3.14286,4.47619,0.0153492,0.00423895,-0.0241988,0.00384512,0.0340721,0.00607046,-0.0242144,0.00592086,0.00546589,-0.00738454,-0.00222706,0.000613311,-0.00224442,-0.00320109,-0.00399629,0.000387954,-0.00398703,0.00783007,0.0285708,-0.000822159,-0.0329199,-0.000938504,0.0505363,-0.00129907,-0.0329668,-0.00167725,-0.0002485
3.14286,4.66667,0.0150567,0.00383878,-0.0223247,0.00349199,0.0316488,0.00571864,-0.0223359,0.00560306,0.00411063,-0.00689345,-0.00198339,0.000191135,-0.00199849,-0.00286307,-0.00368733,-7.9912e-06,-0.00367872,0.00732924,0.0286531,-0.000741924,-0.031387,-0.000863802,0.0488072,-0.00122899,-0.031427,-0.00156411,-0.00139308
3.14286,4.85714,0.0146955,0.0034794,-0.0206111,0.00317435,0.0294238,0.00538775,-0.020619,0.0052993,0.00297419,-0.00641938,-0.00177116,-0.00015545,-0.00178429,-0.0025635,-0.00339783,-0.000331527,-0.0033899,0.0068428,0.0286384,-0.000672787,-0.0298813,-0.000796184,0.0471013,-0.00116196,-0.0299154,-0.00145815,-0.00240874
3.14286,5.04762,0.0142852,0.00315541,-0.018986,0.00288727,0.0273736,0.00506838,-0.0189913,0.00500157,0.00208365,-0.00596553,-0.00158577,-0.000444782,-0.00159718,-0.00229726,-0.00314847,-0.000600646,-0.00314122,0.00636619,0.0284816,-0.000605275,-0.0284232,-0.000728056,0.045447,-0.00109687,-0.0284527,-0.00135882,-0.00323661
3.14286,5.2381,0.0138169,0.00286924,-0.0178408,0.00263322,0.0255081,0.00481854,-0.0178441,0.00476857,0.0010806,-0.00553558,-0.00142508,-0.000633793,-0.00143496,-0.00206259,-0.00276245,-0.000771902,-0.00275583,0.00595152,0.0285626,-0.000590561,-0.0269777,-0.00070641,0.0436987,-0.00104111,-0.027005,-0.00126936,-0.00412689
3.14286,5.42857,0.0134134,0.00258988,-0.0152593,0.00238361,0.0236992,0.00436065,-0.0152619,0.00432537,-0.00404491,-0.00512722,-0.001281,-0.000976322,-0.00128971,-0.00184616,-0.00308197,-0.00109885,-0.00307619,0.00602324,0.027164,-0.000383896,-0.0257182,-0.000511225,0.0425621,-0.000958817,-0.0257226,-0.00117233,-0.00663938
3.14286,5.61905,0.0132429,0.00238908,-0.0128037,0.00220969,0.0224469,0.00395899,-0.0128076,0.00393388,0.0161276,-0.00484003,-0.00112841,-0.00124442,-0.00113583,-0.00169396,-0.00328496,-0.00135198,-0.00327946,0.00319167,0.0256326,-0.000232715,-0.0240769,-0.00035042,0.0412339,-0.000888138,-0.0240836,-0.00107247,0.000168123
3.14286,5.80952,0.0132753,0.00216886,-0.00791069,0.00202285,0.0209906,0.00310936,-0.00791156,0.00309919,0.0388414,-0.00459662,-0.000941488,-0.00210555,-0.000948861,-0.00153902,-0.00687097,-0.00220032,-0.00686674,0.000736519,0.0220204,0.000565532,-0.0248985,0.000323397,0.0450668,-0.000775116,-0.0249226,-0.00103099,0.00564406
3.33333,-5.80952,0.0129245,0.00214899,0.00788128,0.00200954,0.0213755,-0.0028294,0.0078832,-0.00281047,0.0390317,-0.00444958,-0.000967935,0.00175198,-0.000974643,-0.00156778,0.00659506,0.00184033,0.0065914,0.000638809,-0.0191911,-0.000593673,-0.0248824,-0.000380331,-0.0434131,-0.000724072,-0.0249046,-0.000970115,-0.00508461
3.33333,-5.61905,0.0128306,0.00237673,0.0133382,0.00220725,0.0229026,-0.00374179,0.0133434,-0.00370636,0.0167538,-0.00467866,-0.00114602,0.000827875,-0.00115259,-0.00172755,0.00282533,0.000926876,0.00282057,0.00304438,-0.0233832,0.000269548,-0.0239514,0.000356757,-0.0393943,-0.000850011,-0.0239571,-0.00101404,-0.000981521
3.33333,-5.42857,0.0129503,0.0025696,0.0157646,0.00237717,0.0241422,-0.00408435,0.0157684,-0.00403854,-0.00339649,-0.0049377,-0.00129448,0.000550538,-0.00130218,-0.00187713,0.00289985,0.000662617,0.00289499,0.00581846,-0.0247429,0.000395029,-0.0254688,0.000497421,-0.0408364,-0.00090491,-0.0254733,-0.00110347,0.00486544
