x,z,rho,p,vx,vy,vz
-1.5,0.8,0.0391053,0.0124962,-0.0511426,-2.4236,0.00927525
-1.5,0.9,0.040184,0.0128626,-0.0487035,-2.43474,0.00709074
-1.5,1,0.0409196,0.0131131,-0.0470204,-2.44225,0.00444684
-1.5,1.1,0.0412925,0.0132403,-0.0461611,-2.44604,0.00151499
-1.5,1.2,0.0412925,0.0132403,-0.0461611,-2.44604,-0.00151499
-1.5,1.3,0.0409196,0.0131131,-0.0470204,-2.44225,-0.00444684
-1.5,1.4,0.040184,0.0128626,-0.0487035,-2.43474,-0.00709074
-1.5,1.5,0.0391053,0.0124962,-0.0511426,-2.4236,-0.00927525
-1.5,1.6,0.037712,0.0120247,-0.0542436,-2.409,-0.0108572
-1.5,1.7,0.0360399,0.0114614,-0.0578941,-2.39114,-0.0117284
-1.5,1.8,0.0341309,0.0108217,-0.0619715,-2.37025,-0.0118187
-1.5,1.9,0.0320313,0.0101224,-0.066352,-2.34659,-0.0110958
-1.5,2,0.0297893,0.0093805,-0.0709175,-2.32045,-0.00956146
-1.5,2.1,0.0274541,0.00861311,-0.0755612,-2.2921,-0.00724654
-1.5,2.2,0.0250736,0.00783641,-0.080191,-2.26185,-0.00420395
-1.5,2.3,0.0226926,0.00706527,-0.0847318,-2.22997,-0.000501958
-1.5,2.4,0.0203524,0.00631282,-0.0891249,-2.19674,0.00378235
-1.5,2.5,0.0180886,0.00559019,-0.0933277,-2.16243,0.00856862
-1.5,2.6,0.0159315,0.00490636,-0.0973114,-2.12727,0.0137776
-1.5,2.7,0.013905,0.00426816,-0.101059,-2.0915,0.0193344
-1.5,2.8,0.0120266,0.0036803,-0.104563,-2.05532,0.0251706
-1.5,2.9,0.0103081,0.00314554,-0.107822,-2.01891,0.0312252
-1.5,3,0.00875531,0.00266492,-0.110841,-1.98245,0.0374451
-1.5,3.1,0.00736931,0.00223795,-0.113629,-1.94607,0.043785
-1.5,3.2,0.00614672,0.00186291,-0.116195,-1.90991,0.0502069
-1.5,3.3,0.00508067,0.00153711,-0.118552,-1.87407,0.0566793
-1.5,3.4,0.00416158,0.00125713,-0.120711,-1.83863,0.0631763
-1.5,3.5,0.00337798,0.0010191,-0.122684,-1.8037,0.0696772
-1.5,3.6,0.00271717,0.000818843,-0.124484,-1.76931,0.0761654
-1.5,3.7,0.0021659,0.000652115,-0.126123,-1.73553,0.0826278
-1.5,3.8,0.00171088,0.000514727,-0.12761,-1.7024,0.0890545
-1.5,3.9,0.00133925,0.000402671,-0.128956,-1.66996,0.0954358
-1.5,4,0.00103888,0.000312203,-0.130174,-1.63821,0.101768
-1.5,4.1,0.000798598,0.000239898,-0.131266,-1.60719,0.107989
-1.5,4.2,0.000608349,0.00018269,-0.13231,-1.5769,0.0529314
-1.5,4.3,0.000608349,0.00018269,-0.0811438,-1.57542,0.0264997
-1.4,-2,0.000770143,0.000231339,-0.0797985,-1.54067,-0.0265847
-1.4,-1.9,0.000770143,0.000231339,-0.129136,-1.54207,-0.0531043
-1.4,-1.8,0.00101099,0.000303808,-0.128163,-1.5727,-0.108169
-1.4,-1.7,0.00131517,0.000395417,-0.127162,-1.60412,-0.101888
-1.4,-1.6,0.00169543,0.000510066,-0.126041,-1.63634,-0.095488
-1.4,-1.5,0.0021659,0.000652115,-0.124795,-1.66934,-0.0890259
-1.4,-1.4,0.00274193,0.000826338,-0.123413,-1.70312,-0.0825048
-1.4,-1.3,0.00343982,0.00103786,-0.121885,-1.73763,-0.0759324
-1.4,-1.2,0.00427638,0.00129206,-0.120197,-1.77285,-0.0693166
-1.4,-1.1,0.00526838,0.00159439,-0.118337,-1.80873,-0.0626682
-1.4,-1,0.0064319,0.00195025,-0.116292,-1.84521,-0.0560018
-1.4,-0.9,0.00778148,0.00236472,-0.114046,-1.88222,-0.0493362
-1.4,-0.8,0.00932923,0.00284229,-0.111583,-1.91967,-0.0426955
-1.4,-0.7,0.0110838,0.00338658,-0.108888,-1.95744,-0.0361103
-1.4,-0.6,0.0130495,0.00400001,-0.105945,-1.99542,-0.0296187
-1.4,-0.5,0.0152251,0.00468344,-0.10274,-2.03346,-0.0232676
-1.4,-0.4,0.0176031,0.00543585,-0.0992606,-2.07138,-0.0171136
-1.4,-0.3,0.0201686,0.00625397,-0.0954999,-2.109,-0.0112236
-1.4,-0.2,0.0228994,0.00713202,-0.0914579,-2.14609,-0.00567533
-1.4,-0.1,0.0257652,0.00806149,-0.0871445,-2.18241,-0.00055605
-1.4,1.11022e-16,0.0287279,0.00903102,-0.0825825,-2.2177,0.00403901
-1.4,0.1,0.031742,0.0100264,-0.077811,-2.25166,0.0080102
-1.4,0.2,0.0347557,0.0110307,-0.0728884,-2.284,0.0112585
-1.4,0.3,0.037712,0.0120247,-0.0678941,-2.31439,0.0136923
-1.4,0.4,0.0405502,0.0129872,-0.0629297,-2.3425,0.0152359
-1.4,0.5,0.0432083,0.013896,-0.0581173,-2.36801,0.0158387
-1.4,0.6,0.0456249,0.0147283,-0.0535959,-2.3906,0.0154842
-1.4,0.7,0.0477417,0.0154621,-0.0495144,-2.40995,0.0141989
-1.4,0.8,0.0495056,0.0160771,-0.0460227,-2.4258,0.0120571
-1.4,0.9,0.0508712,0.0165553,-0.0432608,-2.43791,0.00918278
-1.4,1,0.0518025,0.0168825,-0.0413472,-2.44609,0.00574623
-1.4,1.1,0.0522745,0.0170487,-0.0403678,-2.45021,0.0019557
-1.4,1.2,0.0522745,0.0170487,-0.0403678,-2.45021,-0.0019557
-1.4,1.3,0.0518025,0.0168825,-0.0413472,-2.44609,-0.00574623
-1.4,1.4,0.0508712,0.0165553,-0.0432608,-2.43791,-0.00918278
-1.4,1.5,0.0495056,0.0160771,-0.0460227,-2.4258,-0.0120571
-1.4,1.6,0.0477417,0.0154621,-0.0495144,-2.40995,-0.0141989
-1.4,1.7,0.0456249,0.0147283,-0.0535959,-2.3906,-0.0154842
-1.4,1.8,0.0432083,0.013896,-0.0581173,-2.36801,-0.0158387
-1.4,1.9,0.0405502,0.0129872,-0.0629297,-2.3425,-0.0152359
-1.4,2,0.037712,0.0120247,-0.0678941,-2.31439,-0.0136923
-1.4,2.1,0.0347557,0.0110307,-0.0728884,-2.284,-0.0112585
-1.4,2.2,0.031742,0.0100264,-0.077811,-2.25166,-0.0080102
-1.4,2.3,0.0287279,0.00903102,-0.0825825,-2.2177,-0.00403901
-1.4,2.4,0.0257652,0.00806149,-0.0871445,-2.18241,0.00055605
-1.4,2.5,0.0228994,0.00713202,-0.0914579,-2.14609,0.00567533
-1.4,2.6,0.0201686,0.00625397,-0.0954999,-2.109,0.0112236
-1.4,2.7,0.0176031,0.00543585,-0.0992606,-2.07138,0.0171136
-1.4,2.8,0.0152251,0.00468344,-0.10274,-2.03346,0.0232676
-1.4,2.9,0.0130495,0.00400001,-0.105945,-1.99542,0.0296187
-1.4,3,0.0110838,0.00338658,-0.108888,-1.95744,0.0361103
-1.4,3.1,0.00932923,0.00284229,-0.111583,-1.91967,0.0426955
-1.4,3.2,0.00778148,0.00236472,-0.114046,-1.88222,0.0493362
-1.4,3.3,0.0064319,0.00195025,-0.116292,-1.84521,0.0560018
-1.4,3.4,0.00526838,0.00159439,-0.118337,-1.80873,0.0626682
-1.4,3.5,0.00427638,0.00129206,-0.120197,-1.77285,0.0693166
-1.4,3.6,0.00343982,0.00103786,-0.121885,-1.73763,0.0759324
-1.4,3.7,0.00274193,0.000826338,-0.123413,-1.70312,0.0825048
-1.4,3.8,0.0021659,0.000652115,-0.124795,-1.66934,0.0890259
-1.4,3.9,0.00169543,0.000510066,-0.126041,-1.63634,0.0954879
-1.4,4,0.00131517,0.000395417,-0.127162,-1.60412,0.101888
-1.4,4.1,0.00101099,0.000303808,-0.128162,-1.5727,0.108171
-1.4,4.2,0.000770143,0.000231339,-0.129133,-1.54207,0.0531046
-1.4,4.3,0.000770143,0.000231339,-0.0797981,-1.54067,0.0265846
-1.3,-2,0.000966164,0.000290316,-0.0784922,-1.50418,-0.0267249
-1.3,-1.9,0.000966164,0.000290316,-0.126034,-1.5055,-0.0533886
-1.3,-1.8,0.00126831,0.000381298,-0.125145,-1.5364,-0.108483
-1.3,-1.7,0.00164992,0.000496337,-0.124251,-1.56817,-0.102153
-1.3,-1.6,0.00212696,0.00064035,-0.123243,-1.60081,-0.0956963
-1.3,-1.5,0.00271717,0.000818843,-0.122118,-1.63433,-0.0891656
-1.3,-1.4,0.00343982,0.00103786,-0.120865,-1.6687,-0.0825621
-1.3,-1.3,0.00431534,0.00130391,-0.119472,-1.70391,-0.0758909
-1.3,-1.2,0.00536483,0.00162384,-0.117927,-1.73994,-0.0691573
-1.3,-1.1,0.00660932,0.00200464,-0.116215,-1.77673,-0.0623694
-1.3,-1,0.00806898,0.00245325,-0.114321,-1.81425,-0.0555385
-1.3,-0.9,0.00976206,0.00297627,-0.112227,-1.85241,-0.0486802
-1.3,-0.8,0.0117038,0.00357961,-0.109915,-1.89115,-0.0418158
-1.3,-0.7,0.013905,0.00426816,-0.107363,-1.93035,-0.0349734
-1.3,-0.6,0.016371,0.0050453,-0.104549,-1.96988,-0.0281898
-1.3,-0.5,0.0191003,0.00591251,-0.101452,-2.00961,-0.0215119
-1.3,-0.4,0.0220835,0.00686889,-0.098051,-2.04935,-0.0149988
-1.3,-0.3,0.025302,0.0079107,-0.0943299,-2.08891,-0.00872264
-1.3,-0.2,0.0287279,0.00903102,-0.090278,-2.12805,-0.00277016
-1.3,-0.1,0.0323231,0.0102193,-0.085895,-2.16652,0.00275789
-1.3,1.11022e-16,0.0360399,0.0114614,-0.0811945,-2.20403,0.00774802
-1.3,0.1,0.0398212,0.0127392,-0.076209,-2.24026,0.0120775
-1.3,0.2,0.043602,0.0140312,-0.0709938,-2.27488,0.0156199
-1.3,0.3,0.0473106,0.0153123,-0.0656309,-2.30753,0.0182536
-1.3,0.4,0.0508712,0.0165553,-0.0602312,-2.33783,0.0198721
-1.3,0.5,0.0542059,0.0177309,-0.0549336,-2.36542,0.0203966
-1.3,0.6,0.0572376,0.0188094,-0.0499014,-2.3899,0.0197891
-1.3,0.7,0.0598932,0.0197615,-0.0453147,-2.41094,0.0180645
-1.3,0.8,0.0621061,0.0205604,-0.0413586,-2.42821,0.0152991
-1.3,0.9,0.0638192,0.0211822,-0.0382088,-2.44143,0.0116346
-1.3,1,0.0649875,0.0216079,-0.0360159,-2.45037,0.00727487
-1.3,1.1,0.0655797,0.0218242,-0.0348902,-2.45488,0.00247517
-1.3,1.2,0.0655797,0.0218242,-0.0348902,-2.45488,-0.00247517
-1.3,1.3,0.0649875,0.0216079,-0.0360159,-2.45037,-0.00727487
-1.3,1.4,0.0638192,0.0211822,-0.0382088,-2.44143,-0.0116346
-1.3,1.5,0.0621061,0.0205604,-0.0413586,-2.42821,-0.0152991
-1.3,1.6,0.0598932,0.0197615,-0.0453147,-2.41094,-0.0180645
-1.3,1.7,0.0572376,0.0188094,-0.0499014,-2.3899,-0.0197891
-1.3,1.8,0.0542059,0.0177309,-0.0549336,-2.36542,-0.0203966
-1.3,1.9,0.0508712,0.0165553,-0.0602312,-2.33783,-0.0198721
-1.3,2,0.0473106,0.0153123,-0.0656309,-2.30753,-0.0182536
-1.3,2.1,0.043602,0.0140312,-0.0709938,-2.27488,-0.0156199
-1.3,2.2,0.0398212,0.0127392,-0.076209,-2.24026,-0.0120775
-1.3,2.3,0.0360399,0.0114614,-0.0811945,-2.20403,-0.00774802
-1.3,2.4,0.0323231,0.0102193,-0.085895,-2.16652,-0.00275789
-1.3,2.5,0.0287279,0.00903102,-0.090278,-2.12805,0.00277016
-1.3,2.6,0.025302,0.0079107,-0.0943299,-2.08891,0.00872264
-1.3,2.7,0.0220835,0.00686889,-0.098051,-2.04935,0.0149988
-1.3,2.8,0.0191003,0.00591251,-0.101452,-2.00961,0.0215119
-1.3,2.9,0.016371,0.0050453,-0.104549,-1.96988,0.0281898
-1.3,3,0.013905,0.00426816,-0.107363,-1.93035,0.0349734
-1.3,3.1,0.0117038,0.00357961,-0.109915,-1.89115,0.0418158
-1.3,3.2,0.00976206,0.00297627,-0.112227,-1.85241,0.0486802
-1.3,3.3,0.00806898,0.00245325,-0.114321,-1.81425,0.0555385
-1.3,3.4,0.00660932,0.00200464,-0.116215,-1.77673,0.0623694
-1.3,3.5,0.00536483,0.00162384,-0.117927,-1.73994,0.0691573
-1.3,3.6,0.00431534,0.00130391,-0.119472,-1.70391,0.0758909
-1.3,3.7,0.00343982,0.00103786,-0.120865,-1.6687,0.0825621
-1.3,3.8,0.00271717,0.000818843,-0.122118,-1.63433,0.0891656
-1.3,3.9,0.00212696,0.00064035,-0.123243,-1.60081,0.0956963
-1.3,4,0.00164992,0.000496337,-0.124251,-1.56817,0.102153
-1.3,4.1,0.00126831,0.000381298,-0.125145,-1.5364,0.108485
-1.3,4.2,0.000966164,0.000290316,-0.126031,-1.5055,0.0533888
-1.3,4.3,0.000966164,0.000290316,-0.0784918,-1.50418,0.0267248
-1.2,-2,0.00120113,0.000361061,-0.077221,-1.46589,-0.026925
-1.2,-1.9,0.00120113,0.000361061,-0.122999,-1.46712,-0.0537928
-1.2,-1.8,0.00157676,0.000474272,-0.122205,-1.49823,-0.108942
-1.2,-1.7,0.00205118,0.000617456,-0.121432,-1.53028,-0.102577
-1.2,-1.6,0.00264423,0.000796766,-0.120555,-1.56329,-0.0960787
-1.2,-1.5,0.00337798,0.0010191,-0.119573,-1.59725,-0.0894951
-1.2,-1.4,0.00427638,0.00129206,-0.118472,-1.63216,-0.082825
-1.2,-1.3,0.00536483,0.00162384,-0.117242,-1.66802,-0.0760708
-1.2,-1.2,0.00666954,0.0020231,-0.115871,-1.70481,-0.0692343
-1.2,-1.1,0.00821669,0.00249877,-0.114344,-1.74248,-0.0623199
-1.2,-1,0.0100313,0.00305972,-0.112643,-1.781,-0.0553345
-1.2,-0.9,0.0121362,0.0037145,-0.110748,-1.82031,-0.0482894
-1.2,-0.8,0.0145501,0.00447088,-0.108637,-1.86032,-0.0412013
-1.2,-0.7,0.0172866,0.0053354,-0.106284,-1.90095,-0.0340941
-1.2,-0.6,0.0203524,0.00631282,-0.10366,-1.94207,-0.0270011
-1.2,-0.5,0.0237455,0.00740557,-0.100735,-1.98354,-0.0199673
-1.2,-0.4,0.0274541,0.00861311,-0.0974792,-2.02517,-0.0130523
-1.2,-0.3,0.0314554,0.00993135,-0.0938629,-2.06677,-0.00633214
-1.2,-0.2,0.0357145,0.0113521,-0.089863,-2.10808,9.80799e-05
-1.2,-0.1,0.040184,0.0128626,-0.0854653,-2.14885,0.00612368
-1.2,1.11022e-16,0.0448047,0.0144451,-0.0806702,-2.18875,0.0116108
-1.2,0.1,0.0495056,0.0160771,-0.075499,-2.22745,0.0164095
-1.2,0.2,0.0542059,0.0177309,-0.0700001,-2.26458,0.0203597
-1.2,0.3,0.0588165,0.0193746,-0.0642549,-2.29972,0.0233009
-1.2,0.4,0.063243,0.0209727,-0.0583821,-2.33246,0.0250856
-1.2,0.5,0.0673886,0.0224872,-0.0525385,-2.36237,0.0255956
-1.2,0.6,0.0711577,0.023879,-0.0469162,-2.38901,0.0247605
-1.2,0.7,0.0744591,0.0251098,-0.0417334,-2.41197,0.0225752
-1.2,0.8,0.0772101,0.0261437,-0.03722,-2.43086,0.0191142
-1.2,0.9,0.0793399,0.0269494,-0.033599,-2.44535,0.0145384
-1.2,1,0.0807923,0.0275014,-0.0310638,-2.45517,0.00909313
-1.2,1.1,0.0815285,0.027782,-0.029758,-2.46012,0.00309439
-1.2,1.2,0.0815285,0.027782,-0.029758,-2.46012,-0.00309439
-1.2,1.3,0.0807923,0.0275014,-0.0310638,-2.45517,-0.00909313
-1.2,1.4,0.0793399,0.0269494,-0.033599,-2.44535,-0.0145384
-1.2,1.5,0.0772101,0.0261437,-0.03722,-2.43086,-0.0191142
-1.2,1.6,0.0744591,0.0251098,-0.0417334,-2.41197,-0.0225752
-1.2,1.7,0.0711577,0.023879,-0.0469162,-2.38901,-0.0247605
-1.2,1.8,0.0673886,0.0224872,-0.0525385,-2.36237,-0.0255956
-1.2,1.9,0.063243,0.0209727,-0.0583821,-2.33246,-0.0250856
-1.2,2,0.0588165,0.0193746,-0.0642549,-2.29972,-0.0233009
-1.2,2.1,0.0542059,0.0177309,-0.0700001,-2.26458,-0.0203597
-1.2,2.2,0.0495056,0.0160771,-0.075499,-2.22745,-0.0164095
-1.2,2.3,0.0448047,0.0144451,-0.0806702,-2.18875,-0.0116108
-1.2,2.4,0.040184,0.0128626,-0.0854653,-2.14885,-0.00612368
-1.2,2.5,0.0357145,0.0113521,-0.089863,-2.10808,-9.80799e-05
-1.2,2.6,0.0314554,0.00993135,-0.0938629,-2.06677,0.00633214
-1.2,2.7,0.0274541,0.00861311,-0.0974792,-2.02517,0.0130523
-1.2,2.8,0.0237455,0.00740557,-0.100735,-1.98354,0.0199673
-1.2,2.9,0.0203524,0.00631282,-0.10366,-1.94207,0.0270011
-1.2,3,0.0172866,0.0053354,-0.106284,-1.90095,0.0340941
-1.2,3.1,0.0145501,0.00447088,-0.108637,-1.86032,0.0412013
-1.2,3.2,0.0121362,0.0037145,-0.110748,-1.82031,0.0482894
-1.2,3.3,0.0100313,0.00305972,-0.112643,-1.781,0.0553345
-1.2,3.4,0.00821669,0.00249877,-0.114344,-1.74248,0.0623199
-1.2,3.5,0.00666954,0.0020231,-0.115871,-1.70481,0.0692343
-1.2,3.6,0.00536483,0.00162384,-0.117242,-1.66802,0.0760708
-1.2,3.7,0.00427638,0.00129206,-0.118472,-1.63216,0.082825
-1.2,3.8,0.00337798,0.0010191,-0.119573,-1.59725,0.0894951
-1.2,3.9,0.00264423,0.000796766,-0.120555,-1.56329,0.0960786
-1.2,4,0.00205118,0.000617456,-0.121432,-1.53028,0.102577
-1.2,4.1,0.00157676,0.000474272,-0.122205,-1.49823,0.108943
-1.2,4.2,0.00120113,0.000361061,-0.122996,-1.46712,0.053793
-1.2,4.3,0.00120113,0.000361061,-0.0772206,-1.46589,0.0269249
-1.1,-2,0.00147976,0.000445024,-0.07598,-1.42573,-0.027189
-1.1,-1.9,0.00147976,0.000445024,-0.120021,-1.42685,-0.0543251
-1.1,-1.8,0.00194253,0.000584646,-0.119334,-1.4581,-0.109556
-1.1,-1.7,0.00252699,0.00076129,-0.118697,-1.49036,-0.103174
-1.1,-1.6,0.00325762,0.000982593,-0.117969,-1.52366,-0.0966524
-1.1,-1.5,0.00416158,0.00125713,-0.117148,-1.558,-0.0900354
-1.1,-1.4,0.00526838,0.00159439,-0.116224,-1.59339,-0.0833192
-1.1,-1.3,0.00660932,0.00200464,-0.115187,-1.62983,-0.0765027
-1.1,-1.2,0.00821669,0.00249877,-0.114023,-1.66731,-0.0695837
-1.1,-1.1,0.0101227,0.00308806,-0.112718,-1.70581,-0.0625618
-1.1,-1,0.0123583,0.00378387,-0.111254,-1.74529,-0.0554386
-1.1,-0.9,0.0149514,0.0045972,-0.109608,-1.78571,-0.0482192
-1.1,-0.8,0.0179253,0.00553825,-0.107755,-1.82699,-0.0409138
-1.1,-0.7,0.0212966,0.00661576,-0.105664,-1.86905,-0.0335399
-1.1,-0.6,0.0250736,0.00783641,-0.103298,-1.91177,-0.0261247
-1.1,-0.5,0.0292538,0.00920403,-0.10062,-1.95501,-0.0187087
-1.1,-0.4,0.0338228,0.0107188,-0.0975865,-1.9986,-0.0113492
-1.1,-0.3,0.0387522,0.0123765,-0.0941548,-2.04232,-0.00412365
-1.1,-0.2,0.0439992,0.0141677,-0.090285,-2.08593,0.00286615
-1.1,-0.1,0.0495056,0.0160771,-0.0859448,-2.12914,0.00949195
-1.1,1.11022e-16,0.0551982,0.0180829,-0.0811163,-2.17163,0.015598
-1.1,0.1,0.0609896,0.0201567,-0.0758039,-2.21301,0.0210029
-1.1,0.2,0.0667802,0.0222638,-0.0700433,-2.25288,0.0255057
-1.1,0.3,0.0724603,0.0243633,-0.0639102,-2.29079,0.0288966
-1.1,0.4,0.0779136,0.0264094,-0.057528,-2.32625,0.0309733
-1.1,0.5,0.083021,0.0283525,-0.0510716,-2.35878,0.0315628
-1.1,0.6,0.0876643,0.0301418,-0.0447657,-2.38786,0.0305469
-1.1,0.7,0.0917316,0.0317268,-0.0388753,-2.41301,0.0278878
-1.1,0.8,0.0951208,0.0330602,-0.0336881,-2.43376,0.0236507
-1.1,0.9,0.0977446,0.0341004,-0.029489,-2.44972,0.0180165
-1.1,1,0.099534,0.0348137,-0.0265298,-2.46055,0.0112817
-1.1,1.1,0.100441,0.0351765,-0.0249996,-2.46603,0.00384154
-1.1,1.2,0.100441,0.0351765,-0.0249996,-2.46603,-0.00384154
-1.1,1.3,0.099534,0.0348137,-0.0265298,-2.46055,-0.0112817
-1.1,1.4,0.0977446,0.0341004,-0.029489,-2.44972,-0.0180165
-1.1,1.5,0.0951208,0.0330602,-0.0336881,-2.43376,-0.0236507
-1.1,1.6,0.0917316,0.0317268,-0.0388753,-2.41301,-0.0278878
-1.1,1.7,0.0876643,0.0301418,-0.0447657,-2.38786,-0.0305469
-1.1,1.8,0.083021,0.0283525,-0.0510716,-2.35878,-0.0315628
-1.1,1.9,0.0779136,0.0264094,-0.057528,-2.32625,-0.0309733
-1.1,2,0.0724603,0.0243633,-0.0639102,-2.29079,-0.0288966
-1.1,2.1,0.0667802,0.0222638,-0.0700433,-2.25288,-0.0255057
-1.1,2.2,0.0609896,0.0201567,-0.0758039,-2.21301,-0.0210029
-1.1,2.3,0.0551982,0.0180829,-0.0811163,-2.17163,-0.015598
-1.1,2.4,0.0495056,0.0160771,-0.0859448,-2.12914,-0.00949195
-1.1,2.5,0.0439992,0.0141677,-0.090285,-2.08593,-0.00286615
-1.1,2.6,0.0387522,0.0123765,-0.0941548,-2.04232,0.00412365
-1.1,2.7,0.0338228,0.0107188,-0.0975865,-1.9986,0.0113492
-1.1,2.8,0.0292538,0.00920403,-0.10062,-1.95501,0.0187087
-1.1,2.9,0.0250736,0.00783641,-0.103298,-1.91177,0.0261247
-1.1,3,0.0212966,0.00661576,-0.105664,-1.86905,0.0335399
-1.1,3.1,0.0179253,0.00553825,-0.107755,-1.82699,0.0409138
-1.1,3.2,0.0149514,0.0045972,-0.109608,-1.78571,0.0482192
-1.1,3.3,0.0123583,0.00378387,-0.111254,-1.74529,0.0554386
-1.1,3.4,0.0101227,0.00308806,-0.112718,-1.70581,0.0625618
-1.1,3.5,0.00821669,0.00249877,-0.114023,-1.66731,0.0695837
-1.1,3.6,0.00660932,0.00200464,-0.115187,-1.62983,0.0765027
-1.1,3.7,0.00526838,0.00159439,-0.116224,-1.59339,0.0833192
-1.1,3.8,0.00416158,0.00125713,-0.117148,-1.558,0.0900354
-1.1,3.9,0.00325762,0.000982593,-0.117969,-1.52366,0.0966523
-1.1,4,0.00252699,0.00076129,-0.118697,-1.49036,0.103174
-1.1,4.1,0.00194253,0.000584646,-0.119334,-1.4581,0.109558
-1.1,4.2,0.00147976,0.000445024,-0.120019,-1.42685,0.0543253
-1.1,4.3,0.00147976,0.000445024,-0.0759796,-1.42573,0.0271889
-1,-2,0.00180657,0.000543602,-0.074763,-1.38364,-0.0275205
-1,-1.9,0.00180657,0.000543602,-0.117091,-1.38464,-0.0549927
-1,-1.8,0.00237154,0.000714273,-0.116521,-1.41595,-0.110337
-1,-1.7,0.00308508,0.000930282,-0.116033,-1.44833,-0.103956
-1,-1.6,0.00397707,0.00120103,-0.115471,-1.48183,-0.0974335
-1,-1.5,0.00508067,0.00153711,-0.114832,-1.51647,-0.0908068
-1,-1.4,0.0064319,0.00195025,-0.114109,-1.55225,-0.0840696
-1,-1.3,0.00806898,0.00245325,-0.113291,-1.58919,-0.0772169
-1,-1.2,0.0100313,0.00305972,-0.112368,-1.6273,-0.0702419
-1,-1.1,0.0123583,0.00378387,-0.111324,-1.66655,-0.0631385
-1,-1,0.0150877,0.00464012,-0.110142,-1.70693,-0.0559014
-1,-0.9,0.0182534,0.00564263,-0.108797,-1.74841,-0.0485281
-1,-0.8,0.0218841,0.00680468,-0.107262,-1.79092,-0.04102
-1,-0.7,0.026,0.00813799,-0.1055,-1.83439,-0.0333854
-1,-0.6,0.030611,0.00965183,-0.10347,-1.87871,-0.0256423
-1,-0.5,0.0357145,0.0113521,-0.101123,-1.92375,-0.0178232
-1,-0.4,0.0412925,0.0132403,-0.098403,-1.96935,-0.00997895
-1,-0.3,0.0473106,0.0153123,-0.0952516,-2.01528,-0.00218513
-1,-0.2,0.0537164,0.0175577,-0.0916087,-2.0613,0.00545304
-1,-0.1,0.0604389,0.0199581,-0.0874196,-2.10711,0.0127955
-1,1.11022e-16,0.0673886,0.0224872,-0.0826418,-2.15236,0.0196641
-1,0.1,0.0744591,0.0251098,-0.0772554,-2.19665,0.0258426
-1,0.2,0.0815285,0.027782,-0.071275,-2.23953,0.0310811
-1,0.3,0.0884631,0.0304518,-0.0647631,-2.2805,0.0351077
-1,0.4,0.0951208,0.0330602,-0.0578421,-2.31901,0.0376483
-1,0.5,0.101356,0.0355433,-0.0507026,-2.35449,0.0384539
-1,0.6,0.107025,0.0378346,-0.0436055,-2.38636,0.0373362
-1,0.7,0.11199,0.039868,-0.0368725,-2.41403,0.0342052
-1,0.8,0.116128,0.0415813,-0.030865,-2.43695,0.0291041
-1,0.9,0.119331,0.0429194,-0.0259506,-2.45462,0.0222321
-1,1,0.121516,0.0438378,-0.0224608,-2.46664,0.013949
-1,1.1,0.122623,0.0443052,-0.0206477,-2.47272,0.00475471
-1,1.2,0.122623,0.0443052,-0.0206477,-2.47272,-0.00475471
-1,1.3,0.121516,0.0438378,-0.0224608,-2.46664,-0.013949
-1,1.4,0.119331,0.0429194,-0.0259506,-2.45462,-0.0222321
-1,1.5,0.116128,0.0415813,-0.030865,-2.43695,-0.0291041
-1,1.6,0.11199,0.039868,-0.0368725,-2.41403,-0.0342052
-1,1.7,0.107025,0.0378346,-0.0436055,-2.38636,-0.0373362
-1,1.8,0.101356,0.0355433,-0.0507026,-2.35449,-0.0384539
-1,1.9,0.0951208,0.0330602,-0.0578421,-2.31901,-0.0376483
-1,2,0.0884631,0.0304518,-0.0647631,-2.2805,-0.0351077
-1,2.1,0.0815285,0.027782,-0.071275,-2.23953,-0.0310811
-1,2.2,0.0744591,0.0251098,-0.0772554,-2.19665,-0.0258426
-1,2.3,0.0673886,0.0224872,-0.0826418,-2.15236,-0.0196641
-1,2.4,0.0604389,0.0199581,-0.0874196,-2.10711,-0.0127955
-1,2.5,0.0537164,0.0175577,-0.0916087,-2.0613,-0.00545304
-1,2.6,0.0473106,0.0153123,-0.0952516,-2.01528,0.00218513
-1,2.7,0.0412925,0.0132403,-0.098403,-1.96935,0.00997895
-1,2.8,0.0357145,0.0113521,-0.101123,-1.92375,0.0178232
-1,2.9,0.030611,0.00965183,-0.10347,-1.87871,0.0256423
-1,3,0.026,0.00813799,-0.1055,-1.83439,0.0333854
-1,3.1,0.0218841,0.00680468,-0.107262,-1.79092,0.04102
-1,3.2,0.0182534,0.00564263,-0.108797,-1.74841,0.0485281
-1,3.3,0.0150877,0.00464012,-0.110142,-1.70693,0.0559014
-1,3.4,0.0123583,0.00378387,-0.111324,-1.66655,0.0631385
-1,3.5,0.0100313,0.00305972,-0.112368,-1.6273,0.0702419
-1,3.6,0.00806898,0.00245325,-0.113291,-1.58919,0.0772169
-1,3.7,0.0064319,0.00195025,-0.114109,-1.55225,0.0840696
-1,3.8,0.00508067,0.00153711,-0.114832,-1.51647,0.0908068
-1,3.9,0.00397707,0.00120103,-0.115471,-1.48183,0.0974334
-1,4,0.00308508,0.000930282,-0.116033,-1.44833,0.103956
-1,4.1,0.00237154,0.000714273,-0.11652,-1.41595,0.110338
