x,z,Gamma000,Gamma001,Gamma002,Gamma010,Gamma011,Gamma012,Gamma020,Gamma021,Gamma022,Gamma100,Gamma101,Gamma102,Gamma110,Gamma111,Gamma112,Gamma120,Gamma121,Gamma122,Gamma200,Gamma201,Gamma202,Gamma210,Gamma211,Gamma212,Gamma220,Gamma221,Gamma222
1.42857,-2.57143,0.0774508,0.098186,0.0190344,0.0981735,-0.00446341,-0.219508,0.0190303,-0.219521,0.103147,-0.217865,0.0417273,0.145734,0.041727,-0.0466612,0.0321055,0.145747,0.032114,0.206546,-0.138374,0.00841033,-0.154651,0.00840249,-0.255694,-0.0539867,-0.154642,-0.0540064,0.00735574
1.42857,-2.38095,0.0838765,0.113099,0.0179217,0.113081,-0.0175239,-0.238346,0.0179142,-0.238364,0.128462,-0.249607,0.0503531,0.153247,0.0503524,-0.0538425,0.0403287,0.153262,0.0403408,0.230917,-0.133367,0.00832793,-0.171586,0.00831762,-0.274501,-0.0619223,-0.171574,-0.0619485,-0.00273652
1.42857,-2.19048,0.0909292,0.130293,0.0159338,0.130267,-0.0347423,-0.257431,0.0159204,-0.257457,0.159066,-0.286091,0.0608157,0.159674,0.0608143,-0.062261,0.0506623,0.159693,0.0506794,0.256735,-0.125631,0.00762193,-0.19075,0.00760814,-0.296143,-0.070941,-0.190733,-0.0709766,-0.0153289
1.42857,-2,0.0986554,0.150065,0.0128957,0.150025,-0.0571504,-0.27604,0.0128717,-0.276077,0.19571,-0.327938,0.0734702,0.164296,0.0734673,-0.0721724,0.0636095,0.164317,0.0636338,0.283245,-0.114495,0.00596308,-0.212355,0.00594404,-0.321325,-0.0811064,-0.212331,-0.0811558,-0.0310401
1.42857,-1.80952,0.107061,0.17274,0.00867444,0.172678,-0.085965,-0.293115,0.00863174,-0.293169,0.239044,-0.37581,0.088703,0.166064,0.0886975,-0.0839208,0.0797795,0.166087,0.0798138,0.309191,-0.0991532,0.00291647,-0.236524,0.00288861,-0.35097,-0.092446,-0.236494,-0.0925165,-0.0506732
1.42857,-1.61905,0.116057,0.198696,0.00322644,0.198596,-0.122578,-0.307152,0.00315096,-0.30723,0.289476,-0.430369,0.106892,0.163418,0.106882,-0.0979951,0.099922,0.163443,0.0999704,0.332592,-0.0786326,-0.00206055,-0.263184,-0.00210515,-0.386316,-0.104929,-0.263147,-0.105033,-0.0752711
1.42857,-1.42857,0.125367,0.228397,-0.0033567,0.22823,-0.168482,-0.316041,-0.00348845,-0.316155,0.346985,-0.492189,0.128299,0.153957,0.128281,-0.115132,0.125005,0.153985,0.125073,0.35042,-0.0517401,-0.00959246,-0.291869,-0.00967251,-0.429076,-0.118431,-0.291835,-0.11859,-0.106183
1.42857,-1.2381,0.134392,0.262442,-0.0108442,0.262153,-0.225027,-0.316794,-0.011069,-0.316952,0.41089,-0.561502,0.15278,0.133855,0.152752,-0.1365,0.156387,0.133889,0.15648,0.358037,-0.0169808,-0.0203042,-0.321396,-0.0204657,-0.481712,-0.132657,-0.321389,-0.132905,-0.14516
1.42857,-1.04762,0.142092,0.301577,-0.0189776,0.301073,-0.292626,-0.305023,-0.0193459,-0.305226,0.479498,-0.637541,0.179034,0.0967971,0.178999,-0.164022,0.196146,0.0968532,0.196272,0.347947,0.0275791,-0.0346234,-0.349233,-0.0349825,-0.547817,-0.146938,-0.349321,-0.147332,-0.194649
1.42857,-0.857143,0.14708,0.346444,-0.0276484,0.345576,-0.36817,-0.273974,-0.0282101,-0.274183,0.549353,-0.716603,0.202514,0.0320837,0.202501,-0.200913,0.24726,0.0322091,0.247421,0.305443,0.084493,-0.0522669,-0.369875,-0.053133,-0.631966,-0.159591,-0.370236,-0.160191,-0.258914
1.42857,-0.666667,0.148655,0.396011,-0.0361187,0.394635,-0.436836,-0.213003,-0.0368027,-0.213068,0.615992,-0.786292,0.210374,-0.0762106,0.210515,-0.252657,0.310253,-0.0758964,0.310418,0.191124,0.157034,-0.0714552,-0.36829,-0.0736684,-0.733705,-0.165265,-0.369293,-0.166017,-0.341112
1.42857,-0.47619,0.147931,0.441534,-0.0422113,0.440319,-0.452822,-0.109411,-0.0421131,-0.10904,0.66941,-0.807292,0.173806,-0.223598,0.174466,-0.327772,0.36285,-0.222901,0.362911,-0.0826893,0.244107,-0.0913604,-0.30268,-0.0962253,-0.811082,-0.146583,-0.304131,-0.146945,-0.411559
1.42857,-0.285714,0.139326,0.465426,-0.0387955,0.467499,-0.355081,0.000321683,-0.0370676,0.00131109,0.671454,-0.71915,0.0634264,-0.298382,0.0652358,-0.42613,0.327871,-0.29739,0.327817,-0.551877,0.270579,-0.0927892,-0.132347,-0.0993928,-0.716246,-0.0831785,-0.132407,-0.0820623,-0.374149
1.42857,-0.0952381,0.125394,0.467806,-0.016445,0.47449,-0.217824,0.0212395,-0.0152908,0.0218874,0.636447,-0.597306,-0.0530571,-0.144379,-0.0501592,-0.509595,0.136516,-0.143904,0.136482,-0.970349,0.122973,-0.0398973,0.0365608,-0.0432559,-0.299558,-0.00943609,0.0390067,-0.00666528,-0.155495
1.42857,0.0952381,0.125394,0.467806,0.016445,0.47449,-0.217824,-0.0212395,0.0152908,-0.0218874,0.636447,-0.597306,-0.0530571,0.144379,-0.0501592,-0.509595,-0.136516,0.143904,-0.136482,-0.970349,-0.122973,0.0398973,0.0365608,0.0432559,0.299558,-0.00943609,0.0390067,-0.00666528,0.155495
1.42857,0.285714,0.139326,0.465426,0.0387955,0.467499,-0.355081,-0.000321683,0.0370676,-0.00131109,0.671454,-0.71915,0.0634264,0.298382,0.0652358,-0.42613,-0.327871,0.29739,-0.327817,-0.551877,-0.270579,0.0927892,-0.132347,0.0993928,0.716246,-0.0831785,-0.132407,-0.0820623,0.374149
1.42857,0.47619,0.147931,0.441534,0.0422113,0.440319,-0.452822,0.109411,0.0421131,0.10904,0.66941,-0.807292,0.173806,0.223598,0.174466,-0.327772,-0.36285,0.222901,-0.362911,-0.0826893,-0.244107,0.0913604,-0.30268,0.0962253,0.811082,-0.146583,-0.304131,-0.146945,0.411559
1.42857,0.666667,0.148655,0.396011,0.0361187,0.394635,-0.436836,0.213003,0.0368027,0.213068,0.615992,-0.786292,0.210374,0.0762106,0.210515,-0.252657,-0.310253,0.0758964,-0.310418,0.191124,-0.157034,0.0714552,-0.36829,0.0736684,0.733705,-0.165265,-0.369293,-0.166017,0.341112
1.42857,0.857143,0.14708,0.346444,0.0276484,0.345576,-0.36817,0.273974,0.0282101,0.274183,0.549353,-0.716603,0.202514,-0.0320837,0.202501,-0.200913,-0.24726,-0.0322091,-0.247421,0.305443,-0.084493,0.0522669,-0.369875,0.053133,0.631966,-0.159591,-0.370236,-0.160191,0.258914
1.42857,1.04762,0.142092,0.301577,0.0189776,0.301073,-0.292626,0.305023,0.0193459,0.305226,0.479498,-0.637541,0.179034,-0.0967971,0.178999,-0.164022,-0.196146,-0.0968532,-0.196272,0.347947,-0.0275791,0.0346234,-0.349233,0.0349825,0.547817,-0.146938,-0.349321,-0.147332,0.194649
1.42857,1.2381,0.134392,0.262442,0.0108442,0.262153,-0.225027,0.316794,0.011069,0.316952,0.41089,-0.561502,0.15278,-0.133855,0.152752,-0.1365,-0.156387,-0.133889,-0.15648,0.358037,0.0169808,0.0203042,-0.321396,0.0204657,0.481712,-0.132657,-0.321389,-0.132905,0.14516
1.42857,1.42857,0.125367,0.228397,0.0033567,0.22823,-0.168482,0.316041,0.00348845,0.316155,0.346985,-0.492189,0.128299,-0.153957,0.128281,-0.115132,-0.125005,-0.153985,-0.125073,0.35042,0.0517401,0.00959246,-0.291869,0.00967251,0.429076,-0.118431,-0.291835,-0.11859,0.106183
1.42857,1.61905,0.116057,0.198696,-0.00322644,0.198596,-0.122578,0.307152,-0.00315096,0.30723,0.289476,-0.430369,0.106892,-0.163418,0.106882,-0.0979951,-0.099922,-0.163443,-0.0999704,0.332592,0.0786326,0.00206055,-0.263184,0.00210515,0.386316,-0.104929,-0.263147,-0.105033,0.0752711
1.42857,1.80952,0.107061,0.17274,-0.00867444,0.172678,-0.085965,0.293115,-0.00863174,0.293169,0.239044,-0.37581,0.088703,-0.166064,0.0886975,-0.0839208,-0.0797795,-0.166087,-0.0798138,0.309191,0.0991532,-0.00291647,-0.236524,-0.00288861,0.35097,-0.092446,-0.236494,-0.0925165,0.0506732
1.42857,2,0.0986554,0.150065,-0.0128957,0.150025,-0.0571504,0.27604,-0.0128717,0.276077,0.19571,-0.327938,0.0734702,-0.164296,0.0734673,-0.0721724,-0.0636095,-0.164317,-0.0636338,0.283245,0.114495,-0.00596308,-0.212355,-0.00594404,0.321325,-0.0811064,-0.212331,-0.0811558,0.0310401
1.42857,2.19048,0.0909292,0.130293,-0.0159338,0.130267,-0.0347423,0.257431,-0.0159204,0.257457,0.159066,-0.286091,0.0608157,-0.159674,0.0608143,-0.062261,-0.0506623,-0.159693,-0.0506794,0.256735,0.125631,-0.00762193,-0.19075,-0.00760814,0.296143,-0.070941,-0.190733,-0.0709766,0.0153289
1.42857,2.38095,0.0838765,0.113099,-0.0179217,0.113081,-0.0175239,0.238346,-0.0179142,0.238364,0.128462,-0.249607,0.0503531,-0.153247,0.0503524,-0.0538425,-0.0403287,-0.153262,-0.0403408,0.230917,0.133367,-0.00832793,-0.171586,-0.00831762,0.274501,-0.0619223,-0.171574,-0.0619485,0.00273652
1.42857,2.57143,0.0774508,0.098186,-0.0190344,0.0981735,-0.00446341,0.219508,-0.0190303,0.219521,0.103147,-0.217865,0.0417273,-0.145734,0.041727,-0.0466612,-0.0321055,-0.145747,-0.032114,0.206546,0.138374,-0.00841033,-0.154651,-0.00840249,0.255694,-0.0539867,-0.154642,-0.0540064,-0.00735574
1.42857,2.7619,0.0715929,0.0852839,-0.0194543,0.0852748,0.0052972,0.20139,-0.019452,0.2014,0.0823618,-0.190293,0.0346271,-0.137642,0.034627,-0.0405179,-0.0255761,-0.137653,-0.0255821,0.184029,0.141207,-0.00810746,-0.139701,-0.00810148,0.239178,-0.0470491,-0.139695,-0.047064,-0.0154283
1.42857,2.95238,0.0662442,0.0741433,-0.0193502,0.0741367,0.012461,0.184281,-0.019349,0.184289,0.065391,-0.166372,0.0287867,-0.129326,0.0287867,-0.035252,-0.0203991,-0.129334,-0.0204033,0.163538,0.142326,-0.00758541,-0.126497,-0.00758082,0.224532,-0.0410133,-0.126493,-0.0410249,-0.0218581
1.42857,3.14286,0.0613516,0.0645373,-0.0188677,0.0645324,0.0175976,0.168339,-0.0188671,0.168345,0.0515947,-0.145634,0.0239822,-0.121035,0.0239823,-0.030731,-0.0162966,-0.121042,-0.0162996,0.145096,0.142108,-0.00695579,-0.114818,-0.00695227,0.211425,-0.035781,-0.114815,-0.0357899,-0.0269446
1.42857,3.33333,0.0568691,0.0562612,-0.0181257,0.0562576,0.0211636,0.153627,-0.0181254,0.153632,0.0404164,-0.127662,0.0200275,-0.11294,0.0200275,-0.0268438,-0.0130451,-0.112946,-0.0130472,0.128629,0.14086,-0.00629081,-0.104467,-0.00628811,0.1996,-0.0312561,-0.104465,-0.031263,-0.0309284
1.42857,3.52381,0.0527566,0.0491329,-0.0172179,0.0491302,0.0235224,0.140146,-0.0172178,0.14015,0.0313831,-0.112088,0.0167684,-0.105157,0.0167685,-0.0234968,-0.0104658,-0.105162,-0.0104673,0.11401,0.138829,-0.00563511,-0.0952695,-0.00563304,0.188855,-0.0273486,-0.095268,-0.0273541,-0.0340049
1.42857,3.71429,0.0489798,0.0429918,-0.0162157,0.0429897,0.0249607,0.127858,-0.0162157,0.12786,0.024099,-0.0985857,0.0140784,-0.0977568,0.0140785,-0.0206106,-0.00841702,-0.0977605,-0.0084181,0.101084,0.136216,-0.00501457,-0.0870773,-0.00501298,0.17903,-0.0239766,-0.0870763,-0.0239808,-0.0363341
1.42857,3.90476,0.0455085,0.0376976,-0.0151719,0.037696,0.0257038,0.116697,-0.0151719,0.116699,0.0182365,-0.0868728,0.011854,-0.0907808,0.0118541,-0.0181178,-0.00678659,-0.0907838,-0.00678737,0.0896878,0.13318,-0.00444266,-0.0797616,-0.00444144,0.169998,-0.0210664,-0.0797609,-0.0210698,-0.0380477
1.42857,4.09524,0.0423161,0.0331289,-0.0141244,0.0331276,0.0259272,0.106586,-0.0141245,0.106588,0.0135264,-0.0767022,0.0100106,-0.0842476,0.0100107,-0.015961,-0.00548627,-0.08425,-0.00548683,0.0796568,0.129846,-0.00392492,-0.0732118,-0.00392397,0.161657,-0.0185534,-0.0732113,-0.0185561,-0.0392547
1.42857,4.28571,0.0393788,0.0291809,-0.0130996,0.02918,0.0257672,0.0974422,-0.0130997,0.0974437,0.00974932,-0.0678602,0.00847936,-0.0781597,0.00847945,-0.0140917,-0.00444668,-0.0781616,-0.00444709,0.0708365,0.126315,-0.00346195,-0.0673332,-0.00346122,0.153925,-0.0163812,-0.0673329,-0.0163833,-0.0400458
1.42857,4.47619,0.036675,0.0257641,-0.012115,0.0257633,0.0253294,0.0891805,-0.012115,0.0891817,0.00672661,-0.0601627,0.0072041,-0.0725085,0.00720418,-0.0124684,-0.00361335,-0.0725101,-0.00361365,0.0630833,0.122666,-0.00305149,-0.0620445,-0.00305093,0.146734,-0.0145008,-0.0620443,-0.0145025,-0.0404961
1.42857,4.66667,0.0341853,0.0228016,-0.0111812,0.022801,0.0246946,0.0817191,-0.0111813,0.08172,0.00431362,-0.0534511,0.0061392,-0.0672779,0.00613927,-0.011056,-0.00294349,-0.0672792,-0.00294371,0.0562673,0.118959,-0.00268974,-0.0572755,-0.0026893,0.140027,-0.0128704,-0.0572754,-0.0128717,-0.0406683
1.42857,4.85714,0.0318918,0.0202281,-0.0103044,0.0202277,0.0239249,0.0749804,-0.0103045,0.0749812,0.00239304,-0.0475892,0.00524749,-0.0624473,0.00524756,-0.00982456,-0.00240351,-0.0624484,-0.00240367,0.0502721,0.115241,-0.00237217,-0.0529657,-0.00237183,0.133758,-0.0114539,-0.0529656,-0.011455,-0.0406146
1.42857,5.04762,0.0297778,0.017988,-0.0094889,0.0179876,0.0230673,0.0688929,-0.00948896,0.0688936,0.000865078,-0.0424602,0.00449867,-0.0579924,0.00449873,-0.00874871,-0.00196665,-0.0579933,-0.00196677,0.0449963,0.111551,-0.00209451,-0.0490624,-0.00209424,0.127886,-0.0102209,-0.0490624,-0.0102218,-0.0403841
1.42857,5.2381,0.0278255,0.0160345,-0.0087589,0.0160342,0.0221569,0.0633987,-0.00875886,0.0633992,-0.000435002,-0.0379629,0.00386776,-0.0538804,0.00386782,-0.00780658,-0.00161417,-0.0538812,-0.00161426,0.0403827,0.107929,-0.00185731,-0.045518,-0.0018571,0.122377,-0.00914594,-0.0455188,-0.00914669,-0.0401143
1.42857,5.42857,0.0260234,0.0143271,-0.00809517,0.0143268,0.0212207,0.0584338,-0.0080957,0.0584342,-0.00251496,-0.0340132,0.00333498,-0.050099,0.00333504,-0.00698006,-0.00133067,-0.0500995,-0.00133072,0.0367401,0.104392,-0.0016506,-0.0423087,-0.00165043,0.117211,-0.00820739,-0.0423053,-0.00820768,-0.0407541
1.42857,5.61905,0.0245252,0.0128276,-0.00636151,0.0128274,0.0203109,0.0535949,-0.00636396,0.0535953,0.0124319,-0.0306532,0.00290495,-0.0471694,0.00290499,-0.00627459,-0.00129336,-0.0471696,-0.00129344,0.0270375,0.100328,-0.00117503,-0.0395938,-0.00117508,0.112647,-0.00736461,-0.0395809,-0.00736489,-0.0230554
1.42857,5.80952,0.0240383,0.0116787,0.00112032,0.0116785,0.0198397,0.0493619,0.00111998,0.0493624,0.0401937,-0.0285249,0.00265604,-0.0475314,0.002656,-0.00586471,0.000595152,-0.0475319,0.000595194,0.0139086,0.0945726,0.000309022,-0.0392824,0.000309225,0.109819,-0.00671044,-0.0392833,-0.00671158,-0.00640581
1.61905,-5.80952,0.0263632,0.0126912,-0.00104932,0.012691,0.022091,-0.0468526,-0.00104894,-0.046853,0.0440259,-0.0310421,0.00291995,0.0445614,0.00291991,-0.00668381,-0.000465546,0.0445619,-0.000465581,0.014773,-0.0891621,-0.000536362,-0.0433012,-0.000536615,-0.108119,-0.00689312,-0.0433018,-0.00689436,0.00629477
1.61905,-5.61905,0.026729,0.0139872,0.0079263,0.013987,0.022616,-0.0514667,0.00792895,-0.051467,0.0139864,-0.0332751,0.00317034,0.0434168,0.00317038,-0.00714065,0.00161972,0.043417,0.0016198,0.0291351,-0.0957658,0.0013435,-0.0434445,0.00134353,-0.111038,-0.00764427,-0.0434315,-0.00764457,0.0211498
1.61905,-5.42857,0.0282823,0.0156044,0.0100789,0.0156041,0.0236402,-0.0561089,0.0100794,-0.0561092,-0.00215629,-0.0368148,0.00361875,0.0457389,0.00361881,-0.00792385,0.00174752,0.0457393,0.00174758,0.0396281,-0.0996225,0.00191418,-0.0463056,0.00191398,-0.115512,-0.00852488,-0.0463024,-0.00852518,0.0373871
1.61905,-5.2381,0.0301831,0.0174256,0.0108858,0.0174253,0.0247032,-0.0607165,0.0108857,-0.060717,0.000182652,-0.0409652,0.00417422,0.0489152,0.00417429,-0.00883848,0.0020998,0.0489159,0.00209989,0.0434048,-0.102682,0.00214859,-0.0497198,0.00214834,-0.120553,-0.00948715,-0.0497205,-0.00948794,0.036537
1.61905,-5.04762,0.0322341,0.0195022,0.0117765,0.0195018,0.0257495,-0.0657915,0.0117765,-0.065792,0.00165746,-0.0456684,0.00482711,0.0523213,0.00482718,-0.00987765,0.0025345,0.0523221,0.00253462,0.0482018,-0.105772,0.00241799,-0.053475,0.00241767,-0.125927,-0.010586,-0.053475,-0.0105869,0.0364805
1.61905,-4.85714,0.0344462,0.0218752,0.0127721,0.0218747,0.0267542,-0.0713867,0.0127722,-0.0713874,0.00337692,-0.0510057,0.00559592,0.0559521,0.005596,-0.0110605,0.00306988,0.055953,0.00307005,0.0536603,-0.108875,0.00273353,-0.0575917,0.00273312,-0.131659,-0.0118424,-0.0575916,-0.0118436,0.0363486
1.61905,-4.66667,0.0368375,0.0245907,0.0138422,0.0245901,0.0276854,-0.0775429,0.0138423,-0.0775436,0.00551506,-0.0570737,0.00650381,0.0598221,0.0065039,-0.0124099,0.00372687,0.0598233,0.00372709,0.0598267,-0.111936,0.00309335,-0.0621158,0.00309282,-0.137782,-0.0132801,-0.0621156,-0.0132815,0.0360023
1.61905,-4.47619,0.0394236,0.0277036,0.0149826,0.0277028,0.0285001,-0.0843129,0.0149827,-0.0843139,0.00817327,-0.0639824,0.00757831,0.0639312,0.0075784,-0.0139524,0.00453563,0.0639327,0.00453592,0.0667922,-0.114907,0.00350197,-0.067096,0.00350129,-0.144336,-0.0149278,-0.0670958,-0.0149296,0.0353893
1.61905,-4.28571,0.0422212,0.0312778,0.0161875,0.0312768,0.0291424,-0.0917522,0.0161876,-0.0917534,0.0114689,-0.0718581,0.00885258,0.0682712,0.00885267,-0.0157187,0.00553379,0.0682731,0.00553419,0.0746594,-0.117732,0.00396419,-0.0725874,0.00396331,-0.15137,-0.016819,-0.0725871,-0.0168212,0.0344536
1.61905,-4.09524,0.0452485,0.0353874,0.0174464,0.0353861,0.0295401,-0.0999158,0.0174464,-0.0999173,0.0155446,-0.0808461,0.0103665,0.0728241,0.0103666,-0.0177451,0.00676875,0.0728263,0.0067693,0.0835399,-0.120339,0.00448407,-0.0786525,0.00448293,-0.158944,-0.0189921,-0.0786521,-0.0189949,0.0331286
1.61905,-3.90476,0.0485257,0.0401185,0.0187421,0.0401169,0.0296002,-0.108856,0.018742,-0.108857,0.0205742,-0.0911125,0.0121682,0.077558,0.0121683,-0.0200739,0.00830019,0.0775608,0.00830093,0.0935526,-0.122637,0.00506406,-0.0853625,0.00506258,-0.167126,-0.0214912,-0.0853619,-0.0214947,0.0313352
1.61905,-3.71429,0.0520747,0.0455703,0.020049,0.0455681,0.0292045,-0.118616,0.0200488,-0.118619,0.0267677,-0.102847,0.014315,0.0824231,0.0143151,-0.0227547,0.0102031,0.0824266,0.0102042,0.10482,-0.124514,0.00570379,-0.0927979,0.00570185,-0.176004,-0.0243664,-0.092797,-0.0243708,0.028979
1.61905,-3.52381,0.0559206,0.0518562,0.0213305,0.0518534,0.0282032,-0.129229,0.0213302,-0.129232,0.034378,-0.116264,0.0168754,0.0873454,0.0168756,-0.0258456,0.0125718,0.0873497,0.0125732,0.117462,-0.125827,0.00639809,-0.10105,0.00639554,-0.185681,-0.0276737,-0.101049,-0.0276794,0.0259476
1.61905,-3.33333,0.0600914,0.0591058,0.0225364,0.0591021,0.0264082,-0.140702,0.0225359,-0.140706,0.0437071,-0.131605,0.0199309,0.0922189,0.019931,-0.0294148,0.0155242,0.0922242,0.0155261,0.131588,-0.126404,0.00713427,-0.11022,0.00713092,-0.19629,-0.0314754,-0.110219,-0.0314827,0.0221066
1.61905,-3.14286,0.0646189,0.0674649,0.0236002,0.0674599,0.0235857,-0.153011,0.0235992,-0.153015,0.0551117,-0.14914,0.0235766,0.0968964,0.0235768,-0.0335423,0.019207,0.096903,0.0192098,0.147281,-0.126028,0.00788818,-0.120423,0.00788374,-0.207991,-0.0358384,-0.120421,-0.0358478,0.0172949
1.61905,-2.95238,0.0695396,0.0770964,0.0244363,0.0770897,0.0194478,-0.166079,0.0244346,-0.166085,0.0690073,-0.169167,0.0279232,0.101176,0.0279234,-0.0383223,0.0238024,0.101185,0.0238062,0.164578,-0.124434,0.0086188,-0.131781,0.00861291,-0.220991,-0.0408331,-0.131778,-0.0408453,0.0113184
1.61905,-2.7619,0.0748948,0.0881796,0.0249393,0.0881704,0.0136448,-0.179757,0.0249364,-0.179764,0.085868,-0.192007,0.0330968,0.104787,0.033097,-0.0438668,0.0295337,0.104797,0.0295391,0.183437,-0.121298,0.00926111,-0.144424,0.00925319,-0.235543,-0.0465302,-0.14442,-0.046546,0.00394207
1.61905,-2.57143,0.0807291,0.100909,0.0249847,0.100896,0.00575901,-0.193795,0.0249797,-0.193805,0.106221,-0.218006,0.0392371,0.107365,0.0392374,-0.0503099,0.0366727,0.107377,0.0366802,0.203692,-0.116228,0.00971691,-0.158479,0.00970618,-0.251969,-0.052995,-0.158473,-0.0530159,-0.00512027
1.61905,-2.38095,0.0870878,0.115492,0.0244339,0.115474,-0.00469696,-0.207803,0.0244255,-0.207816,0.130627,-0.247521,0.046493,0.108424,0.0464932,-0.0578153,0.0455457,0.108439,0.0455562,0.224992,-0.108748,0.00984418,-0.174056,0.00982936,-0.270669,-0.0602805,-0.174048,-0.0603085,-0.0162196
1.61905,-2.19048,0.0940079,0.132146,0.0231463,0.132119,-0.0182741,-0.221208,0.0231321,-0.221226,0.159652,-0.280902,0.0550106,0.107316,0.0550106,-0.0665876,0.0565388,0.107334,0.0565535,0.246707,-0.0982896,0.00944564,-0.191216,0.00942467,-0.292141,-0.0684148,-0.191205,-0.0684528,-0.0297876
1.61905,-2,0.101501,0.151095,0.0209987,0.151055,-0.0355637,-0.23319,0.0209749,-0.233214,0.193804,-0.318464,0.0649104,0.103166,0.06491,-0.0768911,0.0701011,0.103188,0.0701217,0.267804,-0.0841768,0.00825951,-0.209922,0.00822876,-0.317002,-0.0773835,-0.209909,-0.0774361,-0.0463558
1.61905,-1.80952,0.109523,0.172562,0.0179157,0.172501,-0.0571428,-0.242618,0.0178761,-0.242651,0.23345,-0.36042,0.0762403,0.0947865,0.0762391,-0.0890819,0.0867456,0.0948123,0.0867744,0.286658,-0.0656158,0.00595741,-0.229947,0.00591012,-0.346007,-0.0871021,-0.229934,-0.0871763,-0.0665723
1.61905,-1.61905,0.117916,0.196769,0.0139054,0.196673,-0.0834553,-0.247954,0.0138405,-0.247998,0.278693,-0.406762,0.0888808,0.0805364,0.0888788,-0.103659,0.107046,0.080568,0.107086,0.300784,-0.0416904,0.00215864,-0.250727,0.00208151,-0.380058,-0.0973693,-0.250717,-0.0974763,-0.0912087
1.61905,-1.42857,0.126337,0.223907,0.00909208,0.223754,-0.11456,-0.247148,0.0089883,-0.247203,0.329198,-0.457007,0.102353,0.0581367,0.102351,-0.12135,0.13162,0.0581773,0.131676,0.30638,-0.0113768,-0.00352333,-0.271097,-0.00365758,-0.420179,-0.107784,-0.271103,-0.107941,-0.121139
1.61905,-1.2381,0.134155,0.254074,0.00372647,0.25383,-0.149588,-0.237493,0.00356761,-0.23755,0.383974,-0.509687,0.115421,0.0244486,0.115424,-0.143238,0.161063,0.0245059,0.16114,0.297524,0.0263784,-0.0113754,-0.28885,-0.0116242,-0.467338,-0.117579,-0.288898,-0.117809,-0.15725
1.61905,-1.04762,0.140393,0.287058,-0.00183242,0.286684,-0.185565,-0.215498,-0.00205612,-0.215531,0.441054,-0.561257,0.125289,-0.024568,0.125312,-0.170936,0.195615,-0.0244765,0.195721,0.264482,0.072394,-0.0213763,-0.29988,-0.0218616,-0.521721,-0.125271,-0.300022,-0.125597,-0.20014
1.61905,-0.857143,0.14378,0.321734,-0.00707959,0.321217,-0.214953,-0.177072,-0.00733872,-0.177007,0.497155,-0.603894,0.126133,-0.092669,0.126225,-0.206747,0.233803,-0.0925066,0.23394,0.190092,0.126367,-0.0328527,-0.296437,-0.0338247,-0.580068,-0.127875,-0.296764,-0.128292,-0.248698
1.61905,-0.666667,0.142948,0.354687,-0.0112751,0.354194,-0.22182,-0.119322,-0.0113999,-0.11902,0.547036,-0.62179,0.107471,-0.176615,0.107747,-0.253465,0.267877,-0.176323,0.268037,0.0455842,0.183799,-0.0442002,-0.26428,-0.0460662,-0.627272,-0.119503,-0.264837,-0.119873,-0.294002
1.61905,-0.47619,0.135983,0.3791,-0.0134959,0.379354,-0.183022,-0.0490483,-0.0131371,-0.0483771,0.580355,-0.591242,0.0567538,-0.246568,0.0574301,-0.312198,0.275053,-0.24611,0.275206,-0.195956,0.224355,-0.0514888,-0.185724,-0.0544514,-0.619613,-0.0918913,-0.18622,-0.0918234,-0.307671
1.61905,-0.285714,0.122412,0.389431,-0.0119311,0.391565,-0.0960483,0.00384926,-0.011139,0.00470151,0.586809,-0.510299,-0.0214987,-0.234795,-0.0202233,-0.37556,0.218888,-0.234311,0.218997,-0.499963,0.199795,-0.0444804,-0.0692612,-0.047664,-0.48489,-0.0455191,-0.0690595,-0.0445482,-0.246506
1.61905,-0.0952381,0.110309,0.389887,-0.00496389,0.393885,-0.0166266,0.0101804,-0.0045259,0.0105915,0.578122,-0.435819,-0.084372,-0.098857,-0.0826286,-0.420754,0.0849638,-0.0986453,0.0850025,-0.726159,0.0817848,-0.0177714,0.0222961,-0.0192116,-0.187852,-0.00515557,0.0233672,-0.00335396,-0.0957459
1.61905,0.0952381,0.110309,0.389887,0.00496389,0.393885,-0.0166266,-0.0101804,0.0045259,-0.0105915,0.578122,-0.435819,-0.084372,0.098857,-0.0826286,-0.420754,-0.0849638,0.0986453,-0.0850025,-0.726159,-0.0817848,0.0177714,0.0222961,0.0192116,0.187852,-0.00515557,0.0233672,-0.00335396,0.0957459
