x,z,gamma_00,gamma_01,gamma_02,gamma_10,gamma_11,gamma_12,gamma_20,gamma_21,gamma_22
-231.619,36.5714,1.55729,-0.194002,-0.0982069,-0.193995,1.06636,0.0341165,-0.0982069,0.0341176,1.01624
-231.619,44.6984,1.54817,-0.189732,-0.117926,-0.189726,1.06451,0.0407317,-0.117926,0.040733,1.0243
-231.619,52.8254,1.53757,-0.184802,-0.136482,-0.184796,1.06239,0.0468212,-0.136482,0.0468226,1.03358
-231.619,60.9524,1.52566,-0.1793,-0.153748,-0.179295,1.06005,0.0523333,-0.153748,0.0523348,1.0439
-231.619,69.0794,1.51261,-0.173322,-0.169625,-0.173317,1.05752,0.0572334,-0.169625,0.057235,1.05505
-231.619,77.2063,1.4986,-0.166963,-0.184052,-0.166958,1.05485,0.0615031,-0.184052,0.0615048,1.06686
-231.619,85.3333,1.48381,-0.160317,-0.196994,-0.160313,1.05209,0.0651392,-0.196994,0.0651409,1.07913
-231.619,93.4603,1.46841,-0.153473,-0.208445,-0.153469,1.04928,0.0681518,-0.208445,0.0681534,1.09167
-231.619,101.587,1.45257,-0.146514,-0.218425,-0.146511,1.04646,0.0705624,-0.218425,0.070564,1.10433
-231.619,109.714,1.43644,-0.139516,-0.226974,-0.139513,1.04366,0.0724016,-0.226974,0.0724031,1.11694
-231.619,117.841,1.42016,-0.132546,-0.234149,-0.132543,1.0409,0.0737068,-0.234149,0.0737082,1.12939
-231.619,125.968,1.40386,-0.125661,-0.24002,-0.125659,1.03822,0.0745204,-0.24002,0.0745217,1.14154
-231.619,134.095,1.38765,-0.118911,-0.244666,-0.118909,1.03563,0.0748875,-0.244666,0.0748888,1.15332
-231.619,142.222,1.37162,-0.112336,-0.248175,-0.112335,1.03314,0.0748548,-0.248175,0.074856,1.16462
-231.619,150.349,1.35586,-0.105969,-0.250636,-0.105968,1.03077,0.0744686,-0.250636,0.0744697,1.17541
-231.619,158.476,1.34044,-0.099834,-0.25214,-0.0998327,1.02852,0.0737741,-0.25214,0.0737751,1.18562
-231.619,166.603,1.32541,-0.0939492,-0.252779,-0.0939481,1.02639,0.0728146,-0.252779,0.0728155,1.19524
-231.619,174.73,1.31081,-0.0883269,-0.252639,-0.0883259,1.02439,0.0716306,-0.252639,0.0716315,1.20423
-231.619,182.857,1.29668,-0.0829742,-0.251807,-0.0829734,1.02252,0.0702599,-0.251807,0.0702606,1.21259
-231.619,190.984,1.28305,-0.0778939,-0.250363,-0.0778932,1.02078,0.0687367,-0.250363,0.0687373,1.22032
-231.619,199.111,1.26992,-0.0730852,-0.248382,-0.0730846,1.01916,0.067092,-0.248382,0.0670926,1.22742
-231.619,207.238,1.25732,-0.0685445,-0.245935,-0.068544,1.01765,0.0653537,-0.245935,0.0653542,1.23391
-231.619,215.365,1.24524,-0.0642656,-0.243087,-0.0642651,1.01625,0.0635462,-0.243087,0.0635467,1.23981
-231.619,223.492,1.23367,-0.0602405,-0.239898,-0.0602401,1.01496,0.0616911,-0.239898,0.0616915,1.24514
-231.619,231.619,1.2226,-0.0564523,-0.236419,-0.056452,1.01377,0.0598063,-0.236419,0.0598067,1.24988
-231.619,239.746,1.21231,-0.0529859,-0.232856,-0.0529856,1.0127,0.0579639,-0.232857,0.0579643,1.25434
-231.619,247.873,1.20411,-0.0502355,-0.232026,-0.0502352,1.01185,0.0571997,-0.232028,0.0571999,1.25817
-231.619,256,1.20442,-0.0501763,-0.231672,-0.0501762,1.01206,0.0569195,-0.231673,0.0569195,1.25979
-223.492,-256,1.19879,-0.0496815,0.233936,-0.0496815,1.01216,-0.0585235,0.233937,-0.0585236,1.2724
-223.492,-247.873,1.1985,-0.0497405,0.234314,-0.0497403,1.01193,-0.058825,0.234317,-0.0588253,1.27078
-223.492,-239.746,1.2067,-0.0525462,0.235409,-0.0525459,1.01282,-0.0596981,0.23541,-0.0596985,1.26702
-223.492,-231.619,1.21704,-0.0560994,0.239392,-0.056099,1.01394,-0.0617277,0.239392,-0.0617281,1.26281
-223.492,-223.492,1.22819,-0.0599909,0.243322,-0.0599904,1.01519,-0.0638168,0.243322,-0.0638173,1.25829
-223.492,-215.365,1.23985,-0.0641395,0.246985,-0.064139,1.01655,-0.06589,0.246985,-0.0658905,1.25316
-223.492,-207.238,1.25208,-0.068565,0.250327,-0.0685644,1.01802,-0.0679287,0.250327,-0.0679293,1.24742
-223.492,-199.111,1.26487,-0.073278,0.253287,-0.0732773,1.01962,-0.0699106,0.253287,-0.0699113,1.24104
-223.492,-190.984,1.27823,-0.0782875,0.255796,-0.0782867,1.02135,-0.07181,0.255796,-0.0718108,1.234
-223.492,-182.857,1.29215,-0.0836,0.257779,-0.0835991,1.02322,-0.0735974,0.257779,-0.0735983,1.22628
-223.492,-174.73,1.30662,-0.0892193,0.259155,-0.0892182,1.02523,-0.0752394,0.259155,-0.0752404,1.21787
-223.492,-166.603,1.32162,-0.0951453,0.259837,-0.095144,1.02738,-0.0766986,0.259837,-0.0766996,1.20876
-223.492,-158.476,1.33711,-0.101374,0.259732,-0.101372,1.02969,-0.0779333,0.259732,-0.0779345,1.19895
-223.492,-150.349,1.35306,-0.107894,0.258743,-0.107892,1.03215,-0.0788983,0.258743,-0.0788995,1.18846
-223.492,-142.222,1.36942,-0.11469,0.256767,-0.114688,1.03475,-0.0795444,0.256767,-0.0795458,1.1773
-223.492,-134.095,1.38611,-0.121739,0.253702,-0.121737,1.03749,-0.0798198,0.253702,-0.0798213,1.16554
-223.492,-125.968,1.40306,-0.129007,0.249443,-0.129004,1.04037,-0.0796702,0.249444,-0.0796718,1.15322
-223.492,-117.841,1.42015,-0.136453,0.243891,-0.13645,1.04336,-0.0790406,0.243891,-0.0790423,1.14041
-223.492,-109.714,1.43729,-0.144025,0.236948,-0.144022,1.04644,-0.0778765,0.236948,-0.0778783,1.12723
-223.492,-101.587,1.45433,-0.151661,0.22853,-0.151657,1.0496,-0.0761258,0.22853,-0.0761277,1.11379
-223.492,-93.4603,1.47113,-0.159288,0.218563,-0.159283,1.05279,-0.073741,0.218563,-0.073743,1.10024
-223.492,-85.3333,1.48752,-0.16682,0.206993,-0.166815,1.05599,-0.0706822,0.206993,-0.0706842,1.08673
-223.492,-77.2063,1.50331,-0.174165,0.193787,-0.17416,1.05914,-0.066919,0.193787,-0.0669211,1.07346
-223.492,-69.0794,1.51831,-0.181221,0.178942,-0.181215,1.0622,-0.0624343,0.178942,-0.0624363,1.06063
-223.492,-60.9524,1.53234,-0.187878,0.162483,-0.187872,1.06512,-0.0572263,0.162483,-0.0572282,1.04845
-223.492,-52.8254,1.54517,-0.194026,0.144473,-0.194019,1.06784,-0.0513112,0.144473,-0.051313,1.03714
-223.492,-44.6984,1.55662,-0.199553,0.125012,-0.199545,1.0703,-0.0447249,0.125012,-0.0447265,1.02694
-223.492,-36.5714,1.5665,-0.204352,0.104239,-0.204344,1.07245,-0.037524,0.104239,-0.0375254,1.01804
-223.492,-28.4444,1.57463,-0.208324,0.08233,-0.208315,1.07424,-0.0297857,0.08233,-0.0297869,1.01066
-223.492,-20.3175,1.58086,-0.211384,0.0594958,-0.211375,1.07563,-0.0216064,0.0594958,-0.0216072,1.00496
-223.492,-12.1905,1.58509,-0.213464,0.0359778,-0.213455,1.07658,-0.0130989,0.0359778,-0.0130994,1.00108
-223.492,-4.06349,1.58722,-0.214516,0.0120398,-0.214507,1.07705,-0.00438908,0.0120398,-0.00438926,0.999112
-223.492,4.06349,1.58722,-0.214516,-0.0120398,-0.214507,1.07705,0.00438908,-0.0120398,0.00438926,0.999112
-223.492,12.1905,1.58509,-0.213464,-0.0359778,-0.213455,1.07658,0.0130989,-0.0359778,0.0130994,1.00108
-223.492,20.3175,1.58086,-0.211384,-0.0594958,-0.211375,1.07563,0.0216064,-0.0594958,0.0216072,1.00496
-223.492,28.4444,1.57463,-0.208324,-0.08233,-0.208315,1.07424,0.0297857,-0.08233,0.0297869,1.01066
-223.492,36.5714,1.5665,-0.204352,-0.104239,-0.204344,1.07245,0.037524,-0.104239,0.0375254,1.01804
-223.492,44.6984,1.55662,-0.199553,-0.125012,-0.199545,1.0703,0.0447249,-0.125012,0.0447265,1.02694
-223.492,52.8254,1.54517,-0.194026,-0.144473,-0.194019,1.06784,0.0513112,-0.144473,0.051313,1.03714
-223.492,60.9524,1.53234,-0.187878,-0.162483,-0.187872,1.06512,0.0572263,-0.162483,0.0572282,1.04845
-223.492,69.0794,1.51831,-0.181221,-0.178942,-0.181215,1.0622,0.0624343,-0.178942,0.0624363,1.06063
-223.492,77.2063,1.50331,-0.174165,-0.193787,-0.17416,1.05914,0.066919,-0.193787,0.0669211,1.07346
-223.492,85.3333,1.48752,-0.16682,-0.206993,-0.166815,1.05599,0.0706822,-0.206993,0.0706842,1.08673
-223.492,93.4603,1.47113,-0.159288,-0.218563,-0.159283,1.05279,0.073741,-0.218563,0.073743,1.10024
-223.492,101.587,1.45433,-0.151661,-0.22853,-0.151657,1.0496,0.0761258,-0.22853,0.0761277,1.11379
-223.492,109.714,1.43729,-0.144025,-0.236948,-0.144022,1.04644,0.0778765,-0.236948,0.0778783,1.12723
-223.492,117.841,1.42015,-0.136453,-0.243891,-0.13645,1.04336,0.0790406,-0.243891,0.0790423,1.14041
-223.492,125.968,1.40306,-0.129007,-0.249443,-0.129004,1.04037,0.0796702,-0.249444,0.0796718,1.15322
-223.492,134.095,1.38611,-0.121739,-0.253702,-0.121737,1.03749,0.0798198,-0.253702,0.0798213,1.16554
-223.492,142.222,1.36942,-0.11469,-0.256767,-0.114688,1.03475,0.0795444,-0.256767,0.0795458,1.1773
-223.492,150.349,1.35306,-0.107894,-0.258743,-0.107892,1.03215,0.0788983,-0.258743,0.0788995,1.18846
-223.492,158.476,1.33711,-0.101374,-0.259732,-0.101372,1.02969,0.0779333,-0.259732,0.0779345,1.19895
-223.492,166.603,1.32162,-0.0951453,-0.259837,-0.095144,1.02738,0.0766986,-0.259837,0.0766996,1.20876
-223.492,174.73,1.30662,-0.0892193,-0.259155,-0.0892182,1.02523,0.0752394,-0.259155,0.0752404,1.21787
-223.492,182.857,1.29215,-0.0836,-0.257779,-0.0835991,1.02322,0.0735974,-0.257779,0.0735983,1.22628
-223.492,190.984,1.27823,-0.0782875,-0.255796,-0.0782867,1.02135,0.07181,-0.255796,0.0718108,1.234
-223.492,199.111,1.26487,-0.073278,-0.253287,-0.0732773,1.01962,0.0699106,-0.253287,0.0699113,1.24104
-223.492,207.238,1.25208,-0.068565,-0.250327,-0.0685644,1.01802,0.0679287,-0.250327,0.0679293,1.24742
-223.492,215.365,1.23985,-0.0641395,-0.246985,-0.064139,1.01655,0.06589,-0.246985,0.0658905,1.25316
-223.492,223.492,1.22819,-0.0599909,-0.243322,-0.0599904,1.01519,0.0638168,-0.243322,0.0638173,1.25829
-223.492,231.619,1.21704,-0.0560998,-0.239392,-0.0560994,1.01394,0.0617277,-0.239392,0.0617282,1.26282
-223.492,239.746,1.20671,-0.0525501,-0.235412,-0.0525498,1.01282,0.0596989,-0.235412,0.0596993,1.26703
-223.492,247.873,1.19855,-0.049757,-0.234325,-0.0497567,1.01194,0.0588284,-0.234328,0.0588288,1.27084
-223.492,256,1.19881,-0.0496881,-0.23394,-0.049688,1.01216,0.0585249,-0.233941,0.058525,1.27243
-215.365,-256,1.19273,-0.049052,0.235829,-0.049052,1.01221,-0.0600772,0.235831,-0.0600773,1.28556
-215.365,-247.873,1.19246,-0.0491206,0.236238,-0.0491203,1.01199,-0.0604001,0.236241,-0.0604005,1.28394
-215.365,-239.746,1.2006,-0.05196,0.237596,-0.0519597,1.0129,-0.061384,0.237597,-0.0613844,1.28024
-215.365,-231.619,1.21095,-0.0555867,0.242008,-0.0555863,1.01407,-0.0636094,0.242008,-0.0636098,1.27632
-215.365,-223.492,1.22213,-0.0595714,0.246403,-0.0595709,1.01537,-0.0659148,0.246404,-0.0659153,1.27208
-215.365,-215.365,1.23387,-0.0638345,0.25056,-0.063834,1.0168,-0.0682205,0.25056,-0.0682211,1.26719
-215.365,-207.238,1.2462,-0.0683982,0.254422,-0.0683976,1.01835,-0.0705077,0.254422,-0.0705083,1.26166
-215.365,-199.111,1.25914,-0.0732763,0.257924,-0.0732755,1.02004,-0.0727536,0.257925,-0.0727544,1.25545
-215.365,-190.984,1.2727,-0.0784809,0.260997,-0.07848,1.02188,-0.0749316,0.260997,-0.0749325,1.24854
-215.365,-182.857,1.28687,-0.0840222,0.26356,-0.0840212,1.02387,-0.0770107,0.263561,-0.0770117,1.24089
-215.365,-174.73,1.30165,-0.0899073,0.265528,-0.0899061,1.02603,-0.0789552,0.265529,-0.0789562,1.23248
-215.365,-166.603,1.31702,-0.0961397,0.266807,-0.0961383,1.02836,-0.0807245,0.266808,-0.0807257,1.2233
-215.365,-158.476,1.33295,-0.102718,0.267296,-0.102717,1.03086,-0.0822732,0.267296,-0.0822745,1.21334
-215.365,-150.349,1.34941,-0.109636,0.266887,-0.109634,1.03354,-0.0835508,0.266887,-0.0835522,1.2026
-215.365,-142.222,1.36635,-0.116879,0.265468,-0.116877,1.03639,-0.0845021,0.265468,-0.0845037,1.19111
-215.365,-134.095,1.3837,-0.124426,0.262921,-0.124423,1.03941,-0.0850677,0.262921,-0.0850694,1.17891
-215.365,-125.968,1.40138,-0.132244,0.259128,-0.132241,1.0426,-0.0851847,0.259128,-0.0851866,1.16604
-215.365,-117.841,1.41929,-0.140292,0.253971,-0.140289,1.04593,-0.0847883,0.253971,-0.0847903,1.15259
-215.365,-109.714,1.43731,-0.148515,0.247338,-0.148511,1.04938,-0.0838128,0.247338,-0.083815,1.13865
-215.365,-101.587,1.4553,-0.156847,0.239123,-0.156843,1.05294,-0.0821946,0.239123,-0.0821969,1.12434
-215.365,-93.4603,1.4731,-0.165208,0.229234,-0.165203,1.05656,-0.079874,0.229234,-0.0798764,1.10983
-215.365,-85.3333,1.49053,-0.173505,0.2176,-0.173499,1.0602,-0.0767988,0.2176,-0.0768013,1.09529
-215.365,-77.2063,1.50739,-0.181631,0.20417,-0.181625,1.06381,-0.0729278,0.20417,-0.0729304,1.08092
-215.365,-69.0794,1.52347,-0.189471,0.188928,-0.189464,1.06733,-0.068234,0.188928,-0.0682365,1.06695
-215.365,-60.9524,1.53854,-0.196899,0.17189,-0.196891,1.07071,-0.0627084,0.17189,-0.0627108,1.05363
-215.365,-52.8254,1.55238,-0.203784,0.153114,-0.203776,1.07387,-0.0563634,0.153114,-0.0563657,1.04121
-215.365,-44.6984,1.56477,-0.209996,0.132704,-0.209986,1.07674,-0.0492353,0.132704,-0.0492373,1.02995
-215.365,-36.5714,1.57548,-0.215405,0.110808,-0.215395,1.07926,-0.0413856,0.110808,-0.0413874,1.02011
-215.365,-28.4444,1.58431,-0.219894,0.087619,-0.219884,1.08136,-0.0329016,0.087619,-0.0329031,1.01192
-215.365,-20.3175,1.5911,-0.223359,0.0633741,-0.223349,1.08299,-0.0238948,0.063374,-0.0238959,1.00557
-215.365,-12.1905,1.5957,-0.225718,0.038346,-0.225707,1.08411,-0.0144979,0.038346,-0.0144986,1.00125
-215.365,-4.06349,1.59803,-0.226913,0.0128362,-0.226902,1.08467,-0.00485981,0.0128362,-0.00486004,0.999055
-215.365,4.06349,1.59803,-0.226913,-0.0128362,-0.226902,1.08467,0.00485981,-0.0128362,0.00486004,0.999055
-215.365,12.1905,1.5957,-0.225718,-0.038346,-0.225707,1.08411,0.0144979,-0.038346,0.0144986,1.00125
-215.365,20.3175,1.5911,-0.223359,-0.0633741,-0.223349,1.08299,0.0238948,-0.063374,0.0238959,1.00557
-215.365,28.4444,1.58431,-0.219894,-0.087619,-0.219884,1.08136,0.0329016,-0.087619,0.0329031,1.01192
-215.365,36.5714,1.57548,-0.215405,-0.110808,-0.215395,1.07926,0.0413856,-0.110808,0.0413874,1.02011
-215.365,44.6984,1.56477,-0.209996,-0.132704,-0.209986,1.07674,0.0492353,-0.132704,0.0492373,1.02995
-215.365,52.8254,1.55238,-0.203784,-0.153114,-0.203776,1.07387,0.0563634,-0.153114,0.0563657,1.04121
-215.365,60.9524,1.53854,-0.196899,-0.17189,-0.196891,1.07071,0.0627084,-0.17189,0.0627108,1.05363
-215.365,69.0794,1.52347,-0.189471,-0.188928,-0.189464,1.06733,0.068234,-0.188928,0.0682365,1.06695
-215.365,77.2063,1.50739,-0.181631,-0.20417,-0.181625,1.06381,0.0729278,-0.20417,0.0729304,1.08092
-215.365,85.3333,1.49053,-0.173505,-0.2176,-0.173499,1.0602,0.0767988,-0.2176,0.0768013,1.09529
-215.365,93.4603,1.4731,-0.165208,-0.229234,-0.165203,1.05656,0.079874,-0.229234,0.0798764,1.10983
-215.365,101.587,1.4553,-0.156847,-0.239123,-0.156843,1.05294,0.0821946,-0.239123,0.0821969,1.12434
-215.365,109.714,1.43731,-0.148515,-0.247338,-0.148511,1.04938,0.0838128,-0.247338,0.083815,1.13865
-215.365,117.841,1.41929,-0.140292,-0.253971,-0.140289,1.04593,0.0847883,-0.253971,0.0847903,1.15259
-215.365,125.968,1.40138,-0.132244,-0.259128,-0.132241,1.0426,0.0851847,-0.259128,0.0851866,1.16604
-215.365,134.095,1.3837,-0.124426,-0.262921,-0.124423,1.03941,0.0850677,-0.262921,0.0850694,1.17891
-215.365,142.222,1.36635,-0.116879,-0.265468,-0.116877,1.03639,0.0845021,-0.265468,0.0845037,1.19111
-215.365,150.349,1.34941,-0.109636,-0.266887,-0.109634,1.03354,0.0835508,-0.266887,0.0835522,1.2026
-215.365,158.476,1.33295,-0.102718,-0.267296,-0.102717,1.03086,0.0822732,-0.267296,0.0822745,1.21334
-215.365,166.603,1.31702,-0.0961397,-0.266807,-0.0961383,1.02836,0.0807245,-0.266808,0.0807257,1.2233
-215.365,174.73,1.30165,-0.0899073,-0.265528,-0.0899061,1.02603,0.0789552,-0.265529,0.0789562,1.23248
-215.365,182.857,1.28687,-0.0840222,-0.26356,-0.0840212,1.02387,0.0770107,-0.263561,0.0770117,1.24089
-215.365,190.984,1.2727,-0.0784809,-0.260997,-0.07848,1.02188,0.0749316,-0.260997,0.0749325,1.24854
-215.365,199.111,1.25914,-0.0732763,-0.257924,-0.0732755,1.02004,0.0727536,-0.257925,0.0727544,1.25545
-215.365,207.238,1.2462,-0.0683982,-0.254422,-0.0683976,1.01835,0.0705077,-0.254422,0.0705083,1.26166
-215.365,215.365,1.23387,-0.0638345,-0.25056,-0.063834,1.0168,0.0682205,-0.25056,0.0682211,1.26719
-215.365,223.492,1.22213,-0.0595714,-0.246403,-0.0595709,1.01537,0.0659148,-0.246404,0.0659153,1.27208
-215.365,231.619,1.21095,-0.055587,-0.242008,-0.0555866,1.01407,0.0636094,-0.242008,0.0636099,1.27632
-215.365,239.746,1.20061,-0.0519639,-0.237599,-0.0519636,1.0129,0.0613848,-0.237599,0.0613853,1.28025
-215.365,247.873,1.19251,-0.049137,-0.236248,-0.0491367,1.01199,0.0604036,-0.236251,0.060404,1.284
-215.365,256,1.19275,-0.0490586,-0.235834,-0.0490586,1.01222,0.0600786,-0.235835,0.0600787,1.28559
-207.238,-256,1.18624,-0.0482732,0.237299,-0.0482732,1.01223,-0.0615632,0.237301,-0.0615633,1.29925
-207.238,-247.873,1.18598,-0.0483515,0.237739,-0.0483512,1.012,-0.0619085,0.237742,-0.0619089,1.29764
-207.238,-239.746,1.19403,-0.0512144,0.239365,-0.051214,1.01294,-0.0630077,0.239366,-0.0630082,1.29402
-207.238,-231.619,1.20434,-0.0549029,0.244213,-0.0549025,1.01415,-0.0654376,0.244213,-0.0654381,1.29044
-207.238,-223.492,1.21552,-0.0589689,0.249087,-0.0589684,1.01551,-0.0679705,0.249087,-0.0679711,1.28652
-207.238,-215.365,1.22728,-0.0633348,0.253753,-0.0633342,1.017,-0.0705227,0.253753,-0.0705234,1.28195
-207.238,-207.238,1.23969,-0.0680254,0.258156,-0.0680247,1.01863,-0.0730755,0.258156,-0.0730763,1.27669
-207.238,-199.111,1.25274,-0.0730581,0.262229,-0.0730573,1.02041,-0.075606,0.262229,-0.0756069,1.27072
-207.238,-190.984,1.26645,-0.0784488,0.265898,-0.0784479,1.02236,-0.0780869,0.265898,-0.0780879,1.26399
-207.238,-182.857,1.28083,-0.0842116,0.269081,-0.0842105,1.02449,-0.080486,0.269082,-0.0804871,1.25647
-207.238,-174.73,1.29587,-0.0903578,0.271688,-0.0903565,1.02679,-0.0827656,0.271688,-0.0827668,1.24813
-207.238,-166.603,1.31157,-0.0968952,0.273617,-0.0968937,1.0293,-0.0848824,0.273618,-0.0848838,1.23893
-207.238,-158.476,1.32791,-0.103827,0.274761,-0.103825,1.032,-0.0867869,0.274761,-0.0867884,1.22888
-207.238,-150.349,1.34485,-0.11115,0.275,-0.111148,1.03492,-0.0884234,0.275,-0.0884251,1.21795
-207.238,-142.222,1.36234,-0.118854,0.274211,-0.118851,1.03804,-0.0897303,0.274211,-0.0897321,1.20616
-207.238,-134.095,1.38033,-0.12692,0.272263,-0.126917,1.04136,-0.0906399,0.272263,-0.090642,1.19355
-207.238,-125.968,1.39874,-0.135318,0.26902,-0.135314,1.04489,-0.0910799,0.26902,-0.0910822,1.18015
-207.238,-117.841,1.41746,-0.144006,0.264347,-0.144002,1.0486,-0.090974,0.264347,-0.0909765,1.16604
-207.238,-109.714,1.43638,-0.152929,0.25811,-0.152925,1.05248,-0.090244,0.25811,-0.0902467,1.15132
-207.238,-101.587,1.45534,-0.162017,0.250182,-0.162011,1.05648,-0.0888121,0.250182,-0.0888149,1.13612
-207.238,-93.4603,1.47417,-0.171182,0.24045,-0.171176,1.06059,-0.0866038,0.24045,-0.0866068,1.12059
-207.238,-85.3333,1.49269,-0.180323,0.228818,-0.180316,1.06474,-0.083552,0.228818,-0.0835551,1.10493
-207.238,-77.2063,1.51068,-0.189321,0.215218,-0.189313,1.06889,-0.0796009,0.215218,-0.0796041,1.08936
-207.238,-69.0794,1.52791,-0.198042,0.199613,-0.198033,1.07295,-0.0747106,0.199613,-0.0747138,1.07414
-207.238,-60.9524,1.54412,-0.206343,0.182007,-0.206333,1.07687,-0.0688621,0.182007,-0.0688651,1.05955
-207.238,-52.8254,1.55905,-0.214069,0.162452,-0.214059,1.08055,-0.0620613,0.162452,-0.0620643,1.04588
-207.238,-44.6984,1.57246,-0.221066,0.141051,-0.221055,1.08391,-0.0543435,0.141051,-0.0543461,1.03343
-207.238,-36.5714,1.58408,-0.22718,0.117961,-0.227168,1.08687,-0.0457748,0.117961,-0.0457772,1.0225
-207.238,-28.4444,1.59369,-0.232269,0.0933954,-0.232256,1.08935,-0.0364538,0.0933953,-0.0364558,1.01337
-207.238,-20.3175,1.60109,-0.236207,0.0676191,-0.236193,1.09128,-0.0265098,0.0676191,-0.0265112,1.00629
-207.238,-12.1905,1.60612,-0.238892,0.0409422,-0.238878,1.09261,-0.0160989,0.0409422,-0.0160998,1.00145
-207.238,-4.06349,1.60866,-0.240252,0.01371,-0.240238,1.09328,-0.00539896,0.0137099,-0.00539926,0.998992
-207.238,4.06349,1.60866,-0.240252,-0.01371,-0.240238,1.09328,0.00539896,-0.0137099,0.00539926,0.998992
-207.238,12.1905,1.60612,-0.238892,-0.0409422,-0.238878,1.09261,0.0160989,-0.0409422,0.0160998,1.00145
-207.238,20.3175,1.60109,-0.236207,-0.0676191,-0.236193,1.09128,0.0265098,-0.0676191,0.0265112,1.00629
-207.238,28.4444,1.59369,-0.232269,-0.0933954,-0.232256,1.08935,0.0364538,-0.0933953,0.0364558,1.01337
-207.238,36.5714,1.58408,-0.22718,-0.117961,-0.227168,1.08687,0.0457748,-0.117961,0.0457772,1.0225
-207.238,44.6984,1.57246,-0.221066,-0.141051,-0.221055,1.08391,0.0543435,-0.141051,0.0543461,1.03343
-207.238,52.8254,1.55905,-0.214069,-0.162452,-0.214059,1.08055,0.0620613,-0.162452,0.0620643,1.04588
-207.238,60.9524,1.54412,-0.206343,-0.182007,-0.206333,1.07687,0.0688621,-0.182007,0.0688651,1.05955
-207.238,69.0794,1.52791,-0.198042,-0.199613,-0.198033,1.07295,0.0747106,-0.199613,0.0747138,1.07414
-207.238,77.2063,1.51068,-0.189321,-0.215218,-0.189313,1.06889,0.0796009,-0.215218,0.0796041,1.08936
-207.238,85.3333,1.49269,-0.180323,-0.228818,-0.180316,1.06474,0.083552,-0.228818,0.0835551,1.10493
-207.238,93.4603,1.47417,-0.171182,-0.24045,-0.171176,1.06059,0.0866038,-0.24045,0.0866068,1.12059
-207.238,101.587,1.45534,-0.162017,-0.250182,-0.162011,1.05648,0.0888121,-0.250182,0.0888149,1.13612
-207.238,109.714,1.43638,-0.152929,-0.25811,-0.152925,1.05248,0.090244,-0.25811,0.0902467,1.15132
-207.238,117.841,1.41746,-0.144006,-0.264347,-0.144002,1.0486,0.090974,-0.264347,0.0909765,1.16604
-207.238,125.968,1.39874,-0.135318,-0.26902,-0.135314,1.04489,0.0910799,-0.26902,0.0910822,1.18015
-207.238,134.095,1.38033,-0.12692,-0.272263,-0.126917,1.04136,0.0906399,-0.272263,0.090642,1.19355
-207.238,142.222,1.36234,-0.118854,-0.274211,-0.118851,1.03804,0.0897303,-0.274211,0.0897321,1.20616
-207.238,150.349,1.34485,-0.11115,-0.275,-0.111148,1.03492,0.0884234,-0.275,0.0884251,1.21795
-207.238,158.476,1.32791,-0.103827,-0.274761,-0.103825,1.032,0.0867869,-0.274761,0.0867884,1.22888
-207.238,166.603,1.31157,-0.0968952,-0.273617,-0.0968937,1.0293,0.0848824,-0.273618,0.0848838,1.23893
-207.238,174.73,1.29587,-0.0903578,-0.271688,-0.0903565,1.02679,0.0827656,-0.271688,0.0827668,1.24813
-207.238,182.857,1.28083,-0.0842116,-0.269081,-0.0842105,1.02449,0.080486,-0.269082,0.0804871,1.25647
-207.238,190.984,1.26645,-0.0784488,-0.265898,-0.0784479,1.02236,0.0780869,-0.265898,0.0780879,1.26399
-207.238,199.111,1.25274,-0.0730581,-0.262229,-0.0730573,1.02041,0.075606,-0.262229,0.0756069,1.27072
-207.238,207.238,1.23969,-0.0680254,-0.258156,-0.0680247,1.01863,0.0730755,-0.258156,0.0730763,1.27669
-207.238,215.365,1.22728,-0.0633348,-0.253753,-0.0633342,1.017,0.0705227,-0.253753,0.0705234,1.28195
-207.238,223.492,1.21552,-0.0589689,-0.249087,-0.0589684,1.01551,0.0679705,-0.249087,0.0679711,1.28652
-207.238,231.619,1.20435,-0.0549033,-0.244213,-0.0549028,1.01415,0.0654376,-0.244213,0.0654382,1.29044
-207.238,239.746,1.19404,-0.0512183,-0.239368,-0.0512179,1.01294,0.0630085,-0.239368,0.063009,1.29403
